"region_id","category","year","value"
145,"actuals",2005,4.85
145,"actuals",2006,4.8
145,"actuals",2007,8.1
145,"model-forward-fill",2008,8.1
145,"model-forward-fill",2009,8.1
146,"actuals",1995,9.07
146,"model-from-1995",2005,9.07
146,"model-from-1995",2006,9.07
146,"model-from-1995",2007,9.07
146,"model-from-1995",2008,9.07
146,"model-from-1995",2009,9.07
147,"actuals",1995,8.09
147,"model-from-1995",2005,8.09
147,"model-from-1995",2006,8.09
147,"model-from-1995",2007,8.09
147,"model-from-1995",2008,8.09
147,"model-from-1995",2009,8.09
148,"actuals",1995,3.89
148,"actuals",2006,1.81
148,"model-backward-fill",2005,1.81
148,"model-forward-fill",2007,1.81
148,"model-forward-fill",2008,1.81
148,"model-forward-fill",2009,1.81
149,"actuals",1995,9
149,"model-from-1995",2005,9
149,"model-from-1995",2006,9
149,"model-from-1995",2007,9
149,"model-from-1995",2008,9
149,"model-from-1995",2009,9
150,"actuals",1995,4.84
150,"actuals",2005,5
150,"actuals",2006,5
150,"actuals",2007,4
150,"actuals",2008,4
150,"actuals",2009,4
151,"actuals",1995,2.83
151,"model-from-1995",2005,2.83
151,"model-from-1995",2006,2.83
151,"model-from-1995",2007,2.83
151,"model-from-1995",2008,2.83
151,"model-from-1995",2009,2.83
152,"actuals",1995,7.4
152,"model-from-1995",2005,7.4
152,"model-from-1995",2006,7.4
152,"model-from-1995",2007,7.4
152,"model-from-1995",2008,7.4
152,"model-from-1995",2009,7.4
153,"actuals",1995,4.63
153,"model-from-1995",2005,4.63
153,"model-from-1995",2006,4.63
153,"model-from-1995",2007,4.63
153,"model-from-1995",2008,4.63
153,"model-from-1995",2009,4.63
154,"actuals",1995,9.18
154,"actuals",2005,4.5
154,"actuals",2006,4.5
154,"actuals",2007,4.5
154,"model-forward-fill",2008,4.5
154,"model-forward-fill",2009,4.5
155,"actuals",1995,8.05
155,"actuals",2005,7
155,"actuals",2006,7
155,"actuals",2007,7.5
155,"actuals",2008,9
155,"model-forward-fill",2009,9
156,"actuals",1995,3.7
156,"actuals",2005,6.1
156,"actuals",2006,6.2
156,"actuals",2007,6.3
156,"actuals",2008,6.4
156,"actuals",2009,6.7
157,"actuals",1995,9.21
157,"model-from-1995",2005,9.21
157,"model-from-1995",2006,9.21
157,"model-from-1995",2007,9.21
157,"model-from-1995",2008,9.21
157,"model-from-1995",2009,9.21
158,"actuals",1995,9.64
158,"actuals",2005,3.38
158,"actuals",2006,3.38
158,"actuals",2007,3.63
158,"actuals",2008,3.96
158,"actuals",2009,3.96
159,"actuals",1995,1.65
159,"actuals",2005,2.6
159,"actuals",2006,2.67
159,"actuals",2007,2.67
159,"actuals",2008,2.64
159,"actuals",2009,2.68
160,"actuals",1995,11.17
160,"model-from-1995",2005,11.17
160,"model-from-1995",2006,11.17
160,"model-from-1995",2007,11.17
160,"model-from-1995",2008,11.17
160,"model-from-1995",2009,11.17
161,"actuals",1995,10.13
161,"model-from-1995",2005,10.13
161,"model-from-1995",2006,10.13
161,"model-from-1995",2007,10.13
161,"model-from-1995",2008,10.13
161,"model-from-1995",2009,10.13
163,"actuals",1995,7.32
163,"actuals",2005,9.9
163,"actuals",2006,10.2
163,"actuals",2007,10
163,"actuals",2008,10
163,"actuals",2009,10.09
164,"actuals",1995,7.93
164,"actuals",2005,5
164,"actuals",2006,4.2
164,"actuals",2007,4.37
164,"actuals",2008,4.4
164,"actuals",2009,4.8
165,"actuals",1995,12.78
165,"model-from-1995",2005,12.78
165,"model-from-1995",2006,12.78
165,"model-from-1995",2007,12.78
165,"model-from-1995",2008,12.78
165,"model-from-1995",2009,12.78
166,"actuals",1995,13.42
166,"model-from-1995",2005,13.42
166,"model-from-1995",2006,13.42
166,"model-from-1995",2007,13.42
166,"model-from-1995",2008,13.42
166,"model-from-1995",2009,13.42
167,"georegion-weighted-average-of-12",2005,6.29705681517895
167,"georegion-weighted-average-of-12",2006,6.29705681517895
167,"georegion-weighted-average-of-12",2007,6.29705681517895
167,"georegion-weighted-average-of-12",2008,6.29705681517895
167,"georegion-weighted-average-of-12",2009,6.29705681517895
168,"actuals",1995,4.87
168,"actuals",2005,2.06
168,"actuals",2006,2.33
168,"actuals",2007,2.14
168,"actuals",2008,2.31
168,"actuals",2009,2.4
169,"actuals",1995,4.35
169,"model-from-1995",2005,4.35
169,"model-from-1995",2006,4.35
169,"model-from-1995",2007,4.35
169,"model-from-1995",2008,4.35
169,"model-from-1995",2009,4.35
170,"actuals",1995,5.96
170,"actuals",2005,12.5
170,"actuals",2006,10.4
170,"actuals",2007,10.9
170,"actuals",2008,9.8
170,"actuals",2009,9.2
171,"actuals",1995,9.46
171,"model-from-1995",2005,9.46
171,"model-from-1995",2006,9.46
171,"model-from-1995",2007,9.46
171,"model-from-1995",2008,9.46
171,"model-from-1995",2009,9.46
172,"actuals",1995,6.43
172,"actuals",2007,2.3
172,"actuals",2008,2.2
172,"actuals",2009,2.2
172,"model-backward-fill",2005,2.3
172,"model-backward-fill",2006,2.3
