"region_id","category","value"
91,"corals",4
91,"mangroves",4
91,"seagrasses",1
92,"corals",4
92,"mangroves",4
93,"corals",4
94,"corals",4
94,"mangroves",4
94,"seagrasses",1
95,"corals",4
95,"mangroves",4
95,"seagrasses",1
96,"corals",4
96,"mangroves",4
97,"corals",4
97,"mangroves",4
97,"seagrasses",1
98,"corals",4
98,"mangroves",4
98,"seagrasses",1
99,"corals",4
99,"mangroves",4
99,"seagrasses",1
100,"mangroves",4
101,"corals",4
101,"mangroves",4
101,"seagrasses",1
102,"mangroves",4
103,"corals",4
103,"mangroves",4
104,"mangroves",4
105,"corals",4
105,"mangroves",4
105,"seagrasses",1
106,"corals",4
106,"mangroves",4
106,"seagrasses",1
107,"sea_ice_shoreline",4
108,"corals",4
109,"corals",4
109,"seagrasses",1
110,"corals",4
111,"corals",4
111,"seagrasses",1
112,"corals",4
112,"seagrasses",1
113,"corals",4
113,"mangroves",4
113,"seagrasses",1
114,"corals",4
115,"corals",4
115,"mangroves",4
115,"salt_marshes",3
116,"corals",4
116,"mangroves",4
116,"salt_marshes",3
116,"seagrasses",1
116,"sea_ice_shoreline",4
117,"corals",4
117,"mangroves",4
117,"seagrasses",1
118,"corals",4
118,"mangroves",4
118,"seagrasses",1
119,"mangroves",4
120,"mangroves",4
121,"mangroves",4
122,"corals",4
122,"mangroves",4
122,"seagrasses",1
125,"sea_ice_shoreline",4
126,"seagrasses",1
126,"sea_ice_shoreline",4
127,"salt_marshes",3
127,"sea_ice_shoreline",4
128,"salt_marshes",3
128,"seagrasses",1
129,"salt_marshes",3
129,"seagrasses",1
129,"sea_ice_shoreline",4
130,"salt_marshes",3
130,"seagrasses",1
131,"salt_marshes",3
131,"sea_ice_shoreline",4
132,"salt_marshes",3
133,"seagrasses",1
135,"salt_marshes",3
135,"seagrasses",1
140,"sea_ice_shoreline",4
141,"corals",4
141,"mangroves",4
141,"seagrasses",1
142,"corals",4
142,"mangroves",4
142,"seagrasses",1
143,"seagrasses",1
144,"mangroves",4
144,"seagrasses",1
145,"mangroves",4
145,"seagrasses",1
146,"mangroves",4
147,"mangroves",4
147,"seagrasses",1
148,"mangroves",4
149,"mangroves",4
150,"mangroves",4
151,"mangroves",4
151,"seagrasses",1
152,"corals",4
152,"mangroves",4
152,"seagrasses",1
153,"corals",4
153,"mangroves",4
153,"seagrasses",1
154,"corals",4
154,"mangroves",4
155,"corals",4
155,"mangroves",4
155,"seagrasses",1
156,"corals",4
156,"mangroves",4
156,"seagrasses",1
157,"corals",4
157,"mangroves",4
157,"seagrasses",1
158,"corals",4
158,"mangroves",4
158,"seagrasses",1
159,"corals",4
159,"salt_marshes",3
159,"seagrasses",1
159,"sea_ice_shoreline",4
160,"corals",4
160,"seagrasses",1
160,"sea_ice_shoreline",4
161,"corals",4
161,"seagrasses",1
162,"sea_ice_shoreline",4
163,"corals",4
163,"mangroves",4
163,"seagrasses",1
164,"corals",4
164,"seagrasses",1
165,"corals",4
165,"mangroves",4
165,"seagrasses",1
166,"salt_marshes",3
166,"seagrasses",1
166,"sea_ice_shoreline",4
167,"sea_ice_shoreline",4
168,"salt_marshes",3
168,"seagrasses",1
168,"sea_ice_shoreline",4
169,"sea_ice_shoreline",4
171,"corals",4
171,"mangroves",4
171,"seagrasses",1
