"country_id","year","value"
"TWN",1994,0
"TWN",1998,53.62
"TWN",2008,356.19
"TZA",1991,0
"TZA",1994,0
"TZA",1998,26.81
"TZA",2008,36.385
"UKR",1991,0
"UKR",1994,0
"UKR",1998,0
"UKR",2008,1.915
"URY",1991,0
"URY",1994,0
"URY",1998,0
"URY",2006,7.66
"VCT",1991,0
"VCT",1994,0
"VCT",1998,0
"VCT",2008,1.915
"VEN",1991,0
"VEN",1994,0
"VEN",1998,0
"VEN",2006,13.405
"VGB",1991,0
"VGB",1994,0
"VGB",1998,0
"VGB",2008,0
"VIR",1991,0
"VIR",1994,0
"VIR",1998,0
"VIR",2008,0
"WSM",1991,0
"WSM",1994,0
"WSM",1998,0
"WSM",2005,1.915
"WSM",2008,1.915
"ZAF",1991,11.49
"ZAF",1994,45.96
"ZAF",1998,921.115
"ZAF",2008,1024.525
