"rgn_id","dimension","score","goal"
66,"trend",0.015831172961194,"TR"
67,"trend",-0.010109008887429,"TR"
68,"trend",0.0164455063486961,"TR"
69,"trend",0.0166952567933015,"TR"
70,"trend",0.000114671628641795,"TR"
71,"trend",-0.0579874181109519,"TR"
72,"trend",-0.00932492368140656,"TR"
73,"trend",-0.00119177488878775,"TR"
74,"trend",0.00572594938160885,"TR"
75,"trend",-0.00533203876799678,"TR"
76,"trend",-0.00966004171799708,"TR"
77,"trend",0.0587273545362984,"TR"
78,"trend",-0.0152061891206393,"TR"
79,"trend",-0.00464560303621821,"TR"
80,"trend",-0.0155556331529128,"TR"
81,"trend",-0.0600425738675751,"TR"
82,"trend",-0.00851284991125379,"TR"
84,"trend",0.0045054163144186,"TR"
85,"trend",0.00377243036445642,"TR"
86,"trend",0.00377243036445642,"TR"
88,"trend",0.00377243036445642,"TR"
89,"trend",-0.0127109081041845,"TR"
90,"trend",-0.0127109081041845,"TR"
91,"trend",,"TR"
92,"trend",-0.0127109081041845,"TR"
93,"trend",-0.0127109081041845,"TR"
94,"trend",,"TR"
95,"trend",0.00377243036445642,"TR"
96,"trend",0.00237710506163128,"TR"
97,"trend",0.00237710506163128,"TR"
98,"trend",0.0103548681186247,"TR"
99,"trend",0.00237710506163128,"TR"
100,"trend",-0.00526989550576699,"TR"
101,"trend",0.0177189362602339,"TR"
102,"trend",-0.00850255487600838,"TR"
103,"trend",-0.101855364122654,"TR"
104,"trend",-0.0220066783589535,"TR"
105,"trend",,"TR"
106,"trend",0.036190330307261,"TR"
107,"trend",,"TR"
108,"trend",0.00287123877484013,"TR"
110,"trend",-0.0260140756000516,"TR"
111,"trend",0.00287123877484013,"TR"
112,"trend",-0.0193714159488804,"TR"
113,"trend",5.85423534969976e-05,"TR"
114,"trend",0.00287123877484013,"TR"
115,"trend",-0.0328918248224884,"TR"
116,"trend",-0.0147088507614321,"TR"
117,"trend",-0.00126836221367976,"TR"
118,"trend",3.46660412763781e-05,"TR"
119,"trend",0.00287123877484013,"TR"
120,"trend",0.00287123877484013,"TR"
121,"trend",0.00287123877484013,"TR"
122,"trend",-0.0464240323280391,"TR"
123,"trend",0.151374144490438,"TR"
124,"trend",-0.120010096656292,"TR"
125,"trend",0.169183680092986,"TR"
126,"trend",0.00287123877484013,"TR"
127,"trend",0.00287123877484013,"TR"
129,"trend",0.00915670178768784,"TR"
130,"trend",-0.0666870960452818,"TR"
131,"trend",0.0220238544377677,"TR"
132,"trend",-0.00814158338983216,"TR"
133,"trend",-0.00339975015735465,"TR"
134,"trend",-0.011936477995851,"TR"
135,"trend",-0.0580021084251861,"TR"
136,"trend",-0.00828335853915214,"TR"
137,"trend",0.00285805610904672,"TR"
138,"trend",-0.0147109412324274,"TR"
139,"trend",-0.0114321503381068,"TR"
140,"trend",0.000152152823790203,"TR"
141,"trend",0.00377243036445642,"TR"
143,"trend",0.0686874773671475,"TR"
144,"trend",0.00377243036445642,"TR"
145,"trend",0.00377243036445642,"TR"
146,"trend",0.00814947063414553,"TR"
147,"trend",0.00814947063414553,"TR"
148,"trend",0.0286724458861536,"TR"
149,"trend",,"TR"
150,"trend",,"TR"
151,"trend",0.00814947063414553,"TR"
152,"trend",0.00814947063414553,"TR"
153,"trend",0.00814947063414553,"TR"
154,"trend",0.00814947063414553,"TR"
155,"trend",0.00814947063414553,"TR"
156,"trend",0.00814947063414553,"TR"
157,"trend",0.0286724458861536,"TR"
158,"trend",,"TR"
159,"trend",,"TR"
161,"trend",0.00814947063414553,"TR"
162,"trend",0.0401884880592846,"TR"
163,"trend",-0.0146247116436226,"TR"
164,"trend",-0.093821607465216,"TR"
166,"trend",-0.0152540022707817,"TR"
167,"trend",-0.0201834600248324,"TR"
168,"trend",0.0199011855988125,"TR"
169,"trend",-0.00688386691314241,"TR"
171,"trend",-0.00684215420370322,"TR"
172,"trend",-0.0297875718511274,"TR"
173,"trend",0.00460448527131534,"TR"
174,"trend",-0.0102260153968851,"TR"
175,"trend",-0.00744435121257395,"TR"
176,"trend",-0.00459602641146391,"TR"
177,"trend",-0.0554707528329139,"TR"
178,"trend",-0.0101470093450728,"TR"
179,"trend",-0.0216088029877237,"TR"
180,"trend",0.00748192798285724,"TR"
181,"trend",0.0076333332728648,"TR"
182,"trend",-0.0111194250203357,"TR"
183,"trend",0.0221929201628037,"TR"
184,"trend",-0.0126549936880236,"TR"
185,"trend",-0.0245664685846885,"TR"
186,"trend",-0.00176687718851211,"TR"
187,"trend",-0.0244856493466617,"TR"
188,"trend",0.0123510028177846,"TR"
189,"trend",-0.0199946463963849,"TR"
190,"trend",-0.0539980791407562,"TR"
191,"trend",0.00124578680854784,"TR"
192,"trend",-0.024328317802744,"TR"
193,"trend",0.00237710506163128,"TR"
194,"trend",0.00237710506163128,"TR"
195,"trend",0.00237710506163128,"TR"
196,"trend",0.00237710506163128,"TR"
197,"trend",-0.00156045766196503,"TR"
198,"trend",-0.0220066783589535,"TR"
199,"trend",-0.00596499574282637,"TR"
200,"trend",0.00461732123844505,"TR"
202,"trend",-0.0144847338404364,"TR"
203,"trend",-0.00246401336292481,"TR"
204,"trend",-0.0103061816086821,"TR"
205,"trend",-0.0131249630716007,"TR"
206,"trend",-0.00917083604838484,"TR"
207,"trend",-0.0322137964592799,"TR"
208,"trend",0.0147122472691139,"TR"
209,"trend",-0.00520344640477514,"TR"
210,"trend",-0.00716823343307827,"TR"
212,"trend",0.0286724458861536,"TR"
214,"trend",-0.0459633319592448,"TR"
215,"trend",-0.0277363973037125,"TR"
216,"trend",-0.0223988946246706,"TR"
218,"trend",-0.0220373098974958,"TR"
219,"trend",-0.0183310107705592,"TR"
220,"trend",0.00116736825095352,"TR"
221,"trend",0.00287123877484013,"TR"
222,"trend",0.0296551613958436,"TR"
223,"trend",-0.0548785117902487,"TR"
224,"trend",-0.00510453507056912,"TR"
227,"trend",0.00377243036445642,"TR"
228,"trend",0.00377243036445642,"TR"
231,"trend",-0.0131249630716007,"TR"
232,"trend",-0.0119093808633535,"TR"
237,"trend",-0.0131249630716007,"TR"
244,"trend",0.00116736825095352,"TR"
245,"trend",0.00116736825095352,"TR"
247,"trend",-0.0131249630716007,"TR"
248,"trend",0.00116736825095352,"TR"
249,"trend",0.00116736825095352,"TR"
250,"trend",0.00385617026685314,"TR"
1,"status",65.3171419485518,"TR"
2,"status",65.3171419485518,"TR"
3,"status",65.3171419485518,"TR"
4,"status",,"TR"
5,"status",100,"TR"
6,"status",100,"TR"
7,"status",100,"TR"
8,"status",32.2153334196876,"TR"
9,"status",32.2153334196876,"TR"
10,"status",32.2153334196876,"TR"
11,"status",32.2153334196876,"TR"
12,"status",32.2153334196876,"TR"
13,"status",32.2153334196876,"TR"
14,"status",1.84695085890711,"TR"
15,"status",19.0708311373197,"TR"
16,"status",54.1953337166845,"TR"
17,"status",100,"TR"
18,"status",100,"TR"
19,"status",32.2676539120492,"TR"
20,"status",27.4162452153005,"TR"
21,"status",0,"TR"
24,"status",82.8102836579168,"TR"
25,"status",49.4265493357936,"TR"
26,"status",48.8534715983343,"TR"
28,"status",32.4954627144737,"TR"
29,"status",32.4954627144737,"TR"
30,"status",32.4954627144737,"TR"
31,"status",1.56389260775943,"TR"
32,"status",0.892734217994142,"TR"
33,"status",32.4954627144737,"TR"
34,"status",,"TR"
35,"status",,"TR"
36,"status",,"TR"
37,"status",100,"TR"
38,"status",26.5120973648318,"TR"
39,"status",26.5120973648318,"TR"
40,"status",30.9647917286468,"TR"
41,"status",32.4954627144737,"TR"
42,"status",13.726819728234,"TR"
43,"status",32.4954627144737,"TR"
44,"status",32.4954627144737,"TR"
45,"status",32.4954627144737,"TR"
46,"status",32.4954627144737,"TR"
47,"status",16.6044242888585,"TR"
48,"status",31.2699854186104,"TR"
49,"status",10.6947122644271,"TR"
50,"status",21.9832768753603,"TR"
51,"status",36.9205144602578,"TR"
52,"status",53.2099458238771,"TR"
53,"status",19.2445483574137,"TR"
54,"status",37.2066416532164,"TR"
55,"status",66.2071748691155,"TR"
56,"status",34.5860938500785,"TR"
57,"status",66.2071748691155,"TR"
58,"status",66.2071748691155,"TR"
59,"status",26.2385588222146,"TR"
60,"status",66.2071748691155,"TR"
61,"status",49.2384610387396,"TR"
62,"status",79.0803721093468,"TR"
63,"status",37.5416908548212,"TR"
64,"status",34.5860938500785,"TR"
65,"status",61.8823745657953,"TR"
66,"status",34.5860938500785,"TR"
67,"status",11.3690361500308,"TR"
68,"status",100,"TR"
69,"status",31.7274061772386,"TR"
70,"status",40.9620448919394,"TR"
71,"status",36.2130937504279,"TR"
72,"status",19.6147433479311,"TR"
73,"status",13.1231038151692,"TR"
74,"status",32.8383491304334,"TR"
75,"status",16.5578365340366,"TR"
76,"status",21.6714849902144,"TR"
77,"status",66.0573150584743,"TR"
78,"status",89.1818573183049,"TR"
79,"status",26.704676723142,"TR"
80,"status",87.4129903014506,"TR"
81,"status",54.083160364071,"TR"
82,"status",34.6597189898561,"TR"
84,"status",23.053739897472,"TR"
85,"status",38.0101415834436,"TR"
86,"status",38.0101415834436,"TR"
88,"status",38.0101415834436,"TR"
89,"status",40.1037793360555,"TR"
90,"status",40.1037793360555,"TR"
91,"status",,"TR"
92,"status",40.1037793360555,"TR"
93,"status",40.1037793360555,"TR"
94,"status",,"TR"
95,"status",38.0101415834436,"TR"
96,"status",34.5860938500785,"TR"
97,"status",34.5860938500785,"TR"
98,"status",7.28981313436165,"TR"
99,"status",34.5860938500785,"TR"
100,"status",5.38602096490774,"TR"
101,"status",39.6291015218012,"TR"
102,"status",40.9993136207052,"TR"
103,"status",6.38945951436997,"TR"
104,"status",6.38945951436997,"TR"
105,"status",,"TR"
106,"status",34.5860938500785,"TR"
107,"status",,"TR"
108,"status",45.0781756301192,"TR"
110,"status",100,"TR"
111,"status",45.0781756301192,"TR"
112,"status",22.8663380980403,"TR"
113,"status",1.50248351637375,"TR"
114,"status",45.0781756301192,"TR"
115,"status",41.8851402138331,"TR"
116,"status",22.3163189219319,"TR"
117,"status",1.94288301665369,"TR"
118,"status",0.971441508326846,"TR"
119,"status",45.0781756301192,"TR"
120,"status",45.0781756301192,"TR"
121,"status",45.0781756301192,"TR"
122,"status",100,"TR"
123,"status",45.0781756301192,"TR"
124,"status",100,"TR"
125,"status",45.0781756301192,"TR"
126,"status",45.0781756301192,"TR"
127,"status",45.0781756301192,"TR"
129,"status",53.8384448134763,"TR"
130,"status",45.7283581713408,"TR"
131,"status",35.9611813968083,"TR"
132,"status",20.7660409559133,"TR"
133,"status",43.73208792316,"TR"
134,"status",23.2607293517656,"TR"
135,"status",68.8321313361281,"TR"
136,"status",24.4023257168124,"TR"
137,"status",15.2270586671918,"TR"
138,"status",19.9879585427262,"TR"
139,"status",23.4945689552385,"TR"
140,"status",2.39622238720622,"TR"
141,"status",38.0101415834436,"TR"
143,"status",61.5841419361015,"TR"
144,"status",38.0101415834436,"TR"
145,"status",38.0101415834436,"TR"
146,"status",32.2676539120492,"TR"
147,"status",32.2676539120492,"TR"
148,"status",32.2153334196876,"TR"
149,"status",,"TR"
150,"status",,"TR"
151,"status",32.2676539120492,"TR"
152,"status",32.2676539120492,"TR"
153,"status",32.2676539120492,"TR"
154,"status",32.2676539120492,"TR"
155,"status",32.2676539120492,"TR"
156,"status",32.2676539120492,"TR"
157,"status",32.2153334196876,"TR"
158,"status",,"TR"
159,"status",,"TR"
161,"status",32.2676539120492,"TR"
162,"status",76.438950180419,"TR"
163,"status",49.3561468444495,"TR"
164,"status",99.6261000512525,"TR"
166,"status",81.4257002007195,"TR"
167,"status",37.1409705317109,"TR"
168,"status",27.1599452973661,"TR"
169,"status",27.1599452973661,"TR"
171,"status",30.4585394495617,"TR"
172,"status",34.6797410925812,"TR"
173,"status",34.5558604845055,"TR"
174,"status",27.732154812178,"TR"
175,"status",32.7539755198494,"TR"
176,"status",24.2889181401669,"TR"
177,"status",67.0434793342718,"TR"
178,"status",19.3756042851081,"TR"
179,"status",56.240585092884,"TR"
180,"status",42.2206439291612,"TR"
181,"status",26.0266996469336,"TR"
182,"status",65.61235196814,"TR"
183,"status",81.8823617507676,"TR"
184,"status",56.802047498458,"TR"
185,"status",43.4528853473843,"TR"
186,"status",2.30363161831083,"TR"
187,"status",88.7789773352343,"TR"
188,"status",37.1053404045808,"TR"
189,"status",18.6834656551114,"TR"
190,"status",17.5210079665691,"TR"
191,"status",14.8672840745143,"TR"
192,"status",13.4089348697406,"TR"
193,"status",34.5860938500785,"TR"
194,"status",34.5860938500785,"TR"
195,"status",34.5860938500785,"TR"
196,"status",34.5860938500785,"TR"
197,"status",9.20331822157829,"TR"
198,"status",6.38945951436997,"TR"
199,"status",3.42134571143251,"TR"
200,"status",7.54715315956133,"TR"
202,"status",16.5627290537707,"TR"
203,"status",53.3763982760304,"TR"
204,"status",14.1074643875537,"TR"
205,"status",48.8534715983343,"TR"
206,"status",74.647171083042,"TR"
207,"status",33.6574419211964,"TR"
208,"status",57.6600960977819,"TR"
209,"status",36.8949642541399,"TR"
210,"status",23.575770536001,"TR"
212,"status",32.2153334196876,"TR"
214,"status",51.813823668911,"TR"
215,"status",56.7323298281071,"TR"
216,"status",24.7019279552899,"TR"
218,"status",21.8435354927395,"TR"
219,"status",35.5998411685945,"TR"
220,"status",4.79244477441244,"TR"
221,"status",45.0781756301192,"TR"
222,"status",47.5508659749205,"TR"
223,"status",50.8600172910028,"TR"
224,"status",28.1287689968657,"TR"
227,"status",38.0101415834436,"TR"
228,"status",38.0101415834436,"TR"
231,"status",48.8534715983343,"TR"
232,"status",27.6121222210362,"TR"
237,"status",48.8534715983343,"TR"
244,"status",4.79244477441244,"TR"
245,"status",4.79244477441244,"TR"
247,"status",48.8534715983343,"TR"
248,"status",4.79244477441244,"TR"
249,"status",4.79244477441244,"TR"
250,"status",7.90320320342417,"TR"
