"country_id","category","value"
"JPN","158a",1
"JPN","158b",1
"JPN","158c",0
"JPN","158d",0
"JPN","158f",0
"JPN","158g",1
"JPN","158h",0
"JPN","159a",1
"JPN","159b",1
"JPN","159c",1
"JPN","159e",1
"JPN","159f",1
"JPN","159g",1
"JPN","159h",1
"JPN","159i",1
"JPN","159j",1
"JPN","159k",1
"JPN","159l",1
"JPN","160b",0
"JPN","160c",0
"JPN","160d",1
"JPN","160e",0
"JPN","79x",0
"JPN","80x",0
"JPN","82x",0
"KAZ","153a",0
"KAZ","153b",0
"KAZ","153c",1
"KAZ","153d",0
"KAZ","153e",0
"KAZ","153f",0
"KAZ","153g",1
"KAZ","158a",1
"KAZ","158b",0
"KAZ","158c",0
"KAZ","158d",0
"KAZ","158f",1
"KAZ","158g",1
"KAZ","158h",1
"KAZ","159a",0
"KAZ","159b",0
"KAZ","159c",0
"KAZ","159e",0
"KAZ","159f",0
"KAZ","159g",0
"KAZ","159h",0
"KAZ","159i",0
"KAZ","159j",0
"KAZ","159k",0
"KAZ","159l",0
"KAZ","160b",0
"KAZ","160c",0
"KAZ","160d",1
"KAZ","160e",0
"KAZ","79x",0
"KAZ","80x",1
"KAZ","82x",0.666666666667
"KEN","153a",1
"KEN","153b",1
"KEN","153c",1
"KEN","153d",1
"KEN","153e",1
"KEN","153f",1
"KEN","153g",1
"KEN","158a",1
"KEN","158b",1
"KEN","158c",1
"KEN","158d",0
"KEN","158f",1
"KEN","158g",1
"KEN","158h",1
"KEN","159a",1
"KEN","159b",1
"KEN","159c",0
"KEN","159e",0
"KEN","159f",1
"KEN","159g",1
"KEN","159h",1
"KEN","159i",0
"KEN","159j",0
"KEN","159k",1
"KEN","159l",1
"KEN","160b",1
"KEN","160c",0
"KEN","160d",0
"KEN","160e",0
"KEN","79x",0.666666666667
"KEN","80x",1
"KEN","82x",0.333333333333
"KGZ","153a",0
"KGZ","153b",0
"KGZ","153c",0
"KGZ","153d",0
"KGZ","153e",0
"KGZ","153f",0
"KGZ","153g",0
"KGZ","158a",0
"KGZ","158b",0
"KGZ","158c",0
"KGZ","158d",0
"KGZ","158f",0
"KGZ","158g",0
"KGZ","158h",0
"KGZ","159a",0
"KGZ","159b",0
"KGZ","159c",0
"KGZ","159e",0
"KGZ","159f",0
"KGZ","159g",0
"KGZ","159h",0
"KGZ","159i",0
"KGZ","159j",0
"KGZ","159k",0
"KGZ","159l",0
"KGZ","160b",0
"KGZ","160c",0
"KGZ","160d",0
"KGZ","160e",0
"KGZ","79x",0
"KGZ","80x",0
"KGZ","82x",0
"KHM","153a",1
"KHM","153b",1
"KHM","153c",1
"KHM","153d",1
"KHM","153e",1
"KHM","153f",1
"KHM","153g",1
"KHM","158a",1
"KHM","158b",1
"KHM","158c",0
"KHM","158d",0
"KHM","158f",1
"KHM","158g",0
"KHM","158h",1
"KHM","159a",0
"KHM","159b",0
"KHM","159c",0
"KHM","159e",0
"KHM","159f",0
"KHM","159g",1
"KHM","159h",0
"KHM","159i",0
"KHM","159j",0
"KHM","159k",0
"KHM","159l",1
"KHM","160b",0
"KHM","160c",0
"KHM","160d",0
"KHM","160e",0
"KHM","79x",0.333333333333
"KHM","80x",0
"KHM","82x",0.666666666667
"KIR","153a",0
"KIR","153b",0
"KIR","153c",0
"KIR","153d",0
"KIR","153e",0
"KIR","153f",0
"KIR","153g",0
"KIR","158a",0
"KIR","158b",0
"KIR","158c",0
"KIR","158d",0
"KIR","158f",0
"KIR","158g",0
"KIR","158h",0
"KIR","159a",0
"KIR","159b",0
"KIR","159c",0
"KIR","159e",0
"KIR","159f",0
"KIR","159g",0
"KIR","159h",0
"KIR","159i",0
"KIR","159j",0
"KIR","159k",0
"KIR","159l",0
"KIR","160b",0
"KIR","160c",0
"KIR","160d",0
"KIR","160e",0
"KIR","79x",0
"KIR","80x",0
"KIR","82x",0
"KNA","153a",0
"KNA","153b",0
"KNA","153c",0
"KNA","153d",0
"KNA","153e",0
"KNA","153f",0
"KNA","153g",0
"KNA","158a",0
"KNA","158b",0
"KNA","158c",0
"KNA","158d",0
"KNA","158f",0
"KNA","158g",0
"KNA","158h",0
"KNA","159a",0
"KNA","159b",0
"KNA","159c",0
"KNA","159e",0
"KNA","159f",0
"KNA","159g",0
"KNA","159h",0
"KNA","159i",0
"KNA","159j",0
"KNA","159k",0
"KNA","159l",0
"KNA","160b",0
"KNA","160c",0
"KNA","160d",0
"KNA","160e",0
"KNA","79x",0
"KNA","80x",0
"KNA","82x",0
"KOR","153a",1
"KOR","153b",0
"KOR","153c",0
"KOR","153d",1
"KOR","153e",1
"KOR","153f",1
"KOR","153g",1
"KOR","158a",1
"KOR","158b",1
"KOR","158c",1
"KOR","158d",1
"KOR","158f",1
"KOR","158g",0
"KOR","158h",0
"KOR","159a",1
"KOR","159b",0
"KOR","159c",0
"KOR","159e",1
"KOR","159f",1
"KOR","159g",1
"KOR","159h",0
"KOR","159i",0
"KOR","159j",0
"KOR","159k",1
"KOR","159l",0
"KOR","160b",1
"KOR","160c",0
"KOR","160d",1
"KOR","160e",0
"KOR","79x",0.333333333333
"KOR","80x",0.5
"KOR","82x",0.333333333333
"KWT","153a",0
"KWT","153b",0
"KWT","153c",0
"KWT","153d",0
"KWT","153e",0
"KWT","153f",0
"KWT","153g",0
"KWT","158a",0
"KWT","158b",0
"KWT","158c",0
"KWT","158d",0
"KWT","158f",0
"KWT","158g",0
"KWT","158h",0
"KWT","159a",0
"KWT","159b",0
"KWT","159c",0
"KWT","159e",0
"KWT","159f",0
"KWT","159g",0
"KWT","159h",0
"KWT","159i",0
"KWT","159j",0
"KWT","159k",0
"KWT","159l",0
"KWT","160b",0
"KWT","160c",0
"KWT","160d",0
"KWT","160e",0
"KWT","79x",0
"KWT","80x",0
"KWT","82x",0
"LAO","153a",0
"LAO","153b",0
"LAO","153c",0
"LAO","153d",0
"LAO","153e",0
"LAO","153f",0
"LAO","153g",0
"LAO","158a",0
"LAO","158b",0
"LAO","158c",0
"LAO","158d",0
"LAO","158f",0
"LAO","158g",0
"LAO","158h",0
"LAO","159a",0
"LAO","159b",0
"LAO","159c",0
"LAO","159e",0
"LAO","159f",0
"LAO","159g",0
"LAO","159h",0
"LAO","159i",0
"LAO","159j",0
"LAO","159k",0
"LAO","159l",0
"LAO","160b",0
"LAO","160c",0
"LAO","160d",0
"LAO","160e",0
"LAO","79x",0
"LAO","80x",0
"LAO","82x",0
"LBN","153a",1
"LBN","153b",1
"LBN","153c",1
"LBN","153d",1
"LBN","153e",1
"LBN","153f",1
"LBN","153g",1
"LBN","158a",1
"LBN","158b",1
"LBN","158c",1
"LBN","158d",1
"LBN","158f",1
"LBN","158g",1
"LBN","158h",1
"LBN","159a",1
"LBN","159b",0
"LBN","159c",1
"LBN","159e",0
"LBN","159f",0
"LBN","159g",1
"LBN","159h",0
"LBN","159i",0
"LBN","159j",0
"LBN","159k",0
"LBN","159l",0
"LBN","160b",0
"LBN","160c",0
"LBN","160d",0
"LBN","160e",0
"LBN","79x",0.333333333333
"LBN","80x",1
"LBN","82x",0.666666666667
"LBR","153a",1
"LBR","153b",0
"LBR","153c",1
"LBR","153d",1
"LBR","153e",1
"LBR","153f",1
"LBR","153g",1
"LBR","158a",0
"LBR","158b",0
"LBR","158c",0
"LBR","158d",1
"LBR","158f",0
"LBR","158g",0
"LBR","158h",0
"LBR","159a",0
"LBR","159b",0
"LBR","159c",0
"LBR","159e",0
"LBR","159f",0
"LBR","159g",0
"LBR","159h",0
"LBR","159i",0
"LBR","159j",0
"LBR","159k",0
"LBR","159l",0
"LBR","160b",1
"LBR","160c",1
"LBR","160d",1
"LBR","160e",1
"LBR","79x",0
"LBR","80x",0
"LBR","82x",0.333333333333
"LBY","153a",0
"LBY","153b",0
"LBY","153c",0
"LBY","153d",0
"LBY","153e",0
"LBY","153f",0
"LBY","153g",0
"LBY","158a",0
"LBY","158b",0
"LBY","158c",0
"LBY","158d",0
"LBY","158f",0
"LBY","158g",0
"LBY","158h",0
"LBY","159a",0
"LBY","159b",0
"LBY","159c",0
"LBY","159e",0
"LBY","159f",0
"LBY","159g",0
"LBY","159h",0
"LBY","159i",0
"LBY","159j",0
"LBY","159k",0
"LBY","159l",0
"LBY","160b",0
"LBY","160c",0
"LBY","160d",0
"LBY","160e",0
"LBY","79x",0
"LBY","80x",0
"LBY","82x",0
"LCA","153a",1
"LCA","153b",1
"LCA","153c",1
"LCA","153d",1
"LCA","153e",1
"LCA","153f",1
"LCA","153g",1
"LCA","158a",1
"LCA","158b",1
"LCA","158c",0
"LCA","158d",1
"LCA","158f",1
"LCA","158g",0
"LCA","158h",1
"LCA","159a",1
"LCA","159b",1
"LCA","159c",1
"LCA","159e",0
"LCA","159f",1
"LCA","159g",1
"LCA","159h",0
"LCA","159i",0
"LCA","159j",0
"LCA","159k",1
"LCA","159l",1
"LCA","160b",0
"LCA","160c",0
"LCA","160d",0
"LCA","160e",0
"LCA","79x",0.666666666667
"LCA","80x",0.5
"LCA","82x",0.333333333333
"LIE","153a",0
"LIE","153b",0
"LIE","153c",0
"LIE","153d",0
"LIE","153e",0
"LIE","153f",0
"LIE","153g",0
"LIE","158a",0
"LIE","158b",0
"LIE","158c",0
"LIE","158d",0
"LIE","158f",0
"LIE","158g",0
"LIE","158h",0
"LIE","159a",0
"LIE","159b",0
"LIE","159c",0
"LIE","159e",0
"LIE","159f",0
"LIE","159g",0
"LIE","159h",0
"LIE","159i",0
"LIE","159j",0
"LIE","159k",0
"LIE","159l",0
"LIE","160b",0
"LIE","160c",0
"LIE","160d",0
"LIE","160e",0
"LIE","79x",0
"LIE","80x",0
"LIE","82x",0
"LKA","153a",1
"LKA","153b",1
"LKA","153c",1
"LKA","153d",1
"LKA","153e",1
"LKA","153f",1
"LKA","153g",1
"LKA","158a",1
"LKA","158b",1
"LKA","158c",1
"LKA","158d",1
"LKA","158f",1
"LKA","158g",1
"LKA","158h",1
"LKA","159a",1
"LKA","159b",1
"LKA","159c",1
"LKA","159e",1
"LKA","159f",1
"LKA","159g",1
"LKA","159h",1
"LKA","159i",1
"LKA","159j",1
"LKA","159k",1
"LKA","159l",1
"LKA","160b",0
"LKA","160c",0
"LKA","160d",0
"LKA","160e",0
"LKA","79x",0
"LKA","80x",0.5
"LKA","82x",0.666666666667
"LSO","153a",0
"LSO","153b",0
"LSO","153c",0
"LSO","153d",0
"LSO","153e",0
"LSO","153f",0
"LSO","153g",0
"LSO","158a",0
"LSO","158b",0
"LSO","158c",0
"LSO","158d",0
"LSO","158f",0
"LSO","158g",0
"LSO","158h",0
"LSO","159a",0
"LSO","159b",0
"LSO","159c",0
"LSO","159e",0
"LSO","159f",0
"LSO","159g",0
"LSO","159h",0
"LSO","159i",0
"LSO","159j",0
"LSO","159k",0
"LSO","159l",0
"LSO","160b",0
"LSO","160c",0
"LSO","160d",0
"LSO","160e",0
"LSO","79x",0
"LSO","80x",1
"LSO","82x",0.333333333333
"LTU","153a",1
"LTU","153b",1
"LTU","153c",1
"LTU","153d",1
"LTU","153e",1
"LTU","153f",1
"LTU","153g",1
"LTU","158a",1
"LTU","158b",1
"LTU","158c",1
"LTU","158d",1
"LTU","158f",0
"LTU","158g",1
"LTU","158h",0
"LTU","159a",1
"LTU","159b",1
"LTU","159c",1
"LTU","159e",0
"LTU","159f",0
"LTU","159g",0
"LTU","159h",0
"LTU","159i",0
"LTU","159j",1
"LTU","159k",0
"LTU","159l",0
"LTU","160b",1
"LTU","160c",1
"LTU","160d",1
"LTU","160e",1
"LTU","79x",0
"LTU","80x",0
"LTU","82x",0.333333333333
"LUX","153a",1
"LUX","153b",1
"LUX","153c",1
"LUX","153d",1
"LUX","153e",1
"LUX","153f",1
"LUX","153g",1
"LUX","158a",0
"LUX","158b",0
"LUX","158c",0
"LUX","158d",1
"LUX","158f",0
"LUX","158g",0
"LUX","158h",0
"LUX","159a",1
"LUX","159b",1
"LUX","159c",1
"LUX","159e",0
"LUX","159f",0
"LUX","159g",0
"LUX","159h",0
"LUX","159i",0
"LUX","159j",1
"LUX","159k",0
"LUX","159l",0
"LUX","160b",0
"LUX","160c",0
"LUX","160d",0
"LUX","160e",0
"LUX","79x",0.333333333333
"LUX","80x",1
"LUX","82x",0
"LVA","153a",1
"LVA","153b",1
"LVA","153c",1
"LVA","153d",1
"LVA","153e",1
"LVA","153f",1
"LVA","153g",1
"LVA","158a",1
"LVA","158b",1
"LVA","158c",1
"LVA","158d",1
"LVA","158f",0
"LVA","158g",0
"LVA","158h",0
"LVA","159a",1
"LVA","159b",1
"LVA","159c",1
"LVA","159e",0
"LVA","159f",0
"LVA","159g",1
"LVA","159h",1
"LVA","159i",1
"LVA","159j",1
"LVA","159k",1
"LVA","159l",0
"LVA","160b",0
"LVA","160c",0
"LVA","160d",1
"LVA","160e",0
"LVA","79x",0
"LVA","80x",0
"LVA","82x",0.333333333333
"MAR","153a",1
"MAR","153b",1
"MAR","153c",1
"MAR","153d",1
"MAR","153e",1
"MAR","153f",1
"MAR","153g",1
"MAR","158a",1
"MAR","158b",1
"MAR","158c",1
"MAR","158d",1
"MAR","158f",1
"MAR","158g",1
"MAR","158h",1
"MAR","159a",1
"MAR","159b",1
"MAR","159c",1
"MAR","159e",1
"MAR","159f",1
"MAR","159g",1
"MAR","159h",1
"MAR","159i",1
"MAR","159j",1
"MAR","159k",1
"MAR","159l",1
"MAR","160b",1
"MAR","160c",1
"MAR","160d",1
"MAR","160e",1
"MAR","79x",0.666666666667
"MAR","80x",0.5
"MAR","82x",0.666666666667
"MCO","153a",0
"MCO","153b",0
"MCO","153c",0
"MCO","153d",0
"MCO","153e",0
"MCO","153f",0
"MCO","153g",0
"MCO","158a",0
"MCO","158b",0
"MCO","158c",0
"MCO","158d",0
"MCO","158f",0
"MCO","158g",0
"MCO","158h",0
"MCO","159a",0
"MCO","159b",0
"MCO","159c",0
"MCO","159e",0
"MCO","159f",0
"MCO","159g",0
"MCO","159h",0
"MCO","159i",0
"MCO","159j",0
"MCO","159k",0
"MCO","159l",0
"MCO","160b",0
"MCO","160c",0
"MCO","160d",0
"MCO","160e",0
"MCO","79x",0
"MCO","80x",0
"MCO","82x",0
"MDA","153a",0
"MDA","153b",0
"MDA","153c",0
"MDA","153d",0
"MDA","153e",0
"MDA","153f",0
"MDA","153g",0
"MDA","158a",0
"MDA","158b",0
"MDA","158c",0
"MDA","158d",0
"MDA","158f",0
"MDA","158g",0
"MDA","158h",0
"MDA","159a",0
"MDA","159b",0
"MDA","159c",0
"MDA","159e",0
"MDA","159f",0
"MDA","159g",0
"MDA","159h",0
"MDA","159i",0
"MDA","159j",0
"MDA","159k",0
"MDA","159l",0
"MDA","160b",0
"MDA","160c",0
"MDA","160d",0
"MDA","160e",0
"MDA","79x",0.666666666667
"MDA","80x",0.5
"MDA","82x",0.666666666667
"MDG","153a",1
"MDG","153b",1
"MDG","153c",1
"MDG","153d",1
"MDG","153e",1
"MDG","153f",1
"MDG","153g",1
"MDG","158a",1
"MDG","158b",1
"MDG","158c",0
"MDG","158d",0
"MDG","158f",1
"MDG","158g",0
"MDG","158h",1
"MDG","159a",1
"MDG","159b",1
"MDG","159c",1
"MDG","159e",1
"MDG","159f",0
"MDG","159g",1
"MDG","159h",0
"MDG","159i",1
"MDG","159j",1
"MDG","159k",1
"MDG","159l",0
"MDG","160b",0
"MDG","160c",0
"MDG","160d",0
"MDG","160e",0
"MDG","79x",0.666666666667
"MDG","80x",0.5
"MDG","82x",0.666666666667
"MDV","153a",0
"MDV","153b",0
"MDV","153c",0
"MDV","153d",0
"MDV","153e",0
"MDV","153f",0
"MDV","153g",0
"MDV","158a",0
"MDV","158b",0
"MDV","158c",0
"MDV","158d",0
"MDV","158f",0
"MDV","158g",0
"MDV","158h",0
"MDV","159a",0
"MDV","159b",0
"MDV","159c",0
"MDV","159e",0
"MDV","159f",0
"MDV","159g",0
"MDV","159h",0
"MDV","159i",0
"MDV","159j",0
"MDV","159k",0
"MDV","159l",0
"MDV","160b",0
"MDV","160c",0
"MDV","160d",0
"MDV","160e",0
"MDV","79x",0
"MDV","80x",0
"MDV","82x",0
"MEX","153a",1
"MEX","153b",1
"MEX","153c",1
"MEX","153d",0
"MEX","153e",0
"MEX","153f",1
"MEX","153g",1
"MEX","158a",1
"MEX","158b",1
"MEX","158c",1
"MEX","158d",1
"MEX","158f",1
"MEX","158g",1
"MEX","158h",1
"MEX","159a",1
"MEX","159b",0
"MEX","159c",0
"MEX","159e",0
"MEX","159f",0
"MEX","159g",1
"MEX","159h",1
"MEX","159i",1
"MEX","159j",0
"MEX","159k",1
"MEX","159l",0
"MEX","160b",1
"MEX","160c",0
"MEX","160d",1
"MEX","160e",1
"MEX","79x",0.666666666667
"MEX","80x",1
"MEX","82x",0.666666666667
"MHL","153a",0
"MHL","153b",0
"MHL","153c",0
"MHL","153d",0
"MHL","153e",0
"MHL","153f",0
"MHL","153g",0
"MHL","158a",0
"MHL","158b",0
"MHL","158c",0
"MHL","158d",0
"MHL","158f",0
"MHL","158g",0
"MHL","158h",0
"MHL","159a",0
"MHL","159b",0
"MHL","159c",0
"MHL","159e",0
"MHL","159f",0
"MHL","159g",0
"MHL","159h",0
"MHL","159i",0
"MHL","159j",0
"MHL","159k",0
"MHL","159l",0
"MHL","160b",0
"MHL","160c",0
"MHL","160d",0
"MHL","160e",0
"MHL","79x",0
"MHL","80x",0
"MHL","82x",0
"MKD","153a",0
"MKD","153b",0
"MKD","153c",0
"MKD","153d",0
"MKD","153e",0
"MKD","153f",0
"MKD","153g",0
"MKD","158a",0
"MKD","158b",0
"MKD","158c",0
"MKD","158d",0
"MKD","158f",0
"MKD","158g",0
"MKD","158h",0
"MKD","159a",0
"MKD","159b",0
"MKD","159c",0
"MKD","159e",0
"MKD","159f",0
"MKD","159g",0
"MKD","159h",0
"MKD","159i",0
"MKD","159j",0
"MKD","159k",0
"MKD","159l",0
"MKD","160b",0
"MKD","160c",0
"MKD","160d",0
"MKD","160e",0
"MKD","79x",0
"MKD","80x",0
"MKD","82x",0
"MLI","153a",0
"MLI","153b",0
"MLI","153c",0
"MLI","153d",0
"MLI","153e",0
"MLI","153f",0
"MLI","153g",0
"MLI","158a",0
"MLI","158b",0
"MLI","158c",0
"MLI","158d",0
"MLI","158f",0
"MLI","158g",0
"MLI","158h",0
"MLI","159a",0
"MLI","159b",0
"MLI","159c",0
"MLI","159e",0
"MLI","159f",0
"MLI","159g",0
"MLI","159h",0
"MLI","159i",0
"MLI","159j",0
"MLI","159k",0
"MLI","159l",0
"MLI","160b",0
"MLI","160c",0
"MLI","160d",0
"MLI","160e",0
"MLI","79x",0
"MLI","80x",0.5
"MLI","82x",0.666666666667
"MLT","153a",1
"MLT","153b",1
"MLT","153c",1
"MLT","153d",1
"MLT","153e",1
"MLT","153f",1
"MLT","153g",1
"MLT","158a",0
"MLT","158b",0
"MLT","158c",0
"MLT","158d",1
"MLT","158f",0
"MLT","158g",0
"MLT","158h",0
"MLT","159a",1
"MLT","159b",1
"MLT","159c",1
"MLT","159e",0
"MLT","159f",0
"MLT","159g",0
"MLT","159h",0
"MLT","159i",0
"MLT","159j",1
"MLT","159k",0
"MLT","159l",0
"MLT","160b",0
"MLT","160c",0
"MLT","160d",0
"MLT","160e",0
"MLT","79x",0.333333333333
"MLT","80x",1
"MLT","82x",0
"MMR","153a",1
"MMR","153b",1
"MMR","153c",1
"MMR","153d",0
"MMR","153e",0
"MMR","153f",0
"MMR","153g",1
"MMR","158a",1
"MMR","158b",1
"MMR","158c",1
"MMR","158d",0
"MMR","158f",0
"MMR","158g",0
"MMR","158h",0
"MMR","159a",0
"MMR","159b",0
"MMR","159c",0
"MMR","159e",0
"MMR","159f",0
"MMR","159g",0
"MMR","159h",0
"MMR","159i",0
"MMR","159j",0
"MMR","159k",0
"MMR","159l",0
"MMR","160b",0
"MMR","160c",0
"MMR","160d",0
"MMR","160e",0
"MMR","79x",0
"MMR","80x",0
"MMR","82x",0
"MNE","153a",0
"MNE","153b",0
"MNE","153c",0
"MNE","153d",0
"MNE","153e",0
"MNE","153f",0
"MNE","153g",0
"MNE","158a",0
"MNE","158b",0
"MNE","158c",0
"MNE","158d",0
"MNE","158f",0
"MNE","158g",0
"MNE","158h",0
"MNE","159a",0
"MNE","159b",0
"MNE","159c",0
"MNE","159e",0
"MNE","159f",0
"MNE","159g",0
"MNE","159h",0
"MNE","159i",0
"MNE","159j",0
"MNE","159k",0
"MNE","159l",0
"MNE","160b",0
"MNE","160c",0
"MNE","160d",0
"MNE","160e",0
"MNE","79x",0
"MNE","80x",0
"MNE","82x",0
"MNG","153a",0
"MNG","153b",0
"MNG","153c",0
"MNG","153d",0
"MNG","153e",0
"MNG","153f",0
"MNG","153g",0
"MNG","158a",0
"MNG","158b",0
"MNG","158c",0
"MNG","158d",0
"MNG","158f",0
"MNG","158g",0
"MNG","158h",0
"MNG","159a",0
"MNG","159b",0
"MNG","159c",0
"MNG","159e",0
"MNG","159f",0
"MNG","159g",0
"MNG","159h",0
"MNG","159i",0
"MNG","159j",0
"MNG","159k",0
"MNG","159l",0
"MNG","160b",0
"MNG","160c",0
"MNG","160d",0
"MNG","160e",0
"MNG","79x",0.333333333333
"MNG","80x",0.5
"MNG","82x",0.333333333333
"MOZ","153a",1
"MOZ","153b",1
"MOZ","153c",1
"MOZ","153d",1
"MOZ","153e",1
"MOZ","153f",1
"MOZ","153g",1
"MOZ","158a",1
"MOZ","158b",1
"MOZ","158c",0
"MOZ","158d",1
"MOZ","158f",1
"MOZ","158g",0
"MOZ","158h",1
"MOZ","159a",1
"MOZ","159b",0
"MOZ","159c",1
"MOZ","159e",0
"MOZ","159f",0
"MOZ","159g",0
"MOZ","159h",0
"MOZ","159i",0
"MOZ","159j",0
"MOZ","159k",1
"MOZ","159l",0
"MOZ","160b",0
"MOZ","160c",0
"MOZ","160d",0
"MOZ","160e",0
"MOZ","79x",0
"MOZ","80x",0.5
"MOZ","82x",0
"MRT","153a",1
"MRT","153b",1
"MRT","153c",1
"MRT","153d",1
"MRT","153e",1
"MRT","153f",0
"MRT","153g",1
"MRT","158a",1
"MRT","158b",1
"MRT","158c",1
"MRT","158d",1
"MRT","158f",1
"MRT","158g",1
"MRT","158h",1
"MRT","159a",0
"MRT","159b",0
"MRT","159c",0
"MRT","159e",0
"MRT","159f",0
"MRT","159g",0
"MRT","159h",0
"MRT","159i",0
"MRT","159j",0
"MRT","159k",0
"MRT","159l",0
"MRT","160b",0
"MRT","160c",0
"MRT","160d",0
"MRT","160e",0
"MRT","79x",0.333333333333
"MRT","80x",1
"MRT","82x",0
"MUS","153a",1
"MUS","153b",1
"MUS","153c",1
"MUS","153d",1
"MUS","153e",1
"MUS","153f",1
"MUS","153g",1
"MUS","158a",1
"MUS","158b",0
"MUS","158c",1
"MUS","158d",1
"MUS","158f",1
"MUS","158g",0
"MUS","158h",1
"MUS","159a",1
"MUS","159b",1
"MUS","159c",1
"MUS","159e",0
"MUS","159f",0
"MUS","159g",1
"MUS","159h",1
"MUS","159i",1
"MUS","159j",1
"MUS","159k",0
"MUS","159l",0
"MUS","160b",0
"MUS","160c",0
"MUS","160d",0
"MUS","160e",0
"MUS","79x",0.666666666667
"MUS","80x",0.5
"MUS","82x",1
"MWI","153a",0
"MWI","153b",0
"MWI","153c",0
"MWI","153d",0
"MWI","153e",0
"MWI","153f",0
"MWI","153g",0
"MWI","158a",0
"MWI","158b",0
"MWI","158c",0
"MWI","158d",0
"MWI","158f",0
"MWI","158g",0
"MWI","158h",0
"MWI","159a",0
"MWI","159b",0
"MWI","159c",0
"MWI","159e",0
"MWI","159f",0
"MWI","159g",0
"MWI","159h",0
"MWI","159i",0
"MWI","159j",0
"MWI","159k",0
"MWI","159l",0
"MWI","160b",0
"MWI","160c",0
"MWI","160d",0
"MWI","160e",0
"MWI","79x",0.333333333333
"MWI","80x",0
"MWI","82x",0
"MYS","153a",1
"MYS","153b",1
"MYS","153c",1
"MYS","153d",1
"MYS","153e",1
"MYS","153f",1
"MYS","153g",1
"MYS","158a",1
"MYS","158b",1
"MYS","158c",1
"MYS","158d",0
"MYS","158f",1
"MYS","158g",1
"MYS","158h",0
"MYS","159a",1
"MYS","159b",1
"MYS","159c",1
"MYS","159e",1
"MYS","159f",1
"MYS","159g",1
"MYS","159h",1
"MYS","159i",1
"MYS","159j",1
"MYS","159k",1
"MYS","159l",0
"MYS","160b",1
"MYS","160c",1
"MYS","160d",1
"MYS","160e",1
"MYS","79x",0.666666666667
"MYS","80x",1
"MYS","82x",0
"NAM","153a",1
"NAM","153b",1
"NAM","153c",1
"NAM","153d",1
"NAM","153e",1
"NAM","153f",1
"NAM","153g",1
"NAM","158a",0
"NAM","158b",1
"NAM","158c",0
"NAM","158d",0
"NAM","158f",0
"NAM","158g",0
"NAM","158h",0
"NAM","159a",1
"NAM","159b",1
"NAM","159c",1
"NAM","159e",0
"NAM","159f",0
"NAM","159g",0
"NAM","159h",0
"NAM","159i",0
"NAM","159j",0
"NAM","159k",0
"NAM","159l",0
"NAM","160b",0
"NAM","160c",0
"NAM","160d",1
"NAM","160e",0
"NAM","79x",0.666666666667
"NAM","80x",1
"NAM","82x",0
"NER","153a",0
"NER","153b",0
"NER","153c",0
"NER","153d",0
"NER","153e",0
"NER","153f",0
"NER","153g",0
"NER","158a",0
"NER","158b",0
"NER","158c",0
"NER","158d",0
"NER","158f",0
"NER","158g",0
"NER","158h",0
"NER","159a",0
"NER","159b",0
"NER","159c",0
"NER","159e",0
"NER","159f",0
"NER","159g",0
"NER","159h",0
"NER","159i",0
"NER","159j",0
"NER","159k",0
"NER","159l",0
"NER","160b",0
"NER","160c",0
"NER","160d",0
"NER","160e",0
"NER","79x",0.333333333333
"NER","80x",0.5
"NER","82x",0
"NGA","153a",0
"NGA","153b",0
"NGA","153c",0
"NGA","153d",0
"NGA","153e",0
"NGA","153f",0
"NGA","153g",0
"NGA","158a",0
"NGA","158b",0
"NGA","158c",0
"NGA","158d",0
"NGA","158f",0
"NGA","158g",0
"NGA","158h",0
"NGA","159a",0
"NGA","159b",0
"NGA","159c",0
"NGA","159e",0
"NGA","159f",0
"NGA","159g",0
"NGA","159h",0
"NGA","159i",0
"NGA","159j",0
"NGA","159k",0
"NGA","159l",0
"NGA","160b",0
"NGA","160c",0
"NGA","160d",0
"NGA","160e",0
"NGA","79x",0
"NGA","80x",0
"NGA","82x",0
"NIC","153a",0
"NIC","153b",0
"NIC","153c",0
"NIC","153d",0
"NIC","153e",0
"NIC","153f",1
"NIC","153g",1
"NIC","158a",1
"NIC","158b",1
"NIC","158c",1
"NIC","158d",0
"NIC","158f",0
"NIC","158g",0
"NIC","158h",0
"NIC","159a",0
"NIC","159b",0
"NIC","159c",0
"NIC","159e",0
"NIC","159f",0
"NIC","159g",0
"NIC","159h",0
"NIC","159i",0
"NIC","159j",0
"NIC","159k",0
"NIC","159l",0
"NIC","160b",0
"NIC","160c",0
"NIC","160d",0
"NIC","160e",0
"NIC","79x",0
"NIC","80x",0
"NIC","82x",0
"NIU","153a",1
"NIU","153b",1
"NIU","153c",1
"NIU","153d",1
"NIU","153e",0
"NIU","153f",1
"NIU","153g",1
"NIU","158a",1
"NIU","158b",1
"NIU","158c",1
"NIU","158d",1
"NIU","158f",1
"NIU","158g",1
"NIU","158h",1
"NIU","159a",0
"NIU","159b",0
"NIU","159c",0
"NIU","159e",0
"NIU","159f",0
"NIU","159g",0
"NIU","159h",0
"NIU","159i",0
"NIU","159j",0
"NIU","159k",0
"NIU","159l",0
"NIU","160b",1
"NIU","160c",0
"NIU","160d",1
"NIU","160e",0
"NIU","79x",0
"NIU","80x",0
"NIU","82x",0
"NLD","153a",1
"NLD","153b",1
"NLD","153c",1
