"yr","r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_n","r1_n","r0_n","z_level","z_n","z"
1992,1,142,34,38,,,0.102229994917226,0.146444849356916,0.149493339750333,2,15,83,"r2",2,0.102229994917226
1992,1,142,34,39,,,0.102229994917226,0.146444849356916,0.149493339750333,2,15,83,"r2",2,0.102229994917226
1992,1,142,34,40,1,0.125503243193545,0.102229994917226,0.146444849356916,0.149493339750333,2,15,83,"v",1,0.125503243193545
1992,1,142,34,53,1,0.0789567466409068,0.102229994917226,0.146444849356916,0.149493339750333,2,15,83,"v",1,0.0789567466409068
1992,1,142,34,191,,,0.102229994917226,0.146444849356916,0.149493339750333,2,15,83,"r2",2,0.102229994917226
1992,1,142,34,203,,,0.102229994917226,0.146444849356916,0.149493339750333,2,15,83,"r2",2,0.102229994917226
1992,1,142,34,204,,,0.102229994917226,0.146444849356916,0.149493339750333,2,15,83,"r2",2,0.102229994917226
1992,1,142,35,15,1,0.0676225732808028,0.190566302128626,0.146444849356916,0.149493339750333,5,15,83,"v",1,0.0676225732808028
1992,1,142,35,24,,,0.190566302128626,0.146444849356916,0.149493339750333,5,15,83,"r2",5,0.190566302128626
1992,1,142,35,25,1,0.197775239152429,0.190566302128626,0.146444849356916,0.149493339750333,5,15,83,"v",1,0.197775239152429
1992,1,142,35,26,,,0.190566302128626,0.146444849356916,0.149493339750333,5,15,83,"r2",5,0.190566302128626
1992,1,142,35,205,,,0.190566302128626,0.146444849356916,0.149493339750333,5,15,83,"r2",5,0.190566302128626
1992,1,142,35,206,1,0.264184456716297,0.190566302128626,0.146444849356916,0.149493339750333,5,15,83,"v",1,0.264184456716297
1992,1,142,35,207,,,0.190566302128626,0.146444849356916,0.149493339750333,5,15,83,"r2",5,0.190566302128626
1992,1,142,35,208,1,0.256479517881207,0.190566302128626,0.146444849356916,0.149493339750333,5,15,83,"v",1,0.256479517881207
1992,1,142,35,216,1,0.166769723612396,0.190566302128626,0.146444849356916,0.149493339750333,5,15,83,"v",1,0.166769723612396
1992,1,142,35,231,,,0.190566302128626,0.146444849356916,0.149493339750333,5,15,83,"r2",5,0.190566302128626
1992,1,142,35,237,,,0.190566302128626,0.146444849356916,0.149493339750333,5,15,83,"r2",5,0.190566302128626
1992,1,142,35,247,,,0.190566302128626,0.146444849356916,0.149493339750333,5,15,83,"r2",5,0.190566302128626
1992,1,142,145,47,,,0.179041058172949,0.146444849356916,0.149493339750333,4,15,83,"r2",4,0.179041058172949
1992,1,142,145,48,1,0.0849947788218474,0.179041058172949,0.146444849356916,0.149493339750333,4,15,83,"v",1,0.0849947788218474
1992,1,142,145,50,,,0.179041058172949,0.146444849356916,0.149493339750333,4,15,83,"r2",4,0.179041058172949
1992,1,142,145,51,,,0.179041058172949,0.146444849356916,0.149493339750333,4,15,83,"r2",4,0.179041058172949
1992,1,142,145,52,,,0.179041058172949,0.146444849356916,0.149493339750333,4,15,83,"r2",4,0.179041058172949
1992,1,142,145,54,,,0.179041058172949,0.146444849356916,0.149493339750333,4,15,83,"r2",4,0.179041058172949
1992,1,142,145,74,,,0.179041058172949,0.146444849356916,0.149493339750333,4,15,83,"r2",4,0.179041058172949
1992,1,142,145,76,1,0.0878487181159831,0.179041058172949,0.146444849356916,0.149493339750333,4,15,83,"v",1,0.0878487181159831
1992,1,142,145,77,,,0.179041058172949,0.146444849356916,0.149493339750333,4,15,83,"r2",4,0.179041058172949
1992,1,142,145,78,,,0.179041058172949,0.146444849356916,0.149493339750333,4,15,83,"r2",4,0.179041058172949
1992,1,142,145,79,1,0.124258945288547,0.179041058172949,0.146444849356916,0.149493339750333,4,15,83,"v",1,0.124258945288547
1992,1,142,145,81,1,0.419061790465417,0.179041058172949,0.146444849356916,0.149493339750333,4,15,83,"v",1,0.419061790465417
1992,1,142,145,190,,,0.179041058172949,0.146444849356916,0.149493339750333,4,15,83,"r2",4,0.179041058172949
1992,1,142,145,192,,,0.179041058172949,0.146444849356916,0.149493339750333,4,15,83,"r2",4,0.179041058172949
1992,1,142,145,215,,,0.179041058172949,0.146444849356916,0.149493339750333,4,15,83,"r2",4,0.179041058172949
1992,1,150,39,55,,,0.269722323339849,0.183154565306573,0.149493339750333,4,18,83,"r2",4,0.269722323339849
1992,1,150,39,57,,,0.269722323339849,0.183154565306573,0.149493339750333,4,18,83,"r2",4,0.269722323339849
1992,1,150,39,58,,,0.269722323339849,0.183154565306573,0.149493339750333,4,18,83,"r2",4,0.269722323339849
1992,1,150,39,60,,,0.269722323339849,0.183154565306573,0.149493339750333,4,18,83,"r2",4,0.269722323339849
1992,1,150,39,68,,,0.269722323339849,0.183154565306573,0.149493339750333,4,18,83,"r2",4,0.269722323339849
1992,1,150,39,80,1,0.36030697229444,0.269722323339849,0.183154565306573,0.149493339750333,4,18,83,"v",1,0.36030697229444
1992,1,150,39,82,,,0.269722323339849,0.183154565306573,0.149493339750333,4,18,83,"r2",4,0.269722323339849
1992,1,150,39,182,1,0.271948991963379,0.269722323339849,0.183154565306573,0.149493339750333,4,18,83,"v",1,0.271948991963379
1992,1,150,39,183,1,0.245595740038999,0.269722323339849,0.183154565306573,0.149493339750333,4,18,83,"v",1,0.245595740038999
1992,1,150,39,184,1,0.20103758906258,0.269722323339849,0.183154565306573,0.149493339750333,4,18,83,"v",1,0.20103758906258
1992,1,150,39,186,,,0.269722323339849,0.183154565306573,0.149493339750333,4,18,83,"r2",4,0.269722323339849
1992,1,150,39,187,,,0.269722323339849,0.183154565306573,0.149493339750333,4,18,83,"r2",4,0.269722323339849
1992,1,150,39,188,,,0.269722323339849,0.183154565306573,0.149493339750333,4,18,83,"r2",4,0.269722323339849
1992,1,150,39,232,,,0.269722323339849,0.183154565306573,0.149493339750333,4,18,83,"r2",4,0.269722323339849
1992,1,150,151,71,,,0.0876163696618431,0.183154565306573,0.149493339750333,2,18,83,"r2",2,0.0876163696618431
1992,1,150,151,72,,,0.0876163696618431,0.183154565306573,0.149493339750333,2,18,83,"r2",2,0.0876163696618431
1992,1,150,151,73,1,0.0480208272779735,0.0876163696618431,0.183154565306573,0.149493339750333,2,18,83,"v",1,0.0480208272779735
1992,1,150,151,75,,,0.0876163696618431,0.183154565306573,0.149493339750333,2,18,83,"r2",2,0.0876163696618431
1992,1,150,151,178,1,0.127211912045713,0.0876163696618431,0.183154565306573,0.149493339750333,2,18,83,"v",1,0.127211912045713
1992,1,150,154,69,,,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"r2",8,0.154989656334927
1992,1,150,154,70,1,0.0773636085194982,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"v",1,0.0773636085194982
1992,1,150,154,85,,,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"r2",8,0.154989656334927
1992,1,150,154,86,,,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"r2",8,0.154989656334927
1992,1,150,154,88,,,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"r2",8,0.154989656334927
1992,1,150,154,95,,,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"r2",8,0.154989656334927
1992,1,150,154,141,,,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"r2",8,0.154989656334927
1992,1,150,154,143,1,0.207148449037769,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"v",1,0.207148449037769
1992,1,150,154,144,,,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"r2",8,0.154989656334927
1992,1,150,154,145,,,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"r2",8,0.154989656334927
1992,1,150,154,174,1,0.117343417657736,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"v",1,0.117343417657736
1992,1,150,154,175,1,0.155085724307932,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"v",1,0.155085724307932
1992,1,150,154,180,1,0.16758003452494,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"v",1,0.16758003452494
1992,1,150,154,181,1,0.119900745737026,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"v",1,0.119900745737026
1992,1,150,154,189,,,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"r2",8,0.154989656334927
1992,1,150,154,222,1,0.105594139097296,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"v",1,0.105594139097296
1992,1,150,154,223,1,0.289901131797221,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"v",1,0.289901131797221
1992,1,150,154,227,,,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"r2",8,0.154989656334927
1992,1,150,154,228,,,0.154989656334927,0.183154565306573,0.149493339750333,8,18,83,"r2",8,0.154989656334927
1992,1,150,155,59,1,0.142098694902047,0.200685723038951,0.183154565306573,0.149493339750333,4,18,83,"v",1,0.142098694902047
1992,1,150,155,176,1,0.115206767504191,0.200685723038951,0.183154565306573,0.149493339750333,4,18,83,"v",1,0.115206767504191
1992,1,150,155,177,1,0.29858914983207,0.200685723038951,0.183154565306573,0.149493339750333,4,18,83,"v",1,0.29858914983207
1992,1,150,155,179,1,0.246848279917497,0.200685723038951,0.183154565306573,0.149493339750333,4,18,83,"v",1,0.246848279917497
1992,1,150,155,185,,,0.200685723038951,0.183154565306573,0.149493339750333,4,18,83,"r2",4,0.200685723038951
1992,1,419,5,132,1,0.0878417713770714,0.0890956222142764,0.15077050544419,0.149493339750333,10,29,83,"v",1,0.0878417713770714
1992,1,419,5,137,1,0.0599961203244855,0.0890956222142764,0.15077050544419,0.149493339750333,10,29,83,"v",1,0.0599961203244855
1992,1,419,5,138,1,0.0545060391345491,0.0890956222142764,0.15077050544419,0.149493339750333,10,29,83,"v",1,0.0545060391345491
1992,1,419,5,139,1,0.0826907733619681,0.0890956222142764,0.15077050544419,0.149493339750333,10,29,83,"v",1,0.0826907733619681
1992,1,419,5,167,1,0.0747210118204153,0.0890956222142764,0.15077050544419,0.149493339750333,10,29,83,"v",1,0.0747210118204153
1992,1,419,5,168,1,0.00583261556810735,0.0890956222142764,0.15077050544419,0.149493339750333,10,29,83,"v",1,0.00583261556810735
1992,1,419,5,169,,,0.0890956222142764,0.15077050544419,0.149493339750333,10,29,83,"r2",10,0.0890956222142764
1992,1,419,5,171,1,0.18533941697008,0.0890956222142764,0.15077050544419,0.149493339750333,10,29,83,"v",1,0.18533941697008
1992,1,419,5,172,1,0.136067799923787,0.0890956222142764,0.15077050544419,0.149493339750333,10,29,83,"v",1,0.136067799923787
1992,1,419,5,173,1,0.107183421028771,0.0890956222142764,0.15077050544419,0.149493339750333,10,29,83,"v",1,0.107183421028771
1992,1,419,5,224,1,0.0967772526335295,0.0890956222142764,0.15077050544419,0.149493339750333,10,29,83,"v",1,0.0967772526335295
1992,1,419,13,107,,,0.120278315376159,0.15077050544419,0.149493339750333,6,29,83,"r2",6,0.120278315376159
1992,1,419,13,129,1,0.0874877804041052,0.120278315376159,0.15077050544419,0.149493339750333,6,29,83,"v",1,0.0874877804041052
1992,1,419,13,130,1,0.168151737419149,0.120278315376159,0.15077050544419,0.149493339750333,6,29,83,"v",1,0.168151737419149
1992,1,419,13,131,1,0.0450873704359465,0.120278315376159,0.15077050544419,0.149493339750333,6,29,83,"v",1,0.0450873704359465
1992,1,419,13,133,1,0.0804785394408175,0.120278315376159,0.15077050544419,0.149493339750333,6,29,83,"v",1,0.0804785394408175
1992,1,419,13,134,1,0.0556696127927562,0.120278315376159,0.15077050544419,0.149493339750333,6,29,83,"v",1,0.0556696127927562
1992,1,419,13,135,1,0.284794851764182,0.120278315376159,0.15077050544419,0.149493339750333,6,29,83,"v",1,0.284794851764182
1992,1,419,13,136,,,0.120278315376159,0.15077050544419,0.149493339750333,6,29,83,"r2",6,0.120278315376159
1992,1,419,13,164,,,0.120278315376159,0.15077050544419,0.149493339750333,6,29,83,"r2",6,0.120278315376159
1992,1,419,29,108,,,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"r2",13,0.212286041806292
1992,1,419,29,110,1,1.40997140630242,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"v",1,1.40997140630242
1992,1,419,29,111,,,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"r2",13,0.212286041806292
1992,1,419,29,112,,,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"r2",13,0.212286041806292
1992,1,419,29,113,,,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"r2",13,0.212286041806292
1992,1,419,29,114,,,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"r2",13,0.212286041806292
1992,1,419,29,115,1,0.164088599794105,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"v",1,0.164088599794105
1992,1,419,29,116,1,0.134242641010209,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"v",1,0.134242641010209
1992,1,419,29,117,1,0.0110208267501047,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"v",1,0.0110208267501047
1992,1,419,29,118,1,0.00511681241969147,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"v",1,0.00511681241969147
1992,1,419,29,119,,,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"r2",13,0.212286041806292
1992,1,419,29,120,,,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"r2",13,0.212286041806292
1992,1,419,29,121,,,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"r2",13,0.212286041806292
1992,1,419,29,122,,,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"r2",13,0.212286041806292
1992,1,419,29,123,,,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"r2",13,0.212286041806292
1992,1,419,29,124,1,0.518869050645653,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"v",1,0.518869050645653
1992,1,419,29,125,,,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"r2",13,0.212286041806292
1992,1,419,29,126,,,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"r2",13,0.212286041806292
1992,1,419,29,127,,,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"r2",13,0.212286041806292
1992,1,419,29,140,1,0.00984002388402206,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"v",1,0.00984002388402206
1992,1,419,29,166,1,0.368808848299284,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"v",1,0.368808848299284
1992,1,419,29,220,1,0.0275520668752618,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"v",1,0.0275520668752618
1992,1,419,29,221,,,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"r2",13,0.212286041806292
1992,1,419,29,244,1,0.0275520668752618,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"v",1,0.0275520668752618
1992,1,419,29,245,1,0.0275520668752618,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"v",1,0.0275520668752618
1992,1,419,29,248,1,0.0275520668752618,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"v",1,0.0275520668752618
1992,1,419,29,249,1,0.0275520668752618,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"v",1,0.0275520668752618
1992,1,419,29,250,,,0.212286041806292,0.15077050544419,0.149493339750333,13,29,83,"r2",13,0.212286041806292
1992,1,999,999,89,,,,,0.149493339750333,,,83,"r0",83,0.149493339750333
1992,1,999,999,90,,,,,0.149493339750333,,,83,"r0",83,0.149493339750333
1992,1,999,999,91,,,,,0.149493339750333,,,83,"r0",83,0.149493339750333
1992,1,999,999,92,,,,,0.149493339750333,,,83,"r0",83,0.149493339750333
1992,1,999,999,93,,,,,0.149493339750333,,,83,"r0",83,0.149493339750333
1992,1,999,999,94,,,,,0.149493339750333,,,83,"r0",83,0.149493339750333
1992,1,999,999,105,,,,,0.149493339750333,,,83,"r0",83,0.149493339750333
1993,1,2,11,56,,,0.0589664600400074,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.0589664600400074
1993,1,2,11,64,,,0.0589664600400074,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.0589664600400074
1993,1,2,11,65,1,0.104442451435796,0.0589664600400074,0.0806163165696624,0.16456099940832,2,13,84,"v",1,0.104442451435796
1993,1,2,11,66,,,0.0589664600400074,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.0589664600400074
1993,1,2,11,96,,,0.0589664600400074,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.0589664600400074
1993,1,2,11,97,,,0.0589664600400074,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.0589664600400074
1993,1,2,11,98,1,0.0134904686442186,0.0589664600400074,0.0806163165696624,0.16456099940832,2,13,84,"v",1,0.0134904686442186
1993,1,2,11,99,,,0.0589664600400074,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.0589664600400074
1993,1,2,11,106,,,0.0589664600400074,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.0589664600400074
1993,1,2,11,193,,,0.0589664600400074,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.0589664600400074
1993,1,2,11,194,,,0.0589664600400074,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.0589664600400074
1993,1,2,11,195,,,0.0589664600400074,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.0589664600400074
1993,1,2,11,196,,,0.0589664600400074,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.0589664600400074
1993,1,2,14,28,,,0.177164061283455,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.177164061283455
1993,1,2,14,29,,,0.177164061283455,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.177164061283455
1993,1,2,14,30,,,0.177164061283455,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.177164061283455
1993,1,2,14,31,,,0.177164061283455,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.177164061283455
1993,1,2,14,32,1,0.00410578716669313,0.177164061283455,0.0806163165696624,0.16456099940832,2,13,84,"v",1,0.00410578716669313
1993,1,2,14,33,,,0.177164061283455,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.177164061283455
1993,1,2,14,34,,,0.177164061283455,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.177164061283455
1993,1,2,14,35,,,0.177164061283455,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.177164061283455
1993,1,2,14,36,,,0.177164061283455,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.177164061283455
1993,1,2,14,37,1,0.350222335400218,0.177164061283455,0.0806163165696624,0.16456099940832,2,13,84,"v",1,0.350222335400218
1993,1,2,14,41,,,0.177164061283455,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.177164061283455
1993,1,2,14,42,,,0.177164061283455,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.177164061283455
1993,1,2,14,43,,,0.177164061283455,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.177164061283455
1993,1,2,14,44,,,0.177164061283455,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.177164061283455
1993,1,2,14,45,,,0.177164061283455,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.177164061283455
1993,1,2,14,46,,,0.177164061283455,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.177164061283455
1993,1,2,14,202,,,0.177164061283455,0.0806163165696624,0.16456099940832,2,13,84,"r2",2,0.177164061283455
1993,1,2,15,49,1,0.0354845091821669,0.0949505843421197,0.0806163165696624,0.16456099940832,5,13,84,"v",1,0.0354845091821669
1993,1,2,15,61,,,0.0949505843421197,0.0806163165696624,0.16456099940832,5,13,84,"r2",5,0.0949505843421197
1993,1,2,15,62,1,0.185013454710194,0.0949505843421197,0.0806163165696624,0.16456099940832,5,13,84,"v",1,0.185013454710194
1993,1,2,15,63,,,0.0949505843421197,0.0806163165696624,0.16456099940832,5,13,84,"r2",5,0.0949505843421197
1993,1,2,15,67,1,0.0555609529710292,0.0949505843421197,0.0806163165696624,0.16456099940832,5,13,84,"v",1,0.0555609529710292
1993,1,2,15,84,1,0.0640926800863689,0.0949505843421197,0.0806163165696624,0.16456099940832,5,13,84,"v",1,0.0640926800863689
1993,1,2,15,214,1,0.13460132476084,0.0949505843421197,0.0806163165696624,0.16456099940832,5,13,84,"v",1,0.13460132476084
1993,1,2,17,100,1,0.016961803465449,0.0252495377620219,0.0806163165696624,0.16456099940832,4,13,84,"v",1,0.016961803465449
1993,1,2,17,103,,,0.0252495377620219,0.0806163165696624,0.16456099940832,4,13,84,"r2",4,0.0252495377620219
1993,1,2,17,104,,,0.0252495377620219,0.0806163165696624,0.16456099940832,4,13,84,"r2",4,0.0252495377620219
1993,1,2,17,197,,,0.0252495377620219,0.0806163165696624,0.16456099940832,4,13,84,"r2",4,0.0252495377620219
1993,1,2,17,198,1,0.0437953537055397,0.0252495377620219,0.0806163165696624,0.16456099940832,4,13,84,"v",1,0.0437953537055397
1993,1,2,17,199,1,0.0149484253904536,0.0252495377620219,0.0806163165696624,0.16456099940832,4,13,84,"v",1,0.0149484253904536
1993,1,2,17,200,1,0.0252925684866452,0.0252495377620219,0.0806163165696624,0.16456099940832,4,13,84,"v",1,0.0252925684866452
1993,1,2,18,101,,,,0.0806163165696624,0.16456099940832,,13,84,"r1",13,0.0806163165696624
1993,1,2,18,102,,,,0.0806163165696624,0.16456099940832,,13,84,"r1",13,0.0806163165696624
1993,1,9,53,1,,,0.286082022968724,0.239968146380579,0.16456099940832,2,5,84,"r2",2,0.286082022968724
1993,1,9,53,2,,,0.286082022968724,0.239968146380579,0.16456099940832,2,5,84,"r2",2,0.286082022968724
1993,1,9,53,3,,,0.286082022968724,0.239968146380579,0.16456099940832,2,5,84,"r2",2,0.286082022968724
1993,1,9,53,4,,,0.286082022968724,0.239968146380579,0.16456099940832,2,5,84,"r2",2,0.286082022968724
1993,1,9,53,16,1,0.21911169948911,0.286082022968724,0.239968146380579,0.16456099940832,2,5,84,"v",1,0.21911169948911
1993,1,9,53,162,1,0.353052346448339,0.286082022968724,0.239968146380579,0.16456099940832,2,5,84,"v",1,0.353052346448339
1993,1,9,54,5,,,0.376129711173045,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.376129711173045
1993,1,9,54,6,,,0.376129711173045,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.376129711173045
1993,1,9,54,7,,,0.376129711173045,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.376129711173045
1993,1,9,54,17,,,0.376129711173045,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.376129711173045
1993,1,9,54,18,1,0.376129711173045,0.376129711173045,0.239968146380579,0.16456099940832,1,5,84,"v",1,0.376129711173045
1993,1,9,57,8,,,0.10228873223221,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.10228873223221
1993,1,9,57,9,,,0.10228873223221,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.10228873223221
1993,1,9,57,10,,,0.10228873223221,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.10228873223221
1993,1,9,57,11,,,0.10228873223221,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.10228873223221
1993,1,9,57,12,,,0.10228873223221,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.10228873223221
1993,1,9,57,13,,,0.10228873223221,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.10228873223221
1993,1,9,57,148,,,0.10228873223221,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.10228873223221
1993,1,9,57,149,,,0.10228873223221,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.10228873223221
1993,1,9,57,150,,,0.10228873223221,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.10228873223221
1993,1,9,57,157,,,0.10228873223221,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.10228873223221
1993,1,9,57,158,,,0.10228873223221,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.10228873223221
1993,1,9,57,159,,,0.10228873223221,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.10228873223221
1993,1,9,57,212,1,0.10228873223221,0.10228873223221,0.239968146380579,0.16456099940832,1,5,84,"v",1,0.10228873223221
1993,1,9,61,19,,,0.149258242560192,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.149258242560192
1993,1,9,61,146,,,0.149258242560192,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.149258242560192
1993,1,9,61,147,,,0.149258242560192,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.149258242560192
1993,1,9,61,151,,,0.149258242560192,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.149258242560192
1993,1,9,61,152,,,0.149258242560192,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.149258242560192
1993,1,9,61,153,,,0.149258242560192,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.149258242560192
1993,1,9,61,154,,,0.149258242560192,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.149258242560192
1993,1,9,61,155,1,0.149258242560192,0.149258242560192,0.239968146380579,0.16456099940832,1,5,84,"v",1,0.149258242560192
1993,1,9,61,156,,,0.149258242560192,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.149258242560192
1993,1,9,61,161,,,0.149258242560192,0.239968146380579,0.16456099940832,1,5,84,"r2",1,0.149258242560192
1993,1,19,21,163,1,0.207199286781615,0.154467590528164,0.154467590528164,0.16456099940832,2,2,84,"v",1,0.207199286781615
1993,1,19,21,218,1,0.101735894274713,0.154467590528164,0.154467590528164,0.16456099940832,2,2,84,"v",1,0.101735894274713
1993,1,19,21,219,,,0.154467590528164,0.154467590528164,0.16456099940832,2,2,84,"r2",2,0.154467590528164
1993,1,142,30,14,1,0.00546028716858856,0.0820614856660126,0.134665641124007,0.16456099940832,4,15,84,"v",1,0.00546028716858856
1993,1,142,30,20,1,0.127321215207179,0.0820614856660126,0.134665641124007,0.16456099940832,4,15,84,"v",1,0.127321215207179
1993,1,142,30,21,,,0.0820614856660126,0.134665641124007,0.16456099940832,4,15,84,"r2",4,0.0820614856660126
1993,1,142,30,209,1,0.109972365540265,0.0820614856660126,0.134665641124007,0.16456099940832,4,15,84,"v",1,0.109972365540265
1993,1,142,30,210,1,0.085492074748018,0.0820614856660126,0.134665641124007,0.16456099940832,4,15,84,"v",1,0.085492074748018
1993,1,142,34,38,,,0.0977729298736031,0.134665641124007,0.16456099940832,2,15,84,"r2",2,0.0977729298736031
1993,1,142,34,39,,,0.0977729298736031,0.134665641124007,0.16456099940832,2,15,84,"r2",2,0.0977729298736031
1993,1,142,34,40,1,0.123452446811419,0.0977729298736031,0.134665641124007,0.16456099940832,2,15,84,"v",1,0.123452446811419
1993,1,142,34,53,1,0.0720934129357869,0.0977729298736031,0.134665641124007,0.16456099940832,2,15,84,"v",1,0.0720934129357869
1993,1,142,34,191,,,0.0977729298736031,0.134665641124007,0.16456099940832,2,15,84,"r2",2,0.0977729298736031
1993,1,142,34,203,,,0.0977729298736031,0.134665641124007,0.16456099940832,2,15,84,"r2",2,0.0977729298736031
1993,1,142,34,204,,,0.0977729298736031,0.134665641124007,0.16456099940832,2,15,84,"r2",2,0.0977729298736031
1993,1,142,35,15,1,0.0760147722399086,0.184524563229749,0.134665641124007,0.16456099940832,4,15,84,"v",1,0.0760147722399086
1993,1,142,35,24,,,0.184524563229749,0.134665641124007,0.16456099940832,4,15,84,"r2",4,0.184524563229749
1993,1,142,35,25,1,0.205011686061362,0.184524563229749,0.134665641124007,0.16456099940832,4,15,84,"v",1,0.205011686061362
1993,1,142,35,26,,,0.184524563229749,0.134665641124007,0.16456099940832,4,15,84,"r2",4,0.184524563229749
1993,1,142,35,205,,,0.184524563229749,0.134665641124007,0.16456099940832,4,15,84,"r2",4,0.184524563229749
