"cntry_key","year","jobs"
"CMR",1993,4812986.279
"CMR",1994,4976714.916
"CMR",1995,5131122.275
"CMR",1996,5299059.48
"CMR",1997,5464182.82
"CMR",1998,5633152.512
"CMR",1999,5813251.288
"CMR",2000,5995100.466
"CMR",2001,6168865.818
"CMR",2002,6353147.595
"CMR",2003,6539444.784
"CMR",2004,6718555.355
"CMR",2005,6921468.27
"CMR",2006,7118289.643
"CMR",2007,7318867.736
"CMR",2008,7522289.007
"CMR",2009,7727247.35
"COD",1980,10197444.5
"COD",1981,10467308.8
"COD",1982,10739890.9
"COD",1983,11018894.16
"COD",1984,11276506.73
"COD",1985,11581957.52
"COD",1986,11883923.16
"COD",1987,12199326.73
"COD",1988,12555884.62
"COD",1989,12967324
"COD",1990,13442460.3
"COD",1991,13971757.58
"COD",1992,14569980.78
"COD",1993,15213256
"COD",1994,15799205.21
"COD",1995,16298096.18
"COD",1996,16742190
"COD",1997,17193132.63
"COD",1998,17607427.81
"COD",1999,18050454.4
"COD",2000,18605267.25
"COD",2001,19177819.64
"COD",2002,19783232.29
"COD",2003,20437686.18
"COD",2004,21093872.47
"COD",2005,21797886.54
"COD",2006,22519380.39
"COD",2007,23263203.25
"COD",2008,24030006.08
"COD",2009,24927234.64
"COG",1980,718209.36
"COG",1981,735532.3328
"COG",1982,753469.8202
"COG",1983,776440.7184
"COG",1984,799266.7172
"COG",1985,827698.653
"COG",1986,858468.4433
"COG",1987,887852.4773
"COG",1988,918170.8392
"COG",1989,948090.5288
"COG",1990,980127.72
"COG",1991,1013288.212
"COG",1992,1045903.444
"COG",1993,1081178.042
"COG",1994,1114705.751
"COG",1995,1142319.6
"COG",1996,1164667.322
"COG",1997,1185663.047
"COG",1998,1205935.56
"COG",1999,1230294.854
"COG",2000,1255768.731
"COG",2001,1288595.506
"COG",2002,1328090.515
"COG",2003,1372330.67
"COG",2004,1414462.317
"COG",2005,1450184.652
"COG",2006,1486599.639
"COG",2007,1522957.475
"COG",2008,1555021.325
"COG",2009,1594287.442
"COL",1980,7841929.15
"COL",1981,8147233.903
"COL",1982,8479094.802
"COL",1983,8800562.947
"COL",1984,9141286.281
"COL",1985,9462325.8
"COL",1986,9798569.804
"COL",1987,10133116.52
"COL",1988,10468922.32
"COL",1989,10831140.96
"COL",1990,11161696.12
"COL",1991,11544726.63
"COL",1992,11894345.76
"COL",1993,12275643.29
"COL",1994,12620658.97
"COL",1995,12973509.82
"COL",1996,13383279.8
"COL",1997,13753897.86
"COL",1998,14182999
"COL",1999,14698966.9
"COL",2000,15119261.98
"COL",2001,15572593.98
"COL",2002,16032895.68
"COL",2003,16472067.54
"COL",2004,16889038.6
"COL",2005,17312093.6
"COL",2006,17710822.62
"COL",2007,18082415.24
"COL",2008,18550106.71
"COL",2009,18955693.77
"COM",1980,135201.054
"COM",1981,137968.5027
"COM",1982,140528.3467
"COM",1983,143377.3042
"COM",1984,146501.3409
"COM",1985,150223.6748
"COM",1986,154610.8898
"COM",1987,159460.2115
"COM",1988,164747.8882
"COM",1989,170886.3891
"COM",1990,176718.1168
"COM",1991,183841.6552
"COM",1992,189418.845
"COM",1993,195598.9929
"COM",1994,202760.1424
"COM",1995,209900.5434
"COM",1996,217855.6985
"COM",1997,225690.9351
"COM",1998,234040.542
"COM",1999,242324.1186
"COM",2000,250653.1379
"COM",2001,258649.6225
"COM",2002,266363.4973
"COM",2003,274563.8783
"COM",2004,282684.634
"COM",2005,290085.9038
"COM",2006,298393.1469
"COM",2007,306664.3958
"COM",2008,315470.3182
"COM",2009,324536.0596
"CPV",1980,93915.265
"CPV",1981,95531.34947
"CPV",1982,97952.57105
"CPV",1983,100378.395
"CPV",1984,102898.6749
"CPV",1985,105011.922
"CPV",1986,106987.936
"CPV",1987,108742.9605
"CPV",1988,110120.86
"CPV",1989,111763.5192
"CPV",1990,114251.832
"CPV",1991,117110.0049
"CPV",1992,120455.7827
"CPV",1993,124199.827
"CPV",1994,128185.6172
"CPV",1995,132306.395
"CPV",1996,136751.9025
"CPV",1997,141346.7114
"CPV",1998,145870.4732
"CPV",1999,150817.9541
"CPV",2000,155981.046
"CPV",2001,161869.3178
"CPV",2002,167703.7504
"CPV",2003,173969.6806
"CPV",2004,180639.9243
"CPV",2005,187119.068
"CPV",2006,193363.06
"CPV",2007,200258.8845
"CPV",2008,206900.204
"CPV",2009,214221.6151
"CRI",1980,816042.636
"CRI",1981,847976.727
"CRI",1982,878621.7227
"CRI",1983,894390.3998
"CRI",1984,901755.4018
"CRI",1985,953506.051
"CRI",1986,973462.2963
"CRI",1987,1067049.176
"CRI",1988,1100195.105
"CRI",1989,1124822.58
"CRI",1990,1164676.52
"CRI",1991,1188575.177
"CRI",1992,1205407.44
"CRI",1993,1255539.285
"CRI",1994,1306784.098
"CRI",1995,1366067.42
"CRI",1996,1365753.26
"CRI",1997,1474560.405
"CRI",1998,1554348.697
"CRI",1999,1585335.495
"CRI",2000,1599326.664
"CRI",2001,1716393.547
"CRI",2002,1763488.15
"CRI",2003,1806879.042
"CRI",2004,1824546.463
"CRI",2005,1928866.784
"CRI",2006,1980146.382
"CRI",2007,2055777.526
"CRI",2008,2111247.365
"CRI",2009,2128794.162
"CUB",1980,3460214.445
"CUB",1981,3569537.921
"CUB",1982,3669113.748
"CUB",1983,3774474.924
"CUB",1984,3881556.515
"CUB",1985,3992097.492
"CUB",1986,4099522.842
"CUB",1987,4193758.42
"CUB",1988,4293225.72
"CUB",1989,4367957.771
"CUB",1990,4437636.896
"CUB",1991,4500528.259
"CUB",1992,4558720.106
"CUB",1993,4600235.442
"CUB",1994,4640300.927
"CUB",1995,4675534.744
"CUB",1996,4707596.453
"CUB",1997,4726269.319
"CUB",1998,4737834.738
"CUB",1999,4747560.946
"CUB",2000,4753202.04
"CUB",2001,4763206.991
"CUB",2002,4770001.752
"CUB",2003,4765860.22
"CUB",2004,4770383.89
"CUB",2005,4793939.685
"CUB",2006,4828069.708
"CUB",2007,4945391.336
"CUB",2008,5082308.368
"CUB",2009,4970545.096
"CYP",1980,267099.002
"CYP",1981,268183.0014
"CYP",1982,272557.8123
"CYP",1983,275832.655
"CYP",1984,277173.6866
"CYP",1985,282606.944
"CYP",1986,289741.914
"CYP",1987,289911.2638
"CYP",1988,287640.318
"CYP",1989,292173.57
"CYP",1990,301909.868
"CYP",1991,305331.7792
"CYP",1992,307810.7472
"CYP",1993,316103.082
"CYP",1994,320756.4534
"CYP",1995,324761.194
"CYP",1996,334753.3978
"CYP",1997,341348.4209
"CYP",1998,347075.7126
"CYP",1999,354656.89
"CYP",2000,361631.358
"CYP",2001,377833.088
"CYP",2002,384791.5217
"CYP",2003,398734.786
"CYP",2004,407565.075
"CYP",2005,411657.528
"CYP",2006,420296.4213
"CYP",2007,430909.0671
"CYP",2008,437897.4157
"CYP",2009,446037.6948
"CZE",1980,4824470.789
"CZE",1981,4838881.019
"CZE",1982,4854215.537
"CZE",1983,4863608.2
"CZE",1984,4867910.389
"CZE",1985,4869145.331
"CZE",1986,4872524.15
"CZE",1987,4889532.193
"CZE",1988,4903340.854
"CZE",1989,4903045.754
"CZE",1990,4942818.786
"CZE",1991,5006953.889
"CZE",1992,5054227.742
"CZE",1993,5095891.853
"CZE",1994,5149827.916
"CZE",1995,5164119.602
"CZE",1996,5153988.201
"CZE",1997,5135670.041
"CZE",1998,5150228.99
"CZE",1999,5170789.723
"CZE",2000,5148717.745
"CZE",2001,5114116.365
"CZE",2002,5118813.176
"CZE",2003,5115393.801
"CZE",2004,5112914.037
"CZE",2005,5174614.513
"CZE",2006,5197585.963
"CZE",2007,5207714.123
"CZE",2008,5235542.88
"CZE",2009,5218890.02
"DEU",1980,35296037.08
"DEU",1981,35806559.39
"DEU",1982,36090235
"DEU",1983,35443612.74
"DEU",1984,36023486.68
"DEU",1985,36412282.79
"DEU",1986,36626545.8
"DEU",1987,36757444.09
"DEU",1988,37201880.93
"DEU",1989,37446833.33
"DEU",1990,38794967.56
"DEU",1991,39982504.77
"DEU",1992,39919987.82
"DEU",1993,39688832.49
"DEU",1994,39995559.85
"DEU",1995,39861081.37
"DEU",1996,39881149.41
"DEU",1997,40139997.37
"DEU",1998,40190339.35
"DEU",1999,40427391.6
"DEU",2000,40375019.86
"DEU",2001,40476608.85
"DEU",2002,40547712.82
"DEU",2003,40766061.62
"DEU",2004,40601890.13
"DEU",2005,41617820.01
"DEU",2006,41894274.97
"DEU",2007,42221941.74
"DEU",2008,42375118.57
"DEU",2009,42342912.47
"DJI",1980,119467.854
"DJI",1981,124715.6869
"DJI",1982,128596.785
"DJI",1983,132094.06
"DJI",1984,136886.7032
"DJI",1985,144344.406
"DJI",1986,155325.2722
"DJI",1987,168617.2603
"DJI",1988,183071.079
"DJI",1989,196973.7425
"DJI",1990,207373.547
"DJI",1991,215794.9796
"DJI",1992,221564.379
"DJI",1993,226813.3826
"DJI",1994,231561.7207
"DJI",1995,239103.9
"DJI",1996,248477.8952
"DJI",1997,259596.8085
"DJI",1998,271847.4839
"DJI",1999,283837.5877
"DJI",2000,295232.496
"DJI",2001,305844.4179
"DJI",2002,315927.756
"DJI",2003,325245.5459
"DJI",2004,334637.8966
"DJI",2005,344877.744
"DJI",2006,355044.9995
"DJI",2007,366017.37
"DJI",2008,376642.839
"DJI",2009,387240.5014
"DNK",1980,2664040.423
"DNK",1981,2679272.233
"DNK",1982,2706207.169
"DNK",1983,2733563.819
"DNK",1984,2740778.65
"DNK",1985,2790410.792
"DNK",1986,2837370.641
"DNK",1987,2835977.638
"DNK",1988,2881533.672
"DNK",1989,2882379.5
"DNK",1990,2912629.576
"DNK",1991,2914296.182
"DNK",1992,2918711.337
"DNK",1993,2896625.827
"DNK",1994,2780298.673
"DNK",1995,2821336.046
"DNK",1996,2836772.664
"DNK",1997,2857772.336
"DNK",1998,2845083.53
"DNK",1999,2877129.413
"DNK",2000,2862718.384
"DNK",2001,2875694.643
"DNK",2002,2891046.384
"DNK",2003,2869742.349
"DNK",2004,2898802.079
"DNK",2005,2899236.377
"DNK",2006,2931314.371
"DNK",2007,2931218.345
"DNK",2008,2963334.582
"DNK",2009,2957472.7
"DOM",1980,2140562.754
"DOM",1981,2214264.358
"DOM",1982,2292649.983
"DOM",1983,2372163.501
"DOM",1984,2452616.448
"DOM",1985,2533859.2
"DOM",1986,2611763.474
"DOM",1987,2685944.734
"DOM",1988,2764574.761
"DOM",1989,2843489.389
"DOM",1990,2927188.02
"DOM",1991,3001963.515
"DOM",1992,3076736.918
"DOM",1993,3151845.793
"DOM",1994,3232758.901
"DOM",1995,3315039.723
"DOM",1996,3393580.347
"DOM",1997,3473279.569
"DOM",1998,3553936.478
"DOM",1999,3635245.389
"DOM",2000,3722717.88
"DOM",2001,3810705.169
"DOM",2002,3893245.419
"DOM",2003,3982393.57
"DOM",2004,4072556.614
"DOM",2005,4157489.763
"DOM",2006,4249955.752
"DOM",2007,4336790.598
"DOM",2008,4423667.432
"DOM",2009,4502717.667
"DZA",1980,4554319.398
"DZA",1981,4747459.089
"DZA",1982,4911398.871
"DZA",1983,5088451.606
"DZA",1984,5268904.748
"DZA",1985,5465704.389
"DZA",1986,5742943.092
"DZA",1987,6043372.382
"DZA",1988,6356463.062
"DZA",1989,6684377.698
"DZA",1990,7028875.792
"DZA",1991,7375639.169
"DZA",1992,7754003.753
"DZA",1993,8150113.462
"DZA",1994,8547882.043
"DZA",1995,8962724.925
"DZA",1996,9394882.812
"DZA",1997,9825348.538
"DZA",1998,10231013.09
"DZA",1999,10663314.05
"DZA",2000,11101169.33
"DZA",2001,11563389.36
"DZA",2002,11987086.63
"DZA",2003,12368358.87
"DZA",2004,12794020.51
"DZA",2005,13198020.34
"DZA",2006,13650228.7
"DZA",2007,14079507.62
"DZA",2008,14478825.31
"DZA",2009,14839564.86
"ECU",1980,2601732.95
"ECU",1981,2682602.4
"ECU",1982,2761242.824
"ECU",1983,2842199.327
"ECU",1984,2925460.764
"ECU",1985,3010956.588
"ECU",1986,3092785.573
"ECU",1987,3187280.151
"ECU",1988,3272043.57
"ECU",1989,3376564.719
"ECU",1990,3477348.308
"ECU",1991,3599851.126
"ECU",1992,3745116.082
"ECU",1993,3885362.266
"ECU",1994,4017198.176
"ECU",1995,4152497.492
"ECU",1996,4276054.568
"ECU",1997,4395348.942
"ECU",1998,4518949.099
"ECU",1999,4664591.006
"ECU",2000,4786376.966
"ECU",2001,4932617.387
"ECU",2002,5046019.369
"ECU",2003,5167786.966
"ECU",2004,5272778.235
"ECU",2005,5378213.854
"ECU",2006,5501902.763
"ECU",2007,5627063.449
"ECU",2008,5737041.397
"ECU",2009,5852050.39
"EGY",1980,13229573.38
"EGY",1981,13578171.59
"EGY",1982,13842493.52
"EGY",1983,14145404.43
"EGY",1984,14507038.92
"EGY",1985,14836741.43
"EGY",1986,15250267.71
"EGY",1987,15665616.56
"EGY",1988,16026557.66
"EGY",1989,16435977.73
"EGY",1990,16837091.38
"EGY",1991,17264263.25
"EGY",1992,17715526.91
"EGY",1993,18151697.05
"EGY",1994,18602064.91
"EGY",1995,19063262.01
"EGY",1996,19531354.78
"EGY",1997,20007584.04
"EGY",1998,20541192.37
"EGY",1999,21103282.68
"EGY",2000,21655189.94
"EGY",2001,22242726.83
"EGY",2002,22857803.28
"EGY",2003,23479067.6
"EGY",2004,24128104.45
"EGY",2005,24686357.28
"EGY",2006,25353052.25
"EGY",2007,25768389.51
"EGY",2008,26315732.34
"EGY",2009,27417364.37
"ERI",1980,901004.76
"ERI",1981,918216.1341
"ERI",1982,936062.5594
"ERI",1983,954743.93
"ERI",1984,977730.7465
"ERI",1985,1004836.336
"ERI",1986,1039156.887
"ERI",1987,1076609.665
"ERI",1988,1113936.471
"ERI",1989,1146308.768
"ERI",1990,1162828.996
"ERI",1991,1166534.957
"ERI",1992,1158542.397
"ERI",1993,1140037.615
"ERI",1994,1123086.58
"ERI",1995,1130698.376
"ERI",1996,1150775.686
"ERI",1997,1185369.836
"ERI",1998,1236294.988
"ERI",1999,1301083.597
"ERI",2000,1383119.82
"ERI",2001,1461198.244
"ERI",2002,1552897.432
"ERI",2003,1652329.231
"ERI",2004,1746637.183
"ERI",2005,1836077.962
"ERI",2006,1915971.999
"ERI",2007,1989790.088
"ERI",2008,2056999.97
"ERI",2009,2153834.063
"ESP",1980,14206764.78
"ESP",1981,14257376.82
"ESP",1982,14400095.55
"ESP",1983,14543861.02
"ESP",1984,14598638.61
"ESP",1985,14622017.9
"ESP",1986,14430523.71
"ESP",1987,14891841.93
"ESP",1988,15208307.96
"ESP",1989,15343449.55
"ESP",1990,15568060.36
"ESP",1991,15712844.87
"ESP",1992,15833327.64
"ESP",1993,16009328.38
"ESP",1994,16301407.89
"ESP",1995,16383563.48
"ESP",1996,16618994.44
"ESP",1997,16883727.23
"ESP",1998,17119445.37
"ESP",1999,17474047.69
"ESP",2000,18047988.35
"ESP",2001,18044233.47
"ESP",2002,18785824.56
"ESP",2003,19538434.3
"ESP",2004,20185428.42
"ESP",2005,20920267.08
"ESP",2006,21593903.84
"ESP",2007,22142353.73
"ESP",2008,22765847.44
"ESP",2009,22939492.64
"EST",1980,825685.0749
"EST",1981,832354.2313
"EST",1982,835863.7296
"EST",1983,839755.439
"EST",1984,844253.8921
"EST",1985,847688.2523
"EST",1986,853018.7731
"EST",1987,856688.3018
"EST",1988,858350.7481
"EST",1989,858296.3204
"EST",1990,845136.3214
"EST",1991,825422.5458
"EST",1992,796124.4443
"EST",1993,761147.7239
"EST",1994,729075.4167
"EST",1995,701557.6917
"EST",1996,695173.3867
"EST",1997,690324.4123
"EST",1998,674500.354
"EST",1999,659501.478
"EST",2000,655879.6227
"EST",2001,656307.8405
"EST",2002,643306.456
"EST",2003,665255.7163
"EST",2004,667422.0182
"EST",2005,667990.8675
"EST",2006,690177.7257
"EST",2007,691979.1988
"EST",2008,701102.3806
"EST",2009,696122.3002
"ETH",1980,15920960.78
"ETH",1981,16309630.46
"ETH",1982,16779047.98
"ETH",1983,17289354.69
"ETH",1984,17897136.01
"ETH",1985,18518646.52
"ETH",1986,19078525.11
"ETH",1987,19624953.04
"ETH",1988,20233000.02
"ETH",1989,20887029.63
"ETH",1990,21539928.87
"ETH",1991,22272716.39
"ETH",1992,23030582.52
"ETH",1993,23690471.29
"ETH",1994,24382687.88
"ETH",1995,25073457.3
"ETH",1996,25728782.86
"ETH",1997,26448719.47
"ETH",1998,27215338.8
"ETH",1999,27942220.89
"ETH",2000,28989445.15
"ETH",2001,30092668.25
"ETH",2002,31214657.96
"ETH",2003,32394495.13
"ETH",2004,33595136.39
"ETH",2005,34856067.15
"ETH",2006,35924730.06
"ETH",2007,36996181.15
"ETH",2008,38152271.58
"ETH",2009,39952287.45
"FIN",1980,2468423.792
"FIN",1981,2501796.493
"FIN",1982,2530482.48
"FIN",1983,2539846.334
"FIN",1984,2554113.278
"FIN",1985,2575739.03
"FIN",1986,2578144.022
"FIN",1987,2562932.069
"FIN",1988,2564398.73
"FIN",1989,2630099.482
"FIN",1990,2622953.738
"FIN",1991,2581683.652
"FIN",1992,2536090.424
"FIN",1993,2517047.457
"FIN",1994,2497945.443
"FIN",1995,2477436.039
"FIN",1996,2464969.574
"FIN",1997,2510659.136
"FIN",1998,2527095.028
"FIN",1999,2652993.62
"FIN",2000,2677110.076
"FIN",2001,2692878.467
"FIN",2002,2704422.039
"FIN",2003,2694248.306
"FIN",2004,2672595.041
"FIN",2005,2626475.955
"FIN",2006,2664156.575
"FIN",2007,2690430.349
"FIN",2008,2717816.612
"FIN",2009,2709121.509
"FJI",1980,207207.357
"FJI",1981,212115.4763
"FJI",1982,220388.04
"FJI",1983,227972.2598
"FJI",1984,232777.7972
"FJI",1985,238524.03
"FJI",1986,240209.4171
"FJI",1987,243331.0523
"FJI",1988,246375.1465
"FJI",1989,249857.7
"FJI",1990,254030.215
"FJI",1991,260061.0751
"FJI",1992,267280.9131
"FJI",1993,275290.4646
"FJI",1994,282956.5489
"FJI",1995,290749.837
"FJI",1996,297583.83
"FJI",1997,302040.7847
"FJI",1998,305608.16
"FJI",1999,307834.7578
"FJI",2000,311938.31
"FJI",2001,315278.109
"FJI",2002,317831.6612
"FJI",2003,321373.197
"FJI",2004,323946.6583
"FJI",2005,327885.42
"FJI",2006,331034.903
"FJI",2007,335588.2701
"FJI",2008,339769.5749
"FJI",2009,342261.1
"FRA",1980,23897226.57
"FRA",1981,23984590.26
"FRA",1982,24142227.11
"FRA",1983,24485175.32
"FRA",1984,24516326.67
"FRA",1985,24596966.73
"FRA",1986,24859721.79
"FRA",1987,24825621.13
"FRA",1988,24796502.02
"FRA",1989,25023949.18
"FRA",1990,25035926.53
"FRA",1991,25007522.6
"FRA",1992,25205529.54
"FRA",1993,25334983.59
"FRA",1994,25402403.09
"FRA",1995,25516523.39
"FRA",1996,25823166.45
"FRA",1997,25806666.5
"FRA",1998,25983383.74
"FRA",1999,26222313.41
"FRA",2000,26384789.54
"FRA",2001,26410007.06
"FRA",2002,26769823.39
"FRA",2003,27391435.89
"FRA",2004,27630484.18
"FRA",2005,27856782.47
"FRA",2006,28084856.91
"FRA",2007,28405930.82
"FRA",2008,28611254.53
"FRA",2009,28664715.74
"GAB",1980,314500
"GAB",1981,320318.2865
"GAB",1982,327301.6414
"GAB",1983,333760.9921
"GAB",1984,340648.0853
"GAB",1985,348972.96
"GAB",1986,357365.9449
"GAB",1987,369284.4073
"GAB",1988,377780.6112
"GAB",1989,386735.4941
"GAB",1990,397217.359
"GAB",1991,407644.53
"GAB",1992,420262.7648
"GAB",1993,432810.9722
"GAB",1994,445186.1429
"GAB",1995,458550.477
"GAB",1996,472298.8758
"GAB",1997,486430.6575
"GAB",1998,501623.5767
"GAB",1999,519345.37
"GAB",2000,536867.65
"GAB",2001,553337.9186
"GAB",2002,571710.6965
"GAB",2003,589818.8034
"GAB",2004,608525.5546
"GAB",2005,627895.332
"GAB",2006,647965.3226
"GAB",2007,666874.208
"GAB",2008,687011.1732
"GAB",2009,711005.9407
"GBR",1980,26555958.68
"GBR",1981,26672442.45
"GBR",1982,26623042.47
"GBR",1983,26529241.51
"GBR",1984,26991335.6
"GBR",1985,27726537.58
"GBR",1986,27847096.02
"GBR",1987,28121996.58
"GBR",1988,28425679.18
"GBR",1989,28910732.74
"GBR",1990,29027225.16
"GBR",1991,28904647.51
"GBR",1992,28761990.13
"GBR",1993,28515722.97
"GBR",1994,28467053.05
"GBR",1995,28434646.85
"GBR",1996,28555858.32
"GBR",1997,28693844.95
"GBR",1998,28809581.54
"GBR",1999,29092615.69
"GBR",2000,29299381.05
"GBR",2001,29280464.81
"GBR",2002,29608507.44
"GBR",2003,29857001.3
"GBR",2004,30090584.92
"GBR",2005,30483695.9
"GBR",2006,30936424.24
"GBR",2007,31131194.48
"GBR",2008,31494938.71
"GBR",2009,31753626.51
"GEO",1980,2520296.271
"GEO",1981,2555873.392
"GEO",1982,2588586.981
"GEO",1983,2619999.163
"GEO",1984,2648469.304
"GEO",1985,2679068.405
"GEO",1986,2725387.026
"GEO",1987,2761937.002
"GEO",1988,2790677.164
"GEO",1989,2811813.162
"GEO",1990,2820103.215
"GEO",1991,2796599.664
"GEO",1992,2688024.605
"GEO",1993,2548180.661
"GEO",1994,2469805.218
"GEO",1995,2448785.976
"GEO",1996,2458358.331
"GEO",1997,2466394.486
"GEO",1998,2457300.736
"GEO",1999,2451610.631
"GEO",2000,2354945.184
"GEO",2001,2434242.739
"GEO",2002,2349875.083
"GEO",2003,2391500.792
"GEO",2004,2336693.283
"GEO",2005,2319844.436
"GEO",2006,2303640.336
"GEO",2007,2288364.585
"GEO",2008,2274708.527
"GEO",2009,2256741.198
"GHA",1980,4241492.541
"GHA",1981,4382984.544
"GHA",1982,4554957.614
"GHA",1983,4744183.716
"GHA",1984,4912141.89
"GHA",1985,5090616.51
"GHA",1986,5256436.674
"GHA",1987,5426755.654
"GHA",1988,5597883.892
"GHA",1989,5775325.904
"GHA",1990,5962958.035
"GHA",1991,6170246.489
"GHA",1992,6378379.458
"GHA",1993,6630761.904
"GHA",1994,6890063.229
"GHA",1995,7154239.224
"GHA",1996,7422616.221
"GHA",1997,7695830.526
"GHA",1998,7974689.137
"GHA",1999,8260517.999
"GHA",2000,8554239.514
"GHA",2001,8808936.425
"GHA",2002,9068519.232
"GHA",2003,9331979.431
"GHA",2004,9585052.588
"GHA",2005,9852131.065
"GHA",2006,10120319.89
"GHA",2007,10376026.82
"GHA",2008,10647454.22
"GHA",2009,10951407.57
"GIN",1980,2211169.05
"GIN",1981,2268416.027
"GIN",1982,2321580.044
"GIN",1983,2374860.578
"GIN",1984,2430763.323
"GIN",1985,2488388.022
"GIN",1986,2552858.298
"GIN",1987,2621136.42
"GIN",1988,2693147.852
"GIN",1989,2779172.421
"GIN",1990,2878421.52
"GIN",1991,2992733.029
"GIN",1992,3119821.12
"GIN",1993,3252785.808
"GIN",1994,3382109.965
"GIN",1995,3500963.44
"GIN",1996,3607074.784
"GIN",1997,3698089.906
"GIN",1998,3785473.726
"GIN",1999,3869600.269
"GIN",2000,3954140
"GIN",2001,4035085.254
"GIN",2002,4121579.11
"GIN",2003,4210322.93
"GIN",2004,4302754.614
"GIN",2005,4394941.09
"GIN",2006,4497786.452
"GIN",2007,4612380.084
"GIN",2008,4718158.377
"GIN",2009,4849993.857
"GMB",1980,280769.16
"GMB",1981,289068.9684
"GMB",1982,297703.248
"GMB",1983,306135.085
"GMB",1984,316200.1904
"GMB",1985,328184.165
"GMB",1986,340552.7978
"GMB",1987,354481.0042
"GMB",1988,369337.4678
"GMB",1989,384313.516
"GMB",1990,400131.792
"GMB",1991,416238.102
"GMB",1992,432686.136
"GMB",1993,449532.492
"GMB",1994,466885.8958
"GMB",1995,485433.984
"GMB",1996,503975.4733
"GMB",1997,523034.5134
"GMB",1998,542493.9512
"GMB",1999,561480.0142
"GMB",2000,580548.198
"GMB",2001,600439.2598
"GMB",2002,621272.916
"GMB",2003,640713.714
"GMB",2004,660370.7556
"GMB",2005,681185.857
"GMB",2006,701436.84
"GMB",2007,721997.7861
"GMB",2008,742994.668
"GMB",2009,765581.235
"GNB",1980,347771.672
"GNB",1981,351857.22
"GNB",1982,355140.1288
"GNB",1983,358513.4665
"GNB",1984,360903.2316
"GNB",1985,366683.319
"GNB",1986,375246.6693
"GNB",1987,385535.736
"GNB",1988,396817.8182
"GNB",1989,408574.4134
"GNB",1990,420614.6
"GNB",1991,432903.5682
"GNB",1992,446935.869
"GNB",1993,461347.6793
"GNB",1994,474630.2263
"GNB",1995,486606.89
"GNB",1996,496361.3562
"GNB",1997,506037.7933
"GNB",1998,522682.148
"GNB",1999,531702.7194
"GNB",2000,541438.338
"GNB",2001,552848.472
"GNB",2002,565878.3595
"GNB",2003,579573.9658
"GNB",2004,591959.8317
"GNB",2005,605245.355
"GNB",2006,617705.9801
"GNB",2007,631197.9348
"GNB",2008,645086.4525
"GNB",2009,660581.9598
"GNQ",1980,77540.742
"GNQ",1981,85474.26157
"GNQ",1982,96999.561
"GNQ",1983,110324.3371
"GNQ",1984,123165.6219
"GNQ",1985,133477.274
"GNQ",1986,140739.0183
"GNQ",1987,145289.76
"GNQ",1988,147508.6365
"GNQ",1989,148894.6068
"GNQ",1990,150475.842
"GNQ",1991,152369.2521
"GNQ",1992,154118.6614
"GNQ",1993,156035.9053
"GNQ",1994,158402.9909
"GNQ",1995,161273.54
"GNQ",1996,164719.9267
"GNQ",1997,168826.675
"GNQ",1998,173650.2761
"GNQ",1999,179241.0512
"GNQ",2000,185634.288
"GNQ",2001,192884.4342
"GNQ",2002,200682.4738
"GNQ",2003,208913.068
"GNQ",2004,217420.894
"GNQ",2005,226073.656
"GNQ",2006,234476.3099
"GNQ",2007,242967.1533
"GNQ",2008,251474.6735
"GNQ",2009,261527.3583
"GRC",1980,3870414.52
"GRC",1981,3940675.98
"GRC",1982,3964629.853
"GRC",1983,4003379.735
"GRC",1984,4024626.07
"GRC",1985,4050106.375
"GRC",1986,4049495.308
"GRC",1987,4036307.09
"GRC",1988,4127436.979
"GRC",1989,4163698.192
"GRC",1990,4184637.695
"GRC",1991,4134965.841
"GRC",1992,4257080.382
"GRC",1993,4306563.303
"GRC",1994,4420527.751
"GRC",1995,4513453.159
"GRC",1996,4628899.729
"GRC",1997,4667849.224
"GRC",1998,4791504.242
"GRC",1999,4873890.228
"GRC",2000,4903637.733
"GRC",2001,4847910.68
"GRC",2002,4914166.399
"GRC",2003,4978769.123
"GRC",2004,5080716.328
"GRC",2005,5097463.507
"GRC",2006,5160538.016
"GRC",2007,5173819.645
"GRC",2008,5204880.597
"GRC",2009,5197643.045
"GTM",1980,2448715.095
"GTM",1981,2501130.984
"GTM",1982,2555580.59
"GTM",1983,2616163.75
"GTM",1984,2674633.473
"GTM",1985,2739224.016
"GTM",1986,2805967.128
"GTM",1987,2875019.266
"GTM",1988,2946329.204
"GTM",1989,3019801.372
"GTM",1990,3090522.775
"GTM",1991,3168213.408
"GTM",1992,3243156.913
"GTM",1993,3320276.451
"GTM",1994,3399633.671
"GTM",1995,3481341.211
"GTM",1996,3571193.718
"GTM",1997,3664062.055
"GTM",1998,3754345.069
"GTM",1999,3854231.289
"GTM",2000,3958313.31
"GTM",2001,4066760.527
"GTM",2002,4186438.279
"GTM",2003,4304791.325
"GTM",2004,4435900.369
"GTM",2005,4703671.602
"GTM",2006,4971138.337
"GTM",2007,5130128.442
"GTM",2008,5296301.373
"GTM",2009,5453324.842
"GUM",1980,41565.209
"GUM",1981,42755.00024
"GUM",1982,44114.94869
"GUM",1983,45525.19834
"GUM",1984,48730.01945
"GUM",1985,51964.36
"GUM",1986,55323.78728
"GUM",1987,57404.64746
"GUM",1988,59398.76022
"GUM",1989,61179.85415
