"cntry_key","sector","value"
"IND","mar",0
"IND","mmw",344.71915
"IND","tour",2699334.06205
"IRL","mmw",495.075375
"IRL","tour",77356.1978323
"IRN","cf",367494.986712
"IRN","mar",0
"IRN","tour",54375.5712933
"IRQ","cf",13201.8691
"ISL","cf",5380.8566
"ISL","mmw",484.0737
"ISL","tour",18733.2341116
"ISR","tour",84697.0647815
"ITA","mmw",62.342825
"ITA","tour",1086664.5733
"JAM","cf",37072.6003396
"JAM","mmw",0
"JAM","tour",260800
"JOR","cf",1012.1015856
"JOR","mar",79.4599375857983
"JOR","tour",8266.60282167
"JPN","cf",255690.79746
"JPN","mmw",652.76605
"JPN","tour",3207503.84771
"KEN","cf",137528.3127498
"KEN","mar",0
"KEN","mmw",0
"KEN","tour",23205.1903319
"KHM","mar",5929.48516261929
"KHM","tour",118208.254206
"KIR","cf",4923.6089252
"KIR","tour",3500
"KNA","cf",429.217166
"KNA","mmw",0
"KNA","tour",5700
"KOR","cf",108760.876868
"KOR","mar",139735.6348221
"KOR","tour",839411.064657
"KWT","tour",86680.5752265
"LBN","cf",14152.90422
"LBN","mar",0
"LBN","tour",295836.871065
"LBR","cf",27196.1006184
"LBR","mar",908.199492668001
"LBY","tour",2119.89376774
"LCA","cf",3920.517146
"LCA","mar",46.712748
"LCA","mmw",29.3378
"LCA","tour",31900
"LKA","cf",392164.33718
"LKA","mar",11396.4884864181
"LKA","mmw",3.667225
"LKA","tour",332467.876355
"LTU","cf",2509.4813548
"LTU","mar",0
"LTU","tour",4585.40451765
"LVA","cf",980.442127
"LVA","mar",0
"LVA","tour",20256.3349575
"MAR","cf",277499.534396
"MAR","mmw",0
"MAR","tour",311853.078116
"MDG","cf",287312.7152
"MDG","mar",33945.6570803141
"MDG","mmw",55.008375
"MDG","tour",135762.615374
"MDV","cf",35203.315784
"MDV","mmw",47.673925
"MDV","tour",82200
"MEX","cf",304647.832986
"MEX","mar",52333.5573441616
"MEX","mmw",832.460075
"MEX","tour",1203065.04612
"MLT","cf",1247.7330502
"MLT","mar",1441.5975
"MLT","tour",38200
"MMR","cf",4415005.35392
"MMR","mar",155343.40478869
"MMR","mmw",0
"MMR","tour",107389.164465
"MNE","tour",8198.88243362
"MOZ","mmw",29.3378
"MOZ","tour",78577.9246276
"MRT","mmw",0
"MTQ","cf",2140.8301096
"MTQ","tour",14000
"MUS","cf",41738.553829
"MUS","mar",342.728178065974
"MUS","mmw",73.3445
"MUS","tour",155200
"MYS","cf",274726.516204
"MYS","mar",91716.6994956859
"MYS","mmw",11.001675
"MYS","tour",633182.324974
"MYT","cf",6027.810754
"MYT","mar",97.318225
"MYT","mmw",33.005025
"NAM","mmw",150.356225
"NAM","tour",7719.42647033
"NCL","cf",1942.113824
"NCL","mmw",40.339475
"NGA","cf",1494029.4977174
"NGA","tour",39160.2545573
"NIC","cf",37778.61878
"NIC","mar",20690.9862201785
"NIC","mmw",14.6689
"NIC","tour",52528.4684244
"NIU","mmw",1
"NLD","cf",8516.769772
"NLD","tour",402462.600205
"NOR","cf",26688.5481912
"NOR","mar",29343.7884816
"NOR","mmw",150.356225
"NOR","tour",89165.6774439
"NZL","cf",3468.775464
"NZL","mmw",2871.437175
"NZL","tour",301600.527867
"OMN","cf",52890.066292
"OMN","mmw",25.670575
"OMN","tour",15299.3489842
"PAK","cf",571012.8734422
"PAK","tour",129082.626489
"PAN","cf",86486.633268
"PAN","mmw",33.005025
"PAN","tour",169543.888116
"PER","cf",203815.8360224
"PER","mar",24119.7650945847
"PER","mmw",0
"PER","tour",89477.5274022
"PHL","cf",2236118.823176
"PHL","mmw",58.6756
"PHL","tour",3899192.95609
"PLW","cf",551.3500972
"PLW","mmw",0
"PNG","mmw",3.667225
"PNG","tour",29704.6424277
"POL","cf",8696.9659
"POL","mar",0
"POL","tour",52224.8587772
"PRI","cf",1336.454616
"PRI","mmw",91.680625
"PRI","tour",70774.7225588
"PRT","mmw",245.704075
"PRT","tour",322159.23517
"PYF","cf",15499.369732
"PYF","mar",0
"PYF","mmw",44.0067
"QAT","cf",7255.396876
"QAT","tour",39500
"REU","cf",916.2472564
"REU","mmw",11.001675
"REU","tour",16600
"ROU","cf",12843.353887
"ROU","mar",0
"ROU","tour",16442.8275922
"RUS","cf",200881.14186
"RUS","mar",3.07344363833586
"RUS","mmw",7.33445
"RUS","tour",389139.044081
"SAU","cf",34804.131306
"SAU","mar",9160.33195983408
"SAU","tour",33698.7727856
"SDN","cf",29124.199188
"SDN","mar",0
"SDN","tour",2026.14118315
"SEN","cf",139018.810028
"SEN","mmw",0
"SEN","tour",29466.3362282
"SGP","cf",207.726092
"SGP","mar",1651.708077183
"SGP","tour",184700
"SHN","cf",54.3091108
"SLB","mmw",3.667225
"SLB","tour",9100
"SLE","tour",16202.4941248
"SLV","cf",44303.0951118
"SLV","mar",238.385914765812
"SLV","tour",73362.8914526
"SPM","mmw",1
"STP","cf",4977.918036
"STP","mmw",0
"STP","tour",4800
"SUR","cf",5613.609932
"SUR","mar",133.1313318
"SUR","mmw",3.667225
"SUR","tour",679.593946918
"SVN","cf",458.9995816
"SVN","mar",0
"SVN","mmw",0
"SVN","tour",19283.8863612
"SWE","cf",2393.855506
"SWE","tour",60082.3761609
"SYC","cf",4617.52578
"SYC","mar",786.331258
"SYC","mmw",0
"SYC","tour",20700
"SYR","cf",14227.2351228
"SYR","mar",0
"SYR","tour",28980.8403541
"TCA","cf",457.998492
"TCA","mmw",0
"TGO","cf",31722.0267
"TGO","mar",0
"TGO","tour",1978.07608808
"THA","cf",307906.7550426
"THA","mar",171222.620682415
"THA","mmw",3.667225
"THA","tour",753661.794524
"TLS","cf",6211.760968
"TON","cf",12687.8095904
"TON","mar",210.5966389
"TON","mmw",66.01005
"TON","tour",3800
"TTO","cf",19407.4983942
"TUN","cf",113311.454781
"TUN","mar",1549.86740189559
"TUN","tour",116129.906892
"TUR","mmw",0
"TUR","tour",347481.517457
"TUV","cf",841.540945
"TWN","cf",528397.8656684
"TWN","mar",169239.228699876
"TWN","mmw",682.10385
"TWN","tour",464200
"TZA","cf",430626.199612
"TZA","mar",20481.2902925927
"TZA","mmw",69.677275
"TZA","tour",45226.1463391
"UKR","mmw",3.667225
"UKR","tour",150358.426661
"URY","cf",8409.9034572
"URY","mar",0
"URY","mmw",14.6689
"URY","tour",22270.5843443
"USA","tour",1520051.37366
"VCT","cf",4579.98492
"VCT","mmw",3.667225
"VCT","tour",9800
"VEN","cf",52354.2330836
"VEN","mar",1870.42849897894
"VEN","mmw",25.670575
"VEN","tour",104330.434609
"VGB","mmw",0
"VGB","tour",9200
"VIR","mar",0
"VIR","mmw",0
"VIR","tour",17300
"VNM","tour",1134318.1931
"VUT","cf",650.70824
"VUT","tour",31000
"WSM","cf",235.256056
"WSM","mmw",3.667225
"YEM","cf",183810.061456
"YEM","tour",56300.300229
"ZAF","cf",56891.921968
"ZAF","mmw",1961.965375
"ZAF","tour",115235.791512
