year,rgn_id,value
1981,95,0.71815233
1982,95,0.718711605
1983,95,0.717509778
1984,95,0.720952222
1985,95,0.723113588
1986,95,0.728428161
1987,95,0.731835282
1988,95,0.735020419
1989,95,0.736054221
1990,95,0.738724511
1991,95,0.745128195
1992,95,0.750366571
1993,95,0.753406176
1994,95,0.758096515
1995,95,0.761664631
1996,95,0.764901345
1997,95,0.770488718
1998,95,0.772115496
1999,95,0.770126146
2000,95,0.773114337
2001,95,0.774712917
2002,95,0.773571794
2003,95,0.776382288
2004,95,0.784408376
2005,95,0.791658179
2006,95,0.800439794
2007,95,0.805090158
2008,95,0.809418558
2009,95,0.810173597
2010,95,0.81638034
2011,95,0.823732049
1980,96,0.55476429
1981,96,0.563061506
1982,96,0.570356363
1983,96,0.569879617
1984,96,0.574507156
1985,96,0.570066297
1986,96,0.570573145
1987,96,0.576603994
1988,96,0.570710638
1989,96,0.572715668
1990,96,0.577794078
1991,96,0.582542402
1992,96,0.56631782
1993,96,0.570303827
1994,96,0.571229054
1995,96,0.566470707
1996,96,0.569704889
1997,96,0.56586968
1998,96,0.567901775
1999,96,0.565917309
2000,96,0.571103925
2001,96,0.563319592
2002,96,0.581275195
2003,96,0.586790701
2004,96,0.590764681
2005,96,0.594006868
2006,96,0.598909811
2007,96,0.605998681
2008,96,0.610615474
2009,96,0.612479797
2010,96,0.616594779
2011,96,0.621873301
1980,97,0.564689307
1981,97,0.567503496
1982,97,0.567259926
1983,97,0.565966749
1984,97,0.565018398
1985,97,0.565563054
1986,97,0.565642538
1987,97,0.567720092
1988,97,0.569951635
1989,97,0.547321132
1990,97,0.489369456
1991,97,0.480401316
1992,97,0.446010689
1993,97,0.41394043
1994,97,0.393772573
1995,97,0.389403365
1996,97,0.39608448
1997,97,0.454519738
1998,97,0.471640849
1999,97,0.484902506
2000,97,0.502150418
2001,97,0.518444097
2002,97,0.542070134
2003,97,0.507464273
2004,97,0.503616796
2005,97,0.512110099
2006,97,0.520047176
2007,97,0.531847406
2008,97,0.538884647
2009,97,0.547486425
2010,97,0.554687814
2011,97,0.561804259
1980,98,0.556641284
1981,98,0.558652152
1982,98,0.557481888
1983,98,0.55271332
1984,98,0.557451538
1985,98,0.561744871
1986,98,0.562134514
1987,98,0.562313844
1988,98,0.568299217
1989,98,0.572501704
1990,98,0.573139656
1991,98,0.573166524
1992,98,0.569250646
1993,98,0.554670903
1994,98,0.566595424
1995,98,0.573111867
1996,98,0.579911144
1997,98,0.591175836
1998,98,0.588115331
1999,98,0.589290581
2000,98,0.588215869
2001,98,0.586471953
2002,98,0.584789917
2003,98,0.588580048
2004,98,0.590568042
2005,98,0.592180841
2006,98,0.596181132
2007,98,0.598409776
2008,98,0.599995959
2009,98,0.601522617
2010,98,0.603852528
2011,98,0.60753262
1980,99,0.549255177
1981,99,0.56302759
1982,99,0.567690339
1983,99,0.564682924
1984,99,0.572085152
1985,99,0.57854179
1986,99,0.579803043
1987,99,0.578430052
1988,99,0.581728511
1989,99,0.579646927
1990,99,0.587520846
1991,99,0.590965587
1992,99,0.592101316
1993,99,0.595716489
1994,99,0.59608573
1995,99,0.600295097
1996,99,0.60280211
1997,99,0.606786949
1998,99,0.608904813
1999,99,0.612190689
2000,99,0.615561994
2001,99,0.62005197
2002,99,0.622380202
2003,99,0.62463495
2004,99,0.626872518
2005,99,0.629392209
2006,99,0.632657549
2007,99,0.636440664
2008,99,0.640024433
2009,99,0.640524831
2010,99,0.641386333
2011,99,0.643826141
1980,100,0.637996372
1981,100,0.657556135
1982,100,0.678787298
1983,100,0.684610403
1984,100,0.691222598
1985,100,0.690305621
1986,100,0.683531739
1987,100,0.683806425
1988,100,0.685958212
1989,100,0.689094609
1990,100,0.690894856
1991,100,0.69359423
1992,100,0.695396207
1993,100,0.694136178
1994,100,0.688605367
1995,100,0.691678458
1996,100,0.694463729
1997,100,0.693089076
1998,100,0.695041936
1999,100,0.691588325
2000,100,0.697561874
2001,100,0.700608618
2002,100,0.703848395
2003,100,0.704284964
2004,100,0.707522268
2005,100,0.714597889
2006,100,0.72017069
2007,100,0.718616292
2008,100,0.722598916
2009,100,0.727051277
2010,100,0.733068884
2011,100,0.735480563
1980,101,0.682967924
1981,101,0.689763442
1982,101,0.69276311
1983,101,0.692545064
1984,101,0.693142141
1985,101,0.693362727
1986,101,0.6959494
1987,101,0.697748886
1988,101,0.697607877
1989,101,0.698692478
1990,101,0.700678038
1991,101,0.707430238
1992,101,0.712563649
1993,101,0.710065615
1994,101,0.715471994
1995,101,0.718428752
1996,101,0.72006319
1997,101,0.722700695
1998,101,0.724225493
1999,101,0.726147262
2000,101,0.729134093
2001,101,0.730606657
2002,101,0.73491372
2003,101,0.739374537
2004,101,0.751018351
2005,101,0.755051469
2006,101,0.762737656
2007,101,0.768673618
2008,101,0.772255165
2009,101,0.770709009
2010,101,0.775529762
2011,101,0.780068781
1980,102,0.733568445
1981,102,0.743901761
1982,102,0.746561028
1983,102,0.746079447
1984,102,0.751413942
1985,102,0.750703906
1986,102,0.750408575
1987,102,0.752581787
1988,102,0.757111898
1989,102,0.760478373
1990,102,0.7616816
1991,102,0.761907688
1992,102,0.760005941
1993,102,0.761134359
1994,102,0.763826982
1995,102,0.766646478
1996,102,0.769941686
1997,102,0.771906211
1998,102,0.771519223
1999,102,0.772726215
2000,102,0.776010561
2001,102,0.778555896
2002,102,0.781928142
2003,102,0.785198573
2004,102,0.790515122
2005,102,0.79691017
2006,102,0.803511768
2007,102,0.809809972
2008,102,0.8138923
2009,102,0.812363941
2010,102,0.815017788
2011,102,0.818817541
2001,103,0.623465705
2002,103,0.624977071
2003,103,0.630727101
2004,103,0.63507769
2005,103,0.637199674
2006,103,0.642112897
2007,103,0.64386076
2008,103,0.650841298
2009,103,0.652510072
2010,103,0.655062121
2011,103,0.658747074
1985,104,0.635914375
1986,104,0.63153829
1987,104,0.63455925
1988,104,0.637122047
1989,104,0.636678583
1990,104,0.640026188
1991,104,0.639052531
1992,104,0.646863121
1993,104,0.651161007
1994,104,0.654367164
1995,104,0.665213159
1996,104,0.6863919
1997,104,0.732521055
1998,104,0.748370581
1999,104,0.777367561
2000,104,0.786812506
2001,104,0.829220416
2002,104,0.843556863
2003,104,0.854186685
2004,104,0.882299495
2005,104,0.890741835
2006,104,0.875462522
2007,104,0.892873899
2008,104,0.905927751
2009,104,0.904940289
2010,104,0.90212744
2011,104,0.90575623
1980,105,
1981,105,
1982,105,
1983,105,
1984,105,
1985,105,
1986,105,
1987,105,
1988,105,
1989,105,
1990,105,
1991,105,
1992,105,
1993,105,
1994,105,
1995,105,
1996,105,
1997,105,
1998,105,
1999,105,
2000,105,
2001,105,
2002,105,
2003,105,
2004,105,
2005,105,
2006,105,
2007,105,
2008,105,
2009,105,
2010,105,
2011,105,
1980,106,0.530200925
1981,106,0.54435108
1982,106,0.542451868
1983,106,0.538568369
1984,106,0.545642382
1985,106,0.549952986
1986,106,0.552486058
1987,106,0.557070594
1988,106,0.564840974
1989,106,0.569407191
1990,106,0.572424097
1991,106,0.577177421
1992,106,0.579540748
1993,106,0.58275609
1994,106,0.5850079
1995,106,0.588255472
1996,106,0.591631447
1997,106,0.594902925
1998,106,0.598177139
1999,106,0.601254707
2000,106,0.604277185
2001,106,0.607689522
2002,106,0.610797622
2003,106,0.614863049
2004,106,0.61979489
2005,106,0.625391311
2006,106,0.631369984
2007,106,0.637099949
2008,106,0.643885868
2009,106,0.645911544
2010,106,0.651757495
2011,106,0.663905773
1980,107,
1981,107,
1982,107,
1983,107,
1984,107,
1985,107,
1986,107,
1987,107,
1988,107,
1989,107,
1990,107,
1991,107,
1992,107,
1993,107,
1994,107,
1995,107,
1996,107,
1997,107,
1998,107,
1999,107,
2000,107,
2001,107,
2002,107,
2003,107,
2004,107,
2005,107,
2006,107,
2007,107,
2008,107,
2009,107,
2010,107,
2011,107,
1980,108,0.823302881
1981,108,0.832809493
1982,108,0.834931777
1983,108,0.840667997
1984,108,0.848687958
1985,108,0.854344014
1986,108,0.858006229
1987,108,0.862761462
1988,108,0.868683935
1989,108,0.873474844
1990,108,0.876587318
1991,108,0.877424721
1992,108,0.880167293
1993,108,0.883290349
1994,108,0.887918858
1995,108,0.891254939
1996,108,0.894298923
1997,108,0.898689097
1998,108,0.902576748
1999,108,0.907402712
2000,108,0.911815778
2001,108,0.914134242
2002,108,0.91618543
2003,108,0.919716609
2004,108,0.924182482
2005,108,0.929412878
2006,108,0.9337676
2007,108,0.937172446
2008,108,0.938251116
2009,108,0.935499293
2010,108,0.93819337
2011,108,0.942024167
1980,110,0.829353463
1981,110,0.826760107
1982,110,0.835699206
1983,110,0.840280692
1984,110,0.853314241
1985,110,0.858340755
1986,110,0.860199863
1987,110,0.863772959
1988,110,0.867291891
1989,110,0.874762368
1990,110,0.875072121
1991,110,0.872634454
1992,110,0.869370009
1993,110,0.869907897
1994,110,0.872891305
1995,110,0.877345202
1996,110,0.881395728
1997,110,0.883894271
1998,110,0.888235512
1999,110,0.894525464
2000,110,0.89869991
2001,110,0.901415368
2002,110,0.903445315
2003,110,0.902304755
2004,110,0.903648404
2005,110,0.907651679
2006,110,0.910901681
2007,110,0.913010338
2008,110,0.91126284
2009,110,0.906741032
2010,110,0.907296894
2011,110,0.909184506
1980,111,0.727827022
1981,111,0.734224138
1982,111,0.74093828
1983,111,0.74380206
1984,111,0.752710933
1985,111,0.761904808
1986,111,0.768145443
1987,111,0.773506271
1988,111,0.780142198
1989,111,0.787225312
1990,111,0.791176673
1991,111,0.785566796
1992,111,0.786336174
1993,111,0.788755065
1994,111,0.792183471
1995,111,0.795169239
1996,111,0.799572978
1997,111,0.804175268
1998,111,0.808750137
1999,111,0.813366867
2000,111,0.816716415
2001,111,0.817964021
2002,111,0.820438578
2003,111,0.824816223
2004,111,0.829487017
2005,111,0.835639738
2006,111,0.843333049
2007,111,0.84847891
2008,111,0.851136946
2009,111,0.84682038
2010,111,0.847480985
2011,111,0.849069015
1980,112,0.727827022
1981,112,0.734224138
1982,112,0.74093828
1983,112,0.74380206
1984,112,0.752710933
1985,112,0.761904808
1986,112,0.768145443
1987,112,0.773506271
1988,112,0.780142198
1989,112,0.787225312
1990,112,0.791176673
1991,112,0.785566796
1992,112,0.786336174
1993,112,0.788755065
1994,112,0.792183471
1995,112,0.795169239
1996,112,0.799572978
1997,112,0.804175268
1998,112,0.808750137
1999,112,0.813366867
2000,112,0.816716415
2001,112,0.817964021
2002,112,0.820438578
2003,112,0.824816223
2004,112,0.829487017
2005,112,0.835639738
2006,112,0.843333049
2007,112,0.84847891
2008,112,0.851136946
2009,112,0.84682038
2010,112,0.847480985
2011,112,0.849069015
1980,113,0.727827022
1981,113,0.734224138
1982,113,0.74093828
1983,113,0.74380206
1984,113,0.752710933
1985,113,0.761904808
1986,113,0.768145443
1987,113,0.773506271
1988,113,0.780142198
1989,113,0.787225312
1990,113,0.791176673
1991,113,0.785566796
1992,113,0.786336174
1993,113,0.788755065
1994,113,0.792183471
1995,113,0.795169239
1996,113,0.799572978
1997,113,0.804175268
1998,113,0.808750137
1999,113,0.813366867
2000,113,0.816716415
2001,113,0.817964021
2002,113,0.820438578
2003,113,0.824816223
2004,113,0.829487017
2005,113,0.835639738
2006,113,0.843333049
2007,113,0.84847891
2008,113,0.851136946
2009,113,0.84682038
2010,113,0.847480985
2011,113,0.849069015
1991,114,0.610439784
1992,114,0.605739919
1993,114,0.601036458
1994,114,0.589940398
1995,114,0.598587459
1996,114,0.602041231
1997,114,0.604435825
1998,114,0.605975857
1999,114,0.608041133
2000,114,0.609191081
2001,114,0.608797079
2002,114,0.608588979
2003,114,0.609394287
2004,114,0.607393185
2005,114,0.610571905
2006,114,0.614116098
2007,114,0.618354971
2008,114,0.619872887
2009,114,0.621985872
2010,114,0.617086533
2011,114,0.622514069
1980,115,0.658827761
1981,115,0.668354811
1982,115,0.673019445
1983,115,0.67841319
1984,115,0.680782125
1985,115,0.679604486
1986,115,0.682689362
1987,115,0.691832125
1988,115,0.694876247
1989,115,0.700096683
1990,115,0.696646438
1991,115,0.698642041
1992,115,0.70752206
1993,115,0.713855069
1994,115,0.71597392
1995,115,0.721102129
1996,115,0.727167324
1997,115,0.734136808
1998,115,0.739885509
1999,115,0.745474821
2000,115,0.750809937
2001,115,0.752989855
2002,115,0.758006858
2003,115,0.758288027
2004,115,0.76056348
2005,115,0.769937292
2006,115,0.780377548
2007,115,0.78879534
2008,115,0.793996419
2009,115,0.796551636
2010,115,0.803115302
2011,115,0.807683086
1980,116,0.727827022
1981,116,0.734224138
1982,116,0.74093828
1983,116,0.74380206
1984,116,0.752710933
1985,116,0.761904808
1986,116,0.768145443
1987,116,0.773506271
1988,116,0.780142198
1989,116,0.787225312
1990,116,0.791176673
1991,116,0.785566796
1992,116,0.786336174
1993,116,0.788755065
1994,116,0.792183471
1995,116,0.795169239
1996,116,0.799572978
1997,116,0.804175268
1998,116,0.808750137
1999,116,0.813366867
2000,116,0.816716415
2001,116,0.817964021
2002,116,0.820438578
2003,116,0.824816223
2004,116,0.829487017
2005,116,0.835639738
2006,116,0.843333049
2007,116,0.84847891
2008,116,0.851136946
2009,116,0.84682038
2010,116,0.847480985
2011,116,0.849069015
1980,117,0.727827022
1981,117,0.734224138
1982,117,0.74093828
1983,117,0.74380206
1984,117,0.752710933
1985,117,0.761904808
1986,117,0.768145443
1987,117,0.773506271
1988,117,0.780142198
1989,117,0.787225312
1990,117,0.791176673
1991,117,0.785566796
1992,117,0.786336174
1993,117,0.788755065
1994,117,0.792183471
1995,117,0.795169239
1996,117,0.799572978
1997,117,0.804175268
1998,117,0.808750137
1999,117,0.813366867
2000,117,0.816716415
2001,117,0.817964021
2002,117,0.820438578
2003,117,0.824816223
2004,117,0.829487017
2005,117,0.835639738
2006,117,0.843333049
2007,117,0.84847891
2008,117,0.851136946
2009,117,0.84682038
2010,117,0.847480985
2011,117,0.849069015
1980,118,0.727827022
1981,118,0.734224138
1982,118,0.74093828
1983,118,0.74380206
1984,118,0.752710933
1985,118,0.761904808
1986,118,0.768145443
1987,118,0.773506271
1988,118,0.780142198
1989,118,0.787225312
1990,118,0.791176673
1991,118,0.785566796
1992,118,0.786336174
1993,118,0.788755065
1994,118,0.792183471
1995,118,0.795169239
1996,118,0.799572978
1997,118,0.804175268
1998,118,0.808750137
1999,118,0.813366867
2000,118,0.816716415
2001,118,0.817964021
2002,118,0.820438578
2003,118,0.824816223
2004,118,0.829487017
2005,118,0.835639738
2006,118,0.843333049
2007,118,0.84847891
2008,118,0.851136946
2009,118,0.84682038
2010,118,0.847480985
2011,118,0.849069015
1980,119,0.700508937
1981,119,0.709821463
1982,119,0.714071018
1983,119,0.717079559
1984,119,0.729505991
1985,119,0.738185359
1986,119,0.750524148
1987,119,0.761135185
1988,119,0.77243778
1989,119,0.782555219
1990,119,0.787848624
1991,119,0.790754836
1992,119,0.794702143
1993,119,0.801272331
1994,119,0.806322886
1995,119,0.810430752
1996,119,0.816523992
1997,119,0.822969768
1998,119,0.824188693
1999,119,0.828859631
2000,119,0.829216501
2001,119,0.834393288
2002,119,0.836116784
2003,119,0.8352815
2004,119,0.840114126
2005,119,0.849965881
2006,119,0.856489393
2007,119,0.8603065
2008,119,0.865111902
2009,119,0.859364803
2010,119,0.859685966
2011,119,0.861981102
1980,120,0.71566293
1981,120,0.727753405
1982,120,0.73411631
1983,120,0.742823644
1984,120,0.755680062
1985,120,0.766571131
1986,120,0.780583934
1987,120,0.791646623
1988,120,0.80062199
1989,120,0.809615522
1990,120,0.815186915
1991,120,0.819183581
1992,120,0.820331278
1993,120,0.824890271
1994,120,0.829808203
1995,120,0.825732092
1996,120,0.830606067
1997,120,0.834027918
1998,120,0.836677425
1999,120,0.839361797
2000,120,0.84426531
2001,120,0.841961884
2002,120,0.844718497
2003,120,0.851205546
2004,120,0.856982192
2005,120,0.864168124
2006,120,0.876688559
2007,120,0.886209878
2008,120,0.887209705
2009,120,0.875724185
2010,120,0.869428391
2011,120,0.867846593
1980,121,0.727827022
1981,121,0.734224138
1982,121,0.74093828
1983,121,0.74380206
1984,121,0.752710933
1985,121,0.761904808
1986,121,0.768145443
1987,121,0.773506271
1988,121,0.780142198
1989,121,0.787225312
1990,121,0.791176673
1991,121,0.785566796
1992,121,0.786336174
1993,121,0.788755065
1994,121,0.792183471
1995,121,0.795169239
1996,121,0.799572978
1997,121,0.804175268
1998,121,0.808750137
1999,121,0.813366867
2000,121,0.816716415
2001,121,0.817964021
2002,121,0.820438578
2003,121,0.824816223
2004,121,0.829487017
2005,121,0.835639738
2006,121,0.843333049
2007,121,0.84847891
2008,121,0.851136946
2009,121,0.84682038
2010,121,0.847480985
2011,121,0.849069015
1980,122,0.67380969
1981,122,0.683529403
1982,122,0.677521919
1983,122,0.683448318
1984,122,0.704021172
1985,122,0.700039521
1986,122,0.712660584
1987,122,0.715251704
1988,122,0.726697962
1989,122,0.735997201
1990,122,0.756437925
1991,122,0.760450729
1992,122,0.767145718
1993,122,0.770266031
1994,122,0.772262951
1995,122,0.776060928
1996,122,0.781102584
1997,122,0.781944636
1998,122,0.787390482
1999,122,0.789575437
2000,122,0.791562517
2001,122,0.788262961
2002,122,0.788912976
2003,122,0.793728816
2004,122,0.802342857
2005,122,0.802492202
2006,122,0.811331547
2007,122,0.813963319
2008,122,0.818944189
2009,122,0.818780433
2010,122,0.819052484
2011,122,0.821195425
1980,123,0.667086897
1981,123,0.684921203
1982,123,0.693927108
1983,123,0.700164349
1984,123,0.708684981
1985,123,0.713136828
1986,123,0.721832859
1987,123,0.731542747
1988,123,0.742538544
1989,123,0.746190656
1990,123,0.754357276
1991,123,0.757927531
1992,123,0.761383313
1993,123,0.764476004
1994,123,0.767292648
1995,123,0.771041421
1996,123,0.775151348
1997,123,0.778615762
1998,123,0.784690649
1999,123,0.787063018
2000,123,0.784152191
2001,123,0.786090016
2002,123,0.785427641
2003,123,0.793217028
2004,123,0.797946314
2005,123,0.799825459
2006,123,0.810426287
2007,123,0.817898391
2008,123,0.826332529
2009,123,0.825962659
2010,123,0.827969517
2011,123,0.830415336
1985,124,0.797052417
1986,124,0.80654637
1987,124,0.809618881
1988,124,0.817620956
1989,124,0.824873076
1990,124,0.823510889
1991,124,0.82356683
1992,124,0.820642229
1993,124,0.823162153
1994,124,0.828119546
1995,124,0.831201153
1996,124,0.834103635
1997,124,0.840995091
1998,124,0.845513444
1999,124,0.848763999
2000,124,0.852337326
2001,124,0.849384006
2002,124,0.847223991
2003,124,0.850376617
2004,124,0.855558342
2005,124,0.860746942
2006,124,0.866062474
2007,124,0.868563344
2008,124,0.870214492
2009,124,0.865760526
2010,124,0.872168629
2011,124,0.876043313
1980,125,0.66315175
1981,125,0.670236265
1982,125,0.677254818
1983,125,0.680513515
1984,125,0.685640643
1985,125,0.693818738
1986,125,0.702523705
1987,125,0.715033393
1988,125,0.722182096
1989,125,0.731691542
1990,125,0.739955586
1991,125,0.744737678
1992,125,0.745632234
1993,125,0.744196249
1994,125,0.747378181
1995,125,0.750827031
1996,125,0.755393649
1997,125,0.760749259
1998,125,0.767395764
1999,125,0.776996187
2000,125,0.781667412
2001,125,0.78157897
2002,125,0.785931137
2003,125,0.795627004
2004,125,0.796910947
2005,125,0.810680015
2006,125,0.808976701
2007,125,0.81644076
2008,125,0.818901421
2009,125,0.813301966
2010,125,0.813839649
2011,125,0.816204808
1980,126,0.782067431
1981,126,0.792496306
1982,126,0.799750305
1983,126,0.793263928
1984,126,0.789990112
1985,126,0.78778428
1986,126,0.785816774
1987,126,0.78342081
1988,126,0.782208927
1989,126,0.784094153
1990,126,0.788086722
1991,126,0.792779697
1992,126,0.792611791
1993,126,0.79274475
1994,126,0.797179616
1995,126,0.802284973
1996,126,0.806997988
1997,126,0.810863188
1998,126,0.818541238
1999,126,0.823443732
2000,126,0.830340803
2001,126,0.835540091
2002,126,0.843366694
2003,126,0.856637518
2004,126,0.865319526
2005,126,0.872676173
2006,126,0.886353731
2007,126,0.892511462
2008,126,0.89694014
2009,126,0.89335479
2010,126,0.894338978
2011,126,0.893560922
1980,127,0.645866945
1981,127,0.65821335
1982,127,0.66682098
1983,127,0.673345983
1984,127,0.680977857
1985,127,0.688222461
1986,127,0.695234956
1987,127,0.701099195
1988,127,0.715569944
1989,127,0.720533902
1990,127,0.727785659
1991,127,0.731017912
1992,127,0.73907582
1993,127,0.741043349
1994,127,0.740108212
1995,127,0.74301315
1996,127,0.74576344
1997,127,0.758467975
1998,127,0.764196269
1999,127,0.769303757
2000,127,0.770712695
2001,127,0.774048185
2002,127,0.780674622
2003,127,0.78877358
2004,127,0.794628527
2005,127,0.79948875
2006,127,0.808616665
2007,127,0.813874043
2008,127,0.817116868
2009,127,0.81577258
2010,127,0.813887675
2011,127,0.815116326
1980,129,0.706435034
1981,129,0.719962131
1982,129,0.727687455
1983,129,0.725034736
1984,129,0.728636852
1985,129,0.733561918
1986,129,0.736652532
1987,129,0.735673304
1988,129,0.724160387
1989,129,0.726902957
1990,129,0.735173837
1991,129,0.744196726
1992,129,0.751146564
1993,129,0.755919015
1994,129,0.758357143
1995,129,0.760096375
1996,129,0.762261861
1997,129,0.767630353
1998,129,0.773276289
1999,129,0.776137897
2000,129,0.778599289
2001,129,0.779318818
2002,129,0.780940708
2003,129,0.784688888
2004,129,0.791825702
2005,129,0.799154797
2006,129,0.807525183
2007,129,0.818505869
2008,129,0.827347488
2009,129,0.829914932
2010,129,0.835903777
2011,129,0.845341425
1980,130,0.705440453
1981,130,0.708854886
1982,130,0.704943149
1983,130,0.708379974
1984,130,0.714473552
1985,130,0.71561663
1986,130,0.72012138
1987,130,0.726151746
1988,130,0.730136361
1989,130,0.735450788
1990,130,0.739855328
1991,130,0.742843169
1992,130,0.750242115
1993,130,0.756323441
1994,130,0.760028645
1995,130,0.763267668
1996,130,0.763380165
1997,130,0.767607825
1998,130,0.773729227
1999,130,0.779847332
2000,130,0.781311224
2001,130,0.782366514
2002,130,0.784556081
2003,130,0.79020424
2004,130,0.794740361
2005,130,0.801127833
2006,130,0.809861344
2007,130,0.817686613
2008,130,0.82062213
2009,130,0.819170441
2010,130,0.823297256
2011,130,0.827694077
1980,131,0.654280795
1981,131,0.664268451
1982,131,0.666323304
1983,131,0.671353977
1984,131,0.67096665
1985,131,0.667821049
1986,131,0.666869494
1987,131,0.666896604
1988,131,0.656369778
1989,131,0.656224496
1990,131,0.657434873
1991,131,0.658118819
1992,131,0.658134211
1993,131,0.657535411
1994,131,0.660109846
1995,131,0.665229236
1996,131,0.670365922
1997,131,0.673769045
1998,131,0.676617937
1999,131,0.682397326
2000,131,0.686426919
2001,131,0.689667387
2002,131,0.690531529
2003,131,0.693400191
2004,131,0.699265495
2005,131,0.704706266
2006,131,0.709959239
2007,131,0.715670615
2008,131,0.719907979
2009,131,0.717579121
2010,131,0.72067764
2011,131,0.725950958
1980,132,0.689106559
1981,132,0.696965167
1982,132,0.701028751
1983,132,0.703878331
1984,132,0.708105585
1985,132,0.711538741
1986,132,0.716617072
1987,132,0.721932355
1988,132,0.726647958
1989,132,0.731089647
1990,132,0.737790396
1991,132,0.741009083
1992,132,0.745490842
1993,132,0.747812297
1994,132,0.752954629
1995,132,0.757839955
1996,132,0.759595251
1997,132,0.762683592
1998,132,0.762876641
1999,132,0.758873537
2000,132,0.763084481
2001,132,0.765075202
2002,132,0.767252446
2003,132,0.771078003
2004,132,0.776720008
2005,132,0.78228998
2006,132,0.789455724
2007,132,0.796530277
2008,132,0.800235128
2009,132,0.801189338
2010,132,0.804559274
2011,132,0.81087747
1980,133,0.633672698
1981,133,0.641009848
1982,133,0.642266709
1983,133,0.64217301
1984,133,0.646483134
1985,133,0.650078975
1986,133,0.650020226
1987,133,0.655099942
1988,133,0.659497886
1989,133,0.663936887
1990,133,0.664808424
1991,133,0.668118751
1992,133,0.672369523
1993,133,0.677263089
1994,133,0.675640599
1995,133,0.679019835
1996,133,0.681621989
1997,133,0.685624792
1998,133,0.687472556
1999,133,0.685223968
2000,133,0.690194419
2001,133,0.692721051
2002,133,0.695590216
2003,133,0.699559576
2004,133,0.705550844
2005,133,0.711832552
2006,133,0.718468694
2007,133,0.724517715
2008,133,0.728340218
2009,133,0.725462919
2010,133,0.727272513
2011,133,0.730477656
1990,134,0.69328911
1991,134,0.697992873
1992,134,0.704841591
1993,134,0.711637368
1994,134,0.7173212
1995,134,0.723713539
1996,134,0.725850881
1997,134,0.730455964
1998,134,0.734324349
1999,134,0.738083861
2000,134,0.741396117
2001,134,0.744467909
2002,134,0.747581602
2003,134,0.751107212
2004,134,0.754853605
2005,134,0.760481768
2006,134,0.766300137
2007,134,0.771749626
2008,134,0.774373947
2009,134,0.771891715
2010,134,0.773760381
2011,134,0.776790389
1980,135,0.724799646
1981,135,0.738147073
1982,135,0.740918853
1983,135,0.738732132
1984,135,0.743371573
1985,135,0.746702298
1986,135,0.743548684
1987,135,0.745964809
1988,135,0.753921361
1989,135,0.759025393
1990,135,0.764903811
1991,135,0.769771047
1992,135,0.773120769
1993,135,0.77489115
1994,135,0.778917263
1995,135,0.773366453
1996,135,0.777786475
1997,135,0.783494798
1998,135,0.787201867
1999,135,0.790374111
2000,135,0.79773319
2001,135,0.798378325
2002,135,0.800557087
2003,135,0.812467761
2004,135,0.817481714
2005,135,0.824193778
2006,135,0.832542833
2007,135,0.836801432
2008,135,0.840957341
2009,135,0.838788824
2010,135,0.843385828
2011,135,0.851619752
1980,136,0.662215599
1981,136,0.668483533
1982,136,0.668331049
1983,136,0.667260295
1984,136,0.668774632
1985,136,0.668762374
1986,136,0.668758468
1987,136,0.672321446
1988,136,0.676672264
1989,136,0.681308464
1990,136,0.68524634
1991,136,0.689307879
1992,136,0.693248453
1993,136,0.696492914
1994,136,0.699701643
1995,136,0.703944687
1996,136,0.706042052
1997,136,0.709477167
1998,136,0.712980287
1999,136,0.715540717
2000,136,0.718457956
2001,136,0.720326245
2002,136,0.722909293
2003,136,0.724747461
2004,136,0.72771934
2005,136,0.731227503
2006,136,0.736460058
2007,136,0.742193681
2008,136,0.744801547
2009,136,0.743864213
2010,136,0.745366404
2011,136,0.74858322
1980,137,0.703189204
1981,137,0.713632898
1982,137,0.717166484
1983,137,0.718094726
1984,137,0.721436907
1985,137,0.72529805
1986,137,0.728058115
1987,137,0.72819469
1988,137,0.734081192
1989,137,0.736086788
1990,137,0.740457818
1991,137,0.745056821
1992,137,0.74673655
1993,137,0.748407927
1994,137,0.751928467
1995,137,0.754022092
1996,137,0.755219719
1997,137,0.758801722
1998,137,0.761061605
1999,137,0.756303446
2000,137,0.757397075
2001,137,0.761109596
2002,137,0.764359493
2003,137,0.766885782
2004,137,0.774629274
2005,137,0.780438303
2006,137,0.785462166
2007,137,0.788358581
2008,137,0.794211874
2009,137,0.794011733
2010,137,0.796205568
2011,137,0.802930465
1980,138,0.701261882
1981,138,0.713043615
1982,138,0.715578208
1983,138,0.705858959
1984,138,0.711506864
1985,138,0.714557882
1986,138,0.722889034
1987,138,0.730234099
1988,138,0.723316327
1989,138,0.713748021
1990,138,0.710556534
1991,138,0.713614995
1992,138,0.713359863
1993,138,0.717698636
1994,138,0.728458568
1995,138,0.736157718
1996,138,0.738334774
1997,138,0.74433586
1998,138,0.743515264
1999,138,0.744195096
2000,138,0.747310801
2001,138,0.748220858
2002,138,0.752761141
2003,138,0.756948504
2004,138,0.762591497
2005,138,0.770252283
2006,138,0.778632304
2007,138,0.78771992
2008,138,0.796951681
2009,138,0.797532641
2010,138,0.805122512
2011,138,0.811801158
1980,139,0.757843042
1981,139,0.762801849
1982,139,0.763704172
1983,139,0.761375875
1984,139,0.763544592
1985,139,0.764019493
1986,139,0.769154581
1987,139,0.772435278
1988,139,0.778095441
