"metric","sector","iso3166","cur_year","ref_year","cur_base_value","ref_base_value","cur_adj_value","ref_adj_value"
"rev","og","GBR",2009,2004,91796361293.364,97328680621.872,2.18386e+12,2.19686e+12
"rev","og","GEO",2009,2004,2974826.550528,0,10766836277,5125273877
"rev","og","GHA",2009,2004,96900024.3106,114174832.8574,25978537279,8881419348
"rev","og","GIB",2009,2004,0,0,427491102775.6,329352237712.3
"rev","og","GIN",2009,2004,0,0,4164652171,3666349049
"rev","og","GLP",2009,2004,0,0,8267721855.10303,6092988534.29163
"rev","og","GMB",2009,2004,0,0,900629373,578785600.7
"rev","og","GNB",2009,2004,0,0,832530156.8,522651787.7
"rev","og","GNQ",2009,2004,4359398948.548,4903469969.972,12222195530,5240842261
"rev","og","GRC",2009,2004,256230419.6592,0,3.21016e+11,2.2795e+11
"rev","og","GRD",2009,2004,0,0,775507460.7,600014340.6
"rev","og","GRL",2009,2004,0,0,1267711816,1644951892
"rev","og","GTM",2009,2004,0,0,37733791089,23965280312
"rev","og","GUF",2009,2004,0,0,288052788490.4,126537297709.47
"rev","og","GUM",2009,2004,0,0,132321472.531303,114252032.046702
"rev","og","GUY",2009,2004,0,0,2025565089,785918769.7
"rev","og","HKG",2009,2004,0,0,2059835203340,1331472187670
"rev","og","HND",2009,2004,0,0,14123452608,8871111447
"rev","og","HRV",2009,2004,915546541.2212,40340901.84572,62202619240,41003558916
"rev","og","HTI",2009,2004,0,0,6470254240,3660483886
"rev","og","IDN",2009,2004,8263818275.86,9902745476.176,5.3958e+11,2.56837e+11
"rev","og","IND",2009,2004,10522939008.904,7378677506.816,1.36537e+12,7.21585e+11
"rev","og","IRL",2009,2004,0,0,2.23099e+11,1.86947e+11
"rev","og","IRN",2009,2004,0,23919112499.016,3.31015e+11,1.63227e+11
"rev","og","IRQ",2009,2004,0,0,64231331197,25755086059
"rev","og","ISL",2009,2004,0,0,12113097224,13251434311
"rev","og","ISR",2009,2004,0,0,1.94866e+11,1.26571e+11
"rev","og","ITA",2009,2004,898058232.82,730863315.1204,2.11115e+12,1.73552e+12
"rev","og","JAM",2009,2004,0,0,12012993251,10173234921
"rev","og","JOR",2009,2004,0,0,23820013059,11411390547
"rev","og","JPN",2009,2004,0,684676550.2752,5.03514e+12,4.6558e+12
"rev","og","KEN",2009,2004,0,0,30580367979,16095321631
"rev","og","KHM",2009,2004,0,0,10401935532,5337833256
"rev","og","KIR",2009,2004,0,0,120292736,102405737.3
"rev","og","KNA",2009,2004,0,0,688663854.4,497548516.5
"rev","og","KOR",2009,2004,0,79516628.00312,8.3406e+11,7.21975e+11
"rev","og","KWT",2009,2004,0,0,1.05911e+11,59440511982
"rev","og","LBN",2009,2004,0,0,34650746269,21789054726
"rev","og","LBR",2009,2004,0,0,1155146230,4.67e+08
"rev","og","LBY",2009,2004,5472446921.704,2957425218.44,62360446571,33384615385
"rev","og","LCA",2009,2004,0,0,1173930131,858255380.4
"rev","og","LKA",2009,2004,0,0,42067965895,20662525941
"rev","og","LTU",2009,2004,17332598.62908,0,36846183172,22551543054
"rev","og","LVA",2009,2004,0,0,25875781250,13761569545
"rev","og","MAR",2009,2004,49613451.46772,45896830.45304,90908402631,56948015336
"rev","og","MDG",2009,2004,0,1227573.2508032,8487986651,4363934417
"rev","og","MDV",2009,2004,0,0,1942031250,1075609375
"rev","og","MEX",2009,2004,25718440452.656,31516463306.384,8.79703e+11,7.59777e+11
"rev","og","MLT",2009,2004,0,0,8099400961,5643525282
"rev","og","MMR",2009,2004,190271316.8188,41188759.96984,163212752819.889,89175617565
"rev","og","MNE",2009,2004,0,0,363284632265,250417162324
"rev","og","MOZ",2009,2004,0,0,9674035109,5697991242
"rev","og","MRT",2009,2004,207967059.2608,0,3027020112,1833445283
"rev","og","MTQ",2009,2004,0,0,8406468703.99077,6195239550.26167
"rev","og","MUS",2009,2004,0,0,8834647745,6385691315
"rev","og","MYS",2009,2004,26193079351.32,22953676821.74,212984435034,132621333197
"rev","og","NAM",2009,2004,0,0,8859203056,6606970843
"rev","og","NCL",2009,2004,0,0,3260192137.32,2110977513.7
"rev","og","NGA",2009,2004,56446372999.016,55060404276.08,1.68587e+11,87845403963
"rev","og","NIC",2009,2004,0,0,8061961615,5795568203
"rev","og","NIU",2009,2004,0,0,293848590.407653,212279158.58
"rev","og","NLD",2009,2004,33009985965.096,34886346914.972,7.96333e+11,6.0989e+11
"rev","og","NOR",2009,2004,88828424982.08,85136095413.18,3.74758e+11,2.60029e+11
"rev","og","NZL",2009,2004,359544417.8088,124025648.75764,1.17376e+11,1.0221e+11
"rev","og","OMN",2009,2004,105462273.80108,0,46866060196,24673602280
"rev","og","PAK",2009,2004,0,13335475.849836,1.61819e+11,97977766198
"rev","og","PAN",2009,2004,0,0,24080100000,14179300000
"rev","og","PER",2009,2004,1238144135.97,191519190.2064,1.26923e+11,69725009965
"rev","og","PHL",2009,2004,38687018.384,0,1.68334e+11,91371236939
"rev","og","PNG",2009,2004,0,0,7914594203,3927114457
"rev","og","POL",2009,2004,0,0,4.30878e+11,2.52769e+11
"rev","og","PRI",2009,2004,0,0,92554281912.1087,76998847060.726
"rev","og","PRK",2009,2004,0,662582.1647144,2219163609959.6,1497754664895.8
"rev","og","PRT",2009,2004,14275164.03992,0,2.34084e+11,1.85397e+11
"rev","og","PYF",2009,2004,0,0,302286759.00061,364856000.178
"rev","og","QAT",2009,2004,39730526616.508,23370960883.956,97583513671,31675273812
"rev","og","REU",2009,2004,0,0,9248192673.47778,5371733454.72222
"rev","og","ROU",2009,2004,218973114.598,0,1.64346e+11,75489440364
"rev","og","RUS",2009,2004,145318028904.776,80353742908.572,1.22265e+12,5.91017e+11
"rev","og","SAU",2009,2004,60197935941.472,31062185315.98,3.76693e+11,2.50339e+11
"rev","og","SDN",2009,2004,0,0,52645594564,21457886199
"rev","og","SEN",2009,2004,0,0,12769040890,8029978032
"rev","og","SGP",2009,2004,0,46231051.29776,1.75935e+11,1.09336e+11
"rev","og","SHN",2009,2004,0,0,319570546063.667,292053202940.167
"rev","og","SLB",2009,2004,0,0,601299089.8,375109694.5
"rev","og","SLE",2009,2004,319884.3894316,9321.992576148,2401197067,1431208677
"rev","og","SLV",2009,2004,0,0,2.0661e+10,15798300000
"rev","og","SOM",2009,2004,1386501.656484,0,10315525712.2,6062426240.37
"rev","og","SPM",2009,2004,0,0,7.61794e+12,6.395013e+12
"rev","og","STP",2009,2004,0,0,196473838.9,106764253.7
"rev","og","SUR",2009,2004,0,0,3875409836,1484092538
"rev","og","SVN",2009,2004,15118.600526568,0,49056152691,33837749815
"rev","og","SWE",2009,2004,14614395.197444,0,4.05783e+11,3.6209e+11
"rev","og","SYC",2009,2004,0,0,847424851.5,839319935.2
"rev","og","SYR",2009,2004,0,0,53934534351,25086930693
"rev","og","TCA",2009,2004,0,0,16674190559.0938,12288228084.5533
"rev","og","TGO",2009,2004,0,0,3163000591,1937074538
"rev","og","THA",2009,2004,10335918056.436,6277696205.872,2.63711e+11,1.6134e+11
"rev","og","TLS",2009,2004,0,243984778.0272,788100000,309300000
"rev","og","TON",2009,2004,0,0,318486402.9,240794581.2
"rev","og","TTO",2009,2004,5660744206.068,4022755944.732,19740432084,12884712296
"rev","og","TUN",2009,2004,1610808193.7752,310734506.2612,43607568688,31183059012
"rev","og","TUR",2009,2004,298877752.2024,0,6.14554e+11,3.92166e+11
"rev","og","TWN",2009,2004,0,0,2219163609959.6,1497754664895.8
"rev","og","TZA",2009,2004,0,0,21368165400,12825801916
"rev","og","UKR",2009,2004,278302865.834,0,1.17228e+11,64883060726
"rev","og","URY",2009,2004,0,0,30497048979,13686333822
"rev","og","USA",2009,2004,14315877553.488,18856699016.484,13605489887521.6,11549243331558.7
"rev","og","VCT",2009,2004,0,0,672342406.3,522544701.9
"rev","og","VEN",2009,2004,17725365326.256,16204475994.028,3.29419e+11,1.12451e+11
"rev","og","VGB",2009,2004,0,0,16674190559.0938,12288228084.5533
"rev","og","VIR",2009,2004,0,0,2657118087.89126,2210540939.27405
"rev","og","VNM",2009,2004,13243790497.42,10630515165.732,97180304813,45427854693
"rev","og","VUT",2009,2004,0,0,590448828.6,363753466.3
"rev","og","WSM",2009,2004,0,0,527620000,374507187.9
"rev","og","YEM",2009,2004,0,0,25130088571,13873500888
"rev","og","ZAF",2009,2004,7262149082.692,0,2.83012e+11,2.19093e+11
"rev","tour","ABW",2010,2005,1941871921.18,1723152709.36,10308744494,10326680330.5
"rev","tour","AGO",2012,2007,4.402e+09,97232131.3826,NA,61796534508
"rev","tour","AIA",2012,2007,1.5e+08,139901477.833,NA,15855648172.4012
"rev","tour","Alaska",2012,2007,9782504445.08384,9900578413.03701,NA,101322994822.899
"rev","tour","ALB",2012,2007,2.699e+09,1068512115.02,NA,10704660840
"rev","tour","ANT",2010,2005,1724137931.03,1608866995.07,72374494804.5835,56110694953.52
"rev","tour","ARE",2012,2007,5.2706e+10,14348170230.1,NA,2.5815e+11
"rev","tour","ARG",2012,2007,4.5995e+10,2527222832.25,NA,2.60769e+11
"rev","tour","ATG",2012,2007,8.84e+08,810837438.424,NA,1295824296
"rev","tour","AUS",2012,2007,1.50707e+11,16090346256.3,NA,8.50326e+11
"rev","tour","BEL",2012,2007,2.5249e+10,4995118854.41,NA,4.59619e+11
"rev","tour","BEN",2012,2007,4.81e+08,15815791.724,NA,5506275948
"rev","tour","BGD",2012,2007,4.813e+09,913439415.508,NA,68415421373
"rev","tour","BGR",2012,2007,6.949e+09,736293323.966,NA,42113656147
"rev","tour","BHR",2012,2007,3.594e+09,3105418719.21,NA,18473097689
"rev","tour","BHS",2012,2007,3.785e+09,3485714285.71,NA,8318996000
"rev","tour","BIH",2012,2007,1.541e+09,164203457.27,NA,15280615815
"rev","tour","BLZ",2012,2007,5.2e+08,331041628.485,NA,1276751656
"rev","tour","BMU",2012,2007,9.65e+08,1240394088.67,NA,5895048000
"rev","tour","BRA",2012,2007,2.05607e+11,6690893174.84,NA,1.36598e+12
"rev","tour","BRB",2012,2007,1.836e+09,2092610837.44,NA,3409200000
"rev","tour","BRN",2010,2005,489520572.103,531975707.135,186769445450,101916375495
"rev","tour","CAN",2012,2007,7.9575e+10,20708548840.2,NA,1.42407e+12
"rev","tour","CHL",2012,2007,21755505099.5087,7075404796.32,NA,172689441433.643
"rev","tour","CHN",2012,2007,8.4267e+11,15613569807.5,NA,3723718715594
"rev","tour","CIV",2012,2007,1.109e+09,76656896.8335,NA,19795705245
"rev","tour","CMR",2012,2007,1.38e+09,45379207.4536,NA,20431779034
"rev","tour","COD",2012,2007,4.1e+08,285904.936037,NA,10013852849
"rev","tour","COG",2012,2007,4.14e+08,6222762.83178,NA,8394688589
"rev","tour","COL",2012,2007,1.9648e+10,1092906730.82,NA,2.0752e+11
"rev","tour","COM",2012,2007,4e+07,29556650.2463,NA,464948879.3
"rev","tour","CPV",2012,2007,8.03e+08,538916256.158,NA,1331208452
"rev","tour","CRI",2012,2007,5.522e+09,3261234895.61,NA,26321999643
"rev","tour","CUB",2012,2007,8.095e+09,6459905675.64,NA,58603500000
"rev","tour","CYM",2012,2007,8.29e+08,649261083.744,NA,10323696146
"rev","tour","CYP",2012,2007,4.465e+09,4502231306.66,NA,21841815681
"rev","tour","DEU",2012,2007,1.53864e+11,17294397414.4,NA,3.32381e+12
"rev","tour","DMA",2012,2007,1.5e+08,107389162.562,NA,418759930
"rev","tour","DNK",2012,2007,2.0401e+10,18539901028,NA,3.11418e+11
"rev","tour","DOM",2012,2007,8.855e+09,5638361755.53,NA,41314666869
"rev","tour","DZA",2012,2007,1.4077e+10,222617897.678,NA,1.35804e+11
"rev","tour","Easter Island",2012,2007,22494900.4912683,15966855.1654893,NA,178558566.357084
"rev","tour","ECU",2012,2007,3913383984.69804,550249507.041,NA,45311174221.6027
"rev","tour","EGY",2012,2007,3.7571e+10,3951376547.02,NA,1.30478e+11
"rev","tour","ESP",2012,2007,2.05426e+11,42680429723.4,NA,1.44143e+12
"rev","tour","EST",2012,2007,2.91e+09,1439744025.8,NA,21993654861
"rev","tour","FIN",2012,2007,1.6258e+10,3176453140.16,NA,2.46127e+11
"rev","tour","FJI",2012,2007,1.393e+09,1238423645.32,NA,3379863774
"rev","tour","FRA",2012,2007,2.53639e+11,45257734686.1,NA,2.58239e+12
"rev","tour","GAB",2012,2007,3.88e+08,31929095.4017,NA,11570860872
"rev","tour","GBR",2012,2007,1.68493e+11,120190148807,NA,2.82553e+12
"rev","tour","GEO",2012,2007,2.479e+09,1.657e+09,NA,10172260738
"rev","tour","GHA",2012,2007,2.284e+09,152912358.072,NA,24757642258
"rev","tour","GIN",2012,2007,2.52e+08,10989723.2449,NA,4209332040
"rev","tour","GLP",2012,2007,1426034323.5857,1760591133,NA,7861856229.67417
"rev","tour","GMB",2012,2007,2.06e+08,55630322.8905,NA,798869805.1
"rev","tour","GRC",2012,2007,3.8866e+10,36736826479.5,NA,3.05432e+11
"rev","tour","GRD",2012,2007,1.84e+08,179310344.828,NA,763824454.9
"rev","tour","GTM",2012,2007,4.214e+09,472596250.86,NA,34113106486
"rev","tour","GUY",2012,2007,2.65e+08,17576697.8154,NA,1740335069
"rev","tour","Hawaii",2012,2007,18616808810.3979,18841512054.7673,NA,192824938982.042
"rev","tour","HKG",2010,2005,28243349753.7,20006896551.7,2254893575490,1419763063660
"rev","tour","HND",2012,2007,2.796e+09,575347745.109,NA,12315697003
"rev","tour","HRV",2012,2007,1.3781e+10,6149384408.41,NA,59335976948
"rev","tour","HTI",2012,2007,4.42e+08,313952273.481,NA,5971284338
"rev","tour","IDN",2012,2007,7.8423e+10,30590287285.5,NA,4.32217e+11
"rev","tour","IND",2012,2007,1.19457e+11,7283837940.46,NA,1.2387e+12
"rev","tour","IRL",2012,2007,1.932e+10,10653205233.7,NA,2.59955e+11
"rev","tour","IRN",2012,2007,2.8115e+10,1085856451.74,NA,2.86058e+11
"rev","tour","IRQ",2012,2007,6.236e+09,5.572e+09,NA,56989916308
"rev","tour","ISL",2012,2007,2.74e+09,1370369928.88,NA,20428232684
"rev","tour","ISR",2012,2007,1.836e+10,5746620163.26,NA,1.67112e+11
"rev","tour","ITA",2012,2007,2.06938e+11,96455771030.8,NA,2.12718e+12
"rev","tour","JAM",2012,2007,4.112e+09,4013793103.45,NA,12702332855
"rev","tour","JOR",2012,2007,6.69e+09,155650383.846,NA,17110610000
"rev","tour","JPN",2012,2007,3.99906e+11,284189642760,NA,4.35633e+12
"rev","tour","KEN",2012,2007,5.318e+09,155017608.904,NA,27236739896
"rev","tour","KHM",2012,2007,3.638e+09,232267396.281,NA,8639164917
"rev","tour","KIR",2012,2007,5e+07,9852216.74877,NA,123962353.7
"rev","tour","KNA",2012,2007,1.86e+08,223645320.197,NA,689461859.1
"rev","tour","KOR",2012,2007,6.6769e+10,33444973731.5,NA,1.04924e+12
"rev","tour","KWT",2012,2007,8.371e+09,4059938867.38,NA,1.14722e+11
"rev","tour","LBN",2012,2007,1.1137e+10,6903406462.23,NA,25056716418
"rev","tour","LBY",2012,2007,2.043e+09,108688110.454,NA,71803278689
"rev","tour","LCA",2012,2007,4.96e+08,514285714.286,NA,1132407670
"rev","tour","LKA",2012,2007,5.284e+09,2091033191.68,NA,32351184234
"rev","tour","LTU",2012,2007,1.788e+09,178295270.579,NA,39103973051
"rev","tour","LVA",2012,2007,2.079e+09,610905339.988,NA,28765687042
"rev","tour","MAR",2012,2007,1.8334e+10,2778799738.7,NA,75226318359
"rev","tour","MDG",2012,2007,1.558e+09,325979667.754,NA,7342923620
"rev","tour","MDV",2012,2007,1.099e+09,1215763546.8,NA,1541976563
"rev","tour","MEX",2012,2007,1.47613e+11,26313525240.9,NA,1.03593e+12
"rev","tour","MLT",2012,2007,2.453e+09,1827586206.9,NA,7513834700
"rev","tour","MMR",2012,2007,1.794e+09,195489583.106,NA,142551831741.667
"rev","tour","MNE",2010,2005,262873969.653,194631190.776,385563811507,271635286926
"rev","tour","MOZ",2012,2007,1.045e+09,82668730.8423,NA,8035635713
"rev","tour","MTQ",2012,2007,1449965676.4143,1069950738.92,NA,7993791942.72703
"rev","tour","MUS",2012,2007,3.089e+09,3057142857.14,NA,7792060060
"rev","tour","MYS",2010,2005,15496581337.4,12125071253,259190708859,153064402830
"rev","tour","NAM",2012,2007,1.632e+09,131339297.761,NA,8811608767
"rev","tour","NGA",2012,2007,7.802e+09,142171778.543,NA,1.65921e+11
"rev","tour","NIC",2012,2007,8.03e+08,133349189.992,NA,7446636655
"rev","tour","NLD",2012,2007,4.1569e+10,37623943981.4,NA,7.82567e+11
"rev","tour","NOR",2012,2007,3.1155e+10,10572226216.2,NA,3.93479e+11
"rev","tour","NZL",2012,2007,2.4914e+10,16624502570.3,NA,1.34015e+11
"rev","tour","OMN",2012,2007,5.313e+09,898921487.227,NA,41901170689
"rev","tour","PAK",2012,2007,1.5488e+10,412983020.37,NA,1.43171e+11
"rev","tour","PAN",2012,2007,4.682e+09,2424048409.43,NA,19793659790
"rev","tour","PER",2012,2007,1.8041e+10,1000726182.02,NA,1.07513e+11
"rev","tour","PHL",2012,2007,1.7556e+10,24154590505.8,NA,1.4936e+11
"rev","tour","PNG",2012,2007,5.04e+08,77669853.6529,NA,6329292929
"rev","tour","POL",2012,2007,2.4689e+10,1602089310.42,NA,4.25322e+11
"rev","tour","PRI",2012,2007,7293609559.21824,7087475132.54,NA,85937391214.7282
"rev","tour","PRT",2012,2007,3.3869e+10,11373437694.8,NA,2.31742e+11
"rev","tour","QAT",2012,2007,1.308e+10,3256157635.47,NA,79546975729
"rev","tour","REU",2012,2007,1.476e+09,1299507389.16,NA,7877488198.6
"rev","tour","ROU",2012,2007,8.779e+09,220355246.355,NA,1.69282e+11
"rev","tour","RUS",2012,2007,1.14619e+11,9603722409.04,NA,1.29971e+12
"rev","tour","SAU",2012,2007,3.3356e+10,1396485632.68,NA,3.84891e+11
"rev","tour","SCG",2012,2007,9.02e+08,9.91e+08,NA,3668857104
"rev","tour","SDN",2012,2007,1.502e+09,21684344.1038,NA,45456460335
"rev","tour","SEN",2012,2007,1.522e+09,162641032.42,NA,11319748340
"rev","tour","SGP",2012,2007,3.0708e+10,17679802955.7,NA,1.68434e+11
"rev","tour","SLB",2012,2007,1.24e+08,59113300.4926,NA,586218381
"rev","tour","SLE",2012,2007,2.17e+08,35424847.1316,NA,2127144419
"rev","tour","SLV",2012,2007,1.901e+09,1088382912.49,NA,20104900000
"rev","tour","STP",2012,2007,3e+07,19704433.4975,NA,144259256.6
"rev","tour","SUR",2012,2007,1.26e+08,20999544.2621,NA,2936612022
"rev","tour","SVN",2012,2007,5.967e+09,1009119000.85,NA,47306799054
"rev","tour","SWE",2012,2007,5.6588e+10,5876076642.91,NA,4.62513e+11
"rev","tour","SYC",2012,2007,6.27e+08,589162561.576,NA,1033635773
"rev","tour","SYR",2012,2007,4.958e+09,247807104.477,NA,40405006007
"rev","tour","TGO",2012,2007,2.39e+08,6911898.05489,NA,2523462649
"rev","tour","THA",2012,2007,6.0967e+10,8428317845.35,NA,2.46977e+11
"rev","tour","TON",2012,2007,6e+07,29556650.2463,NA,301064027.1
"rev","tour","TUN",2012,2007,6.769e+09,1698273032.55,NA,38848711944
"rev","tour","TUR",2012,2007,8.6874e+10,12358368095.3,NA,6.47155e+11
"rev","tour","TWN",2012,2007,2.4174e+10,17551724137.9,NA,1825857743118.8
"rev","tour","TZA",2012,2007,4.099e+09,129839109.707,NA,16825547177
"rev","tour","UKR",2012,2007,1.3161e+10,1289764253.84,NA,1.42719e+11
"rev","tour","URY",2012,2007,4.898e+09,483119439.105,NA,23410536955
"rev","tour","USA",2012,2007,1319580686744.52,139841258140,NA,13667652066195.1
"rev","tour","VCT",2012,2007,1.57e+08,185221674.877,NA,684691914.8
"rev","tour","VEN",2012,2007,3.4117e+10,2286642082.89,NA,2.30364e+11
"rev","tour","VGB",2012,2007,7.8e+08,726108374.384,NA,15855648172.4012
"rev","tour","VIR",2012,2007,209390440.781756,1709359605.91,NA,2467155402.27175
"rev","tour","VNM",2012,2007,1.2973e+10,2117134963.18,NA,71015592863
"rev","tour","VUT",2012,2007,4.15e+08,284729064.039,NA,527743610.8
"rev","tour","YEM",2012,2007,2.936e+09,273428925.511,NA,21656550140
"rev","tour","ZAF",2012,2007,3.8399e+10,3865920789.8,NA,2.86172e+11
"rev","wte","CAN",2006,2001,2115002.914416,2706659.586036,1.27861e+12,7.15424e+11
"rev","wte","FRA",2008,2003,51518297.86516,47475426.54232,2.83179e+12,1.79221e+12
"wage","cf","BEL",2004,1999,23000.573139245,16661.3498263888,1,1
"wage","cf","BHR",2000,1995,31462.7466446314,25898.5529625179,1,1
"wage","cf","BRA",2006,2001,3285.2696258458,2604.53531205485,1,1
"wage","cf","CAN",2008,2003,29320.9440660613,18890.2396612358,1,1
"wage","cf","CHN",2006,2004,5303.93455918359,2358.33479400374,1,1
"wage","cf","CIV",2001,1994,2968.79634150752,1764.80128622463,1,1
"wage","cf","CRI",2008,2003,5616.40951911948,4916.63988770922,1,1
"wage","cf","DEU",2007,2002,30993.172409188,21386.1553485577,1,1
"wage","cf","GBR",2008,2003,60654.1800213675,42291.8558582621,1,1
"wage","cf","GHA",2007,2006,592.594853153935,509.262171905605,1,1
"wage","cf","GUY",2000,1999,2414.48192107371,2474.53616759036,1,1
"wage","cf","IDN",2006,2005,1967.45469835069,1876.31703781606,1,1
"wage","cf","IND",2001,1993,339.853248704872,307.699285001836,1,1
"wage","cf","KOR",2006,2001,42298.9533253206,16207.1216724537,1,1
"wage","cf","LTU",2000,1995,3589.74332890958,808.222322382479,1,1
"wage","cf","LVA",2006,2001,6243.63721537794,1584.61228938524,1,1
"wage","cf","MEX",2008,2003,7679.36893474004,6311.20974114138,1,1
"wage","cf","MMR",2004,1999,17056.5112513355,3716.60907451922,1,1
"wage","cf","MUS",2008,2003,2952.7031444756,2300.89393028845,1,1
"wage","cf","PAK",2004,2002,3063.12878383191,2456.28682976095,1,1
"wage","cf","PER",2007,2001,10334.5025652155,4384.69224370104,1,1
"wage","cf","POL",2002,1996,8161.11403245192,2296.50461571848,1,1
"wage","cf","PRT",2007,2002,29539.822048611,14525.4149695067,1,1
"wage","cf","ROU",2008,2003,3753.59046696936,1157.58833925949,1,1
"wage","cf","SHN",2007,2005,35406.678463319,38607.9602363782,1,1
"wage","cf","Trindade",2006,2001,0,0,1,1
"wage","cf","TTO",2000,1996,5852.90909900285,5846.3200843572,1,1
"wage","ph","AIA",2000,1995,9729.48523192659,9729.49496972935,1,1
"wage","ph","AUS",2006,2000,31820.4237891738,19013.6969150642,1,1
"wage","ph","BHS",2004,2000,11526.0736623042,6975.80573361823,1,1
"wage","ph","BRA",2006,2001,2952.25242332176,1044.00460876291,1,1
"wage","ph","CAN",2008,2002,37635.8868634258,15095.1508524751,1,1
"wage","ph","CHN",2006,2004,2757.49393474004,1635.48274461361,1,1
"wage","ph","CIV",2001,1996,988.110316784634,1114.22877298122,1,1
"wage","ph","CRI",2008,2003,3075.113584513,3383.06846509972,1,1
"wage","ph","DEU",2008,2003,52334.8635594729,27080.7764645654,1,1
"wage","ph","EGY",2000,1995,739.633587350873,990.753260772792,1,1
"wage","ph","ERI",2000,1993,664.867129420963,950.154535451168,1,1
"wage","ph","GBR",2008,2003,38100.530292913,28471.1204594017,1,1
"wage","ph","GHA",2007,2006,226.133667166076,200.002056241375,1,1
"wage","ph","IDN",2006,2005,1017.22999855324,777.128996672454,1,1
"wage","ph","ITA",2008,2003,24635.1273148148,13284.2436787749,1,1
"wage","ph","JOR",2006,2003,4968.78999454683,3758.53448851497,1,1
"wage","ph","JPN",2000,1995,46533.6733217594,51440.9833511396,1,1
"wage","ph","KOR",2006,2001,15109.8479789886,8012.90606637287,1,1
"wage","ph","LTU",2006,2002,5628.12200910346,2500.31039246127,1,1
"wage","ph","LVA",2002,1997,1031.63081764156,2831.93804531694,1,1
"wage","ph","MDG",2000,1998,326.891602953614,354.532899340334,1,1
"wage","ph","MEX",2004,1999,3824.52688189993,1630.16590433583,1,1
"wage","ph","MMR",2007,2002,62965.1887464387,7460.14386907942,1,1
"wage","ph","MUS",2008,2003,9717.49591012289,7643.58598758012,1,1
"wage","ph","NIC",2002,1997,865.845074341168,952.125657997237,1,1
"wage","ph","PAK",2004,2002,657.10636149784,657.827828344797,1,1
"wage","ph","PER",2001,1997,1131.45355485443,3367.20697560541,1,1
"wage","ph","PHL",2006,2002,1804.86538878873,1852.9941308872,1,1
"wage","ph","POL",2006,2001,10885.6545472757,5806.52203247418,1,1
"wage","ph","PRT",2007,2002,20019.8303396546,11694.5418224716,1,1
"wage","ph","ROU",2008,2003,8556.79990762998,3189.92784288195,1,1
"wage","ph","SGP",2006,2001,5479.49601306535,6719.37391493055,1,1
"wage","ph","SLV",2008,2003,2341.81861116676,1310.74545661948,1,1
"wage","ph","THA",2006,2005,2030.43115512598,1934.76246021412,1,1
"wage","ph","Trindade",2006,2001,0,0,1,1
"wage","ph","TTO",2000,1996,8233.87628538996,6917.60845129985,1,1
"wage","ph","USA",2007,2002,39874.3406116454,53255.8871972935,1,1
"wage","ph","VCT",2003,1998,9726.55415331197,10509.6084290421,1,1
"wage","ph","VEN",2001,1997,2671.46392561431,1562.14022296786,1,1
"wage","sb","ARG",2008,2003,15382.2198851497,5370.53799968839,1,1
"wage","sb","AUS",2006,2000,35397.2300124644,17960.9152421652,1,1
"wage","sb","BHR",2006,2000,5302.06490106392,12063.5043847934,1,1
"wage","sb","CAN",2005,1997,21789.0541533119,18812.6933649395,1,1
"wage","sb","CRI",2008,2003,4147.19906016292,2767.20617571447,1,1
"wage","sb","DEU",2008,2003,43592.5758992165,23282.8010928597,1,1
"wage","sb","DNK",2007,2003,80986.3392539174,58413.9512108262,1,1
"wage","sb","FIN",2007,2002,35862.5578703704,21142.7631432514,1,1
"wage","sb","GBR",2008,2003,42941.6733440171,30289.6690259972,1,1
"wage","sb","GHA",2007,2006,592.594853153935,509.262171905605,1,1
"wage","sb","GUY",2000,1999,2197.17937589031,2251.82862023682,1,1
"wage","sb","IDN",2006,2005,1521.51254507212,1755.25250122418,1,1
"wage","sb","ISL",2000,1998,23013.3797409187,20764.7917223112,1,1
"wage","sb","ITA",2008,2003,21931.8298165954,11871.4707420763,1,1
"wage","sb","JOR",2006,2003,3688.29780426461,2445.20990529292,1,1
"wage","sb","KOR",2006,2001,17765.2674835293,9002.78222934473,1,1
"wage","sb","LTU",2002,1995,5881.8108974359,2334.29042022792,1,1
"wage","sb","LVA",2006,2001,5788.79575376158,2717.64388994614,1,1
"wage","sb","MDG",2000,1998,419.378209997106,454.840853003694,1,1
"wage","sb","MMR",2004,1999,8528.25562566774,1858.30453725961,1,1
"wage","sb","PAK",2004,2002,598.500613133791,456.121330587273,1,1
"wage","sb","PER",2007,2002,4611.69016259349,2733.01675041178,1,1
"wage","sb","PHL",2006,2002,2535.07434812367,1708.02554921207,1,1
"wage","sb","POL",2006,2001,7146.88710269765,4427.27356826478,1,1
"wage","sb","ROU",2008,2003,8910.65496461004,2547.97728448851,1,1
"wage","sb","SGP",2000,1995,8730.63429264602,8536.66839164887,1,1
"wage","sb","THA",2006,2005,3016.32507845887,2559.57674640536,1,1
"wage","sb","TTO",2000,1996,3003.6447204416,3151.24650830217,1,1
"wage","sb","USA",2007,2002,36352.9814369658,33565.349002849,1,1
"wage","tour","AIA",2002,1997,11916.1199586005,23712.5125895878,1,1
"wage","tour","AUS",2006,2000,90670.3920717594,56584.2166911502,1,1
"wage","tour","BHR",2006,2001,15279.7639417513,15347.1575353899,1,1
"wage","tour","BHS",2007,2000,66172.8404335827,49592.2169916312,1,1
"wage","tour","BMU",2000,1995,11444.4673978366,71594.6180555557,1,1
