"rgn_id","sciname","value"
166,"Isurus oxyrinchus",0.4
166,"Galeocerdo cuvier",0.2
166,"Rhincodon typus",0.4
166,"Chelonia mydas",0.6
166,"Megaptera novaeangliae",0
210,"Carcharhinus melanopterus",0.2
210,"Balaenoptera musculus",0.6
210,"Cheilinus undulatus",0.6
210,"Prionace glauca",0.2
210,"Carcharodon carcharias",0.4
210,"Lepidochelys olivacea",0.4
210,"Balaenoptera physalus",0.6
210,"Rhincodon typus",0.4
210,"Alopias vulpinus",0.4
210,"Balaenoptera acutorostrata",0
210,"Eschrichtius robustus",0
210,"Megaptera novaeangliae",0
210,"Isurus paucus",0.4
210,"Chelonia mydas",0.6
210,"Megachasma pelagios",
210,"Isurus oxyrinchus",0.4
210,"Cetorhinus maximus",0.4
210,"Balaenoptera borealis",0.6
210,"Eretmochelys imbricata",0.8
210,"Caretta caretta",0.6
159,"Galeocerdo cuvier",0.2
159,"Chelonia mydas",0.6
215,"Rhincodon typus",0.4
215,"Alopias vulpinus",0.4
43,"Lepidochelys olivacea",0.4
43,"Balaenoptera borealis",0.6
43,"Megaptera novaeangliae",0
43,"Isurus oxyrinchus",0.4
43,"Balaenoptera musculus",0.6
43,"Carcharodon carcharias",0.4
43,"Cheilinus undulatus",0.6
43,"Eretmochelys imbricata",0.8
43,"Galeocerdo cuvier",0.2
43,"Carcharhinus melanopterus",0.2
43,"Alopias vulpinus",0.4
43,"Rhincodon typus",0.4
43,"Prionace glauca",0.2
43,"Chelonia mydas",0.6
43,"Triaenodon obesus",0.2
93,"Balaenoptera physalus",0.6
93,"Eretmochelys imbricata",0.8
93,"Megaptera novaeangliae",0
93,"Balaenoptera borealis",0.6
93,"Chelonia mydas",0.6
93,"Balaenoptera musculus",0.6
212,"Galeocerdo cuvier",0.2
212,"Rhincodon typus",0.4
212,"Triaenodon obesus",0.2
212,"Cheilinus undulatus",0.6
212,"Prionace glauca",0.2
212,"Isurus oxyrinchus",0.4
212,"Chelonia mydas",0.6
212,"Alopias vulpinus",0.4
212,"Megaptera novaeangliae",0
21,"Isurus oxyrinchus",0.4
21,"Balaenoptera acutorostrata",0
21,"Megaptera novaeangliae",0
21,"Alopias vulpinus",0.4
21,"Balaenoptera physalus",0.6
20,"Megaptera novaeangliae",0
20,"Alopias vulpinus",0.4
20,"Balaenoptera acutorostrata",0
20,"Balaenoptera physalus",0.6
20,"Isurus oxyrinchus",0.4
51,"Prionace glauca",0.2
51,"Eretmochelys imbricata",0.8
51,"Chelonia mydas",0.6
78,"Balaenoptera physalus",0.6
78,"Carcharodon carcharias",0.4
78,"Cetorhinus maximus",0.4
97,"Rhincodon typus",0.4
97,"Prionace glauca",0.2
97,"Dermochelys coriacea",0.8
97,"Isurus oxyrinchus",0.4
97,"Isurus paucus",0.4
97,"Alopias vulpinus",0.4
97,"Lepidochelys olivacea",0.4
97,"Galeocerdo cuvier",0.2
67,"Balaenoptera physalus",0.6
67,"Prionace glauca",0.2
67,"Cetorhinus maximus",0.4
67,"Carcharodon carcharias",0.4
67,"Isurus oxyrinchus",0.4
67,"Caretta caretta",0.6
42,"Cheilinus undulatus",0.6
42,"Carcharhinus melanopterus",0.2
42,"Alopias vulpinus",0.4
42,"Rhincodon typus",0.4
42,"Chelonia mydas",0.6
42,"Triaenodon obesus",0.2
42,"Carcharhinus amblyrhynchos",0.2
42,"Prionace glauca",0.2
42,"Megaptera novaeangliae",0
42,"Carcharodon carcharias",0.4
42,"Eretmochelys imbricata",0.8
42,"Isurus oxyrinchus",0.4
42,"Isurus paucus",0.4
42,"Caretta caretta",0.6
42,"Balaenoptera borealis",0.6
42,"Lepidochelys olivacea",0.4
42,"Balaenoptera physalus",0.6
42,"Balaenoptera musculus",0.6
57,"Eubalaena glacialis",1
206,"Cheilinus undulatus",0.6
206,"Dermochelys coriacea",0.8
206,"Isurus oxyrinchus",0.4
206,"Megaptera novaeangliae",0
206,"Orcaella brevirostris",0.4
206,"Eretmochelys imbricata",0.8
206,"Chelonia mydas",0.6
206,"Balaenoptera musculus",0.6
206,"Rhincodon typus",0.4
206,"Prionace glauca",0.2
206,"Lepidochelys olivacea",0.4
39,"Lepidochelys olivacea",0.4
39,"Chelonia mydas",0.6
39,"Eretmochelys imbricata",0.8
39,"Isurus oxyrinchus",0.4
39,"Prionace glauca",0.2
39,"Alopias vulpinus",0.4
39,"Balaenoptera musculus",0.6
39,"Cheilinus undulatus",0.6
39,"Triaenodon obesus",0.2
39,"Megaptera novaeangliae",0
39,"Carcharhinus melanopterus",0.2
68,"Isurus oxyrinchus",0.4
68,"Cetorhinus maximus",0.4
68,"Balaenoptera physalus",0.6
11,"Prionace glauca",0.2
11,"Triaenodon obesus",0.2
11,"Rhincodon typus",0.4
11,"Megaptera novaeangliae",0
11,"Carcharhinus melanopterus",0.2
11,"Galeocerdo cuvier",0.2
11,"Cheilinus undulatus",0.6
11,"Balaenoptera musculus",0.6
11,"Isurus oxyrinchus",0.4
11,"Chelonia mydas",0.6
140,"Chelonia mydas",0.6
64,"Balaenoptera musculus",0.6
64,"Lepidochelys olivacea",0.4
64,"Isurus paucus",0.4
64,"Carcharodon carcharias",0.4
64,"Alopias vulpinus",0.4
64,"Cetorhinus maximus",0.4
64,"Isurus oxyrinchus",0.4
64,"Prionace glauca",0.2
64,"Balaenoptera acutorostrata",0
64,"Rhincodon typus",0.4
64,"Balaenoptera borealis",0.6
64,"Megaptera novaeangliae",0
64,"Galeocerdo cuvier",0.2
64,"Chelonia mydas",0.6
37,"Triaenodon obesus",0.2
37,"Megaptera novaeangliae",0
37,"Balaenoptera musculus",0.6
37,"Carcharhinus melanopterus",0.2
37,"Isurus oxyrinchus",0.4
37,"Chelonia mydas",1
37,"Prionace glauca",0.2
37,"Eretmochelys imbricata",0.8
37,"Carcharodon carcharias",0.4
29,"Cheilinus undulatus",0.6
29,"Chelonia mydas",0.6
29,"Triaenodon obesus",0.2
29,"Prionace glauca",0.2
29,"Eretmochelys imbricata",0.8
135,"Eretmochelys imbricata",0.8
135,"Isurus oxyrinchus",0.4
135," Carcharhinus perezi",0.2
135,"Balaenoptera acutorostrata",0
135,"Lepidochelys olivacea",0.4
135,"Chelonia mydas",0.6
135,"Alopias vulpinus",0.4
135,"Galeocerdo cuvier",0.2
135,"Phocoena sinus",0.8
135,"Dermochelys coriacea",0.8
135,"Balaenoptera borealis",0.6
135,"Balaenoptera physalus",0.6
135,"Rhincodon typus",0.4
135,"Caretta caretta",0.6
135,"Prionace glauca",0.2
135,"Eschrichtius robustus",0
135,"Lepidochelys kempii",0.8
135,"Balaenoptera musculus",0.6
135,"Megaptera novaeangliae",0
9,"Cheilinus undulatus",0.6
9,"Lepidochelys olivacea",0.4
9,"Prionace glauca",0.2
9,"Isurus oxyrinchus",0.4
9,"Galeocerdo cuvier",0.2
9,"Chelonia mydas",0.6
9,"Eretmochelys imbricata",0.8
9,"Isurus paucus",0.4
9,"Rhincodon typus",0.4
185,"Balaenoptera physalus",0.6
186,"Isurus oxyrinchus",0.4
186,"Prionace glauca",0.2
186,"Cetorhinus maximus",0.4
186,"Alopias vulpinus",0.4
186,"Carcharodon carcharias",0.4
121,"Prionace glauca",0.2
121,"Rhincodon typus",0.4
121,"Isurus oxyrinchus",0.4
121,"Galeocerdo cuvier",0.2
121,"Caretta caretta",0.6
62,"Galeocerdo cuvier",0.2
62,"Megaptera novaeangliae",0
62,"Isurus paucus",0.4
62,"Prionace glauca",0.2
62,"Lamna nasus",0.4
62,"Cetorhinus maximus",0.4
62,"Rhincodon typus",0.4
62,"Caretta caretta",0.6
62,"Isurus oxyrinchus",0.4
62,"Eubalaena glacialis",1
62,"Balaenoptera musculus",0.6
62,"Balaenoptera borealis",0.6
62,"Balaenoptera physalus",0.6
62,"Carcharodon carcharias",0.4
62,"Balaenoptera acutorostrata",0
62,"Lepidochelys olivacea",0.4
62,"Alopias vulpinus",0.4
41,"Chelonia mydas",0.6
41,"Balaenoptera musculus",0.6
41,"Caretta caretta",0.6
41,"Balaenoptera physalus",0.6
41,"Eretmochelys imbricata",0.8
41,"Carcharhinus melanopterus",0.2
41,"Cheilinus undulatus",0.6
41,"Balaenoptera acutorostrata",0
41,"Triaenodon obesus",0.2
41,"Isurus oxyrinchus",0.4
41,"Prionace glauca",0.2
41,"Rhincodon typus",0.4
41,"Dermochelys coriacea",0.8
41,"Lepidochelys olivacea",0.4
41,"Carcharodon carcharias",0.4
41,"Megaptera novaeangliae",0
41,"Alopias vulpinus",0.4
41,"Galeocerdo cuvier",0.2
205,"Chelonia mydas",0.6
205,"Dermochelys coriacea",0.8
205,"Lepidochelys olivacea",0.4
205,"Rhincodon typus",0.4
205,"Orcaella brevirostris",0.4
205,"Eretmochelys imbricata",0.8
205,"Prionace glauca",0.2
205,"Balaenoptera musculus",0.6
205,"Isurus oxyrinchus",0.4
205,"Megaptera novaeangliae",0
205,"Triaenodon obesus",0.2
205,"Cheilinus undulatus",0.6
101,"Caretta caretta",0.6
101,"Balaenoptera musculus",0.6
101,"Lepidochelys olivacea",0.4
101,"Prionace glauca",0.2
101,"Balaenoptera borealis",0.6
101,"Rhincodon typus",0.4
101,"Balaenoptera physalus",0.6
101,"Alopias vulpinus",0.4
101,"Isurus oxyrinchus",0.4
101,"Carcharodon carcharias",0.4
101,"Megaptera novaeangliae",0
101,"Lamna nasus",0.4
10,"Galeocerdo cuvier",0.2
10,"Isurus paucus",0.4
10,"Prionace glauca",0.2
10,"Rhincodon typus",0.4
10,"Cheilinus undulatus",0.6
10,"Megaptera novaeangliae",0
10,"Triaenodon obesus",0.2
10,"Isurus oxyrinchus",0.4
177,"Eubalaena glacialis",1
177,"Prionace glauca",0.2
177,"Cetorhinus maximus",0.4
177,"Balaenoptera physalus",0.6
177,"Balaenoptera acutorostrata",0
5,"Carcharodon carcharias",0.4
5,"Isurus oxyrinchus",0.4
5,"Balaenoptera acutorostrata",0
5,"Megaptera novaeangliae",0
5,"Balaenoptera physalus",0.6
5,"Carcharhinus melanopterus",0.2
5,"Cheilinus undulatus",0.6
5,"Caretta caretta",0.6
5,"Chelonia mydas",0.6
5,"Balaenoptera musculus",0.6
5,"Prionace glauca",0.2
5,"Rhincodon typus",0.4
5,"Galeocerdo cuvier",0.2
5,"Triaenodon obesus",0.2
5,"Alopias vulpinus",0.4
162,"Rhincodon typus",0.4
162,"Galeocerdo cuvier",0.2
162,"Cephalorhynchus hectori maui",0.8
162,"Alopias vulpinus",0.4
162,"Prionace glauca",0.2
162,"Cephalorhynchus hectori",0.6
162,"Isurus oxyrinchus",0.4
162,"Cetorhinus maximus",0.4
162,"Balaenoptera borealis",0.6
162,"Carcharodon carcharias",0.4
162,"Balaenoptera musculus",0.6
162,"Balaenoptera physalus",0.6
162,"Balaenoptera acutorostrata",0
162,"Triaenodon obesus",0.2
162,"Megaptera novaeangliae",0
162,"Chelonia mydas",0.6
131,"Prionace glauca",0.2
131,"Eretmochelys imbricata",0.8
131,"Megaptera novaeangliae",0
131,"Alopias vulpinus",0.4
131,"Balaenoptera musculus",0.6
131,"Caretta caretta",0.6
131,"Galeocerdo cuvier",0.2
131,"Chelonia mydas",0.6
131,"Rhincodon typus",0.4
131,"Isurus oxyrinchus",0.4
131,"Dermochelys coriacea",0.8
131," Carcharhinus perezi",0.2
131,"Lepidochelys olivacea",0.4
196,"Alopias vulpinus",0.4
196,"Isurus oxyrinchus",0.4
196,"Galeocerdo cuvier",0.2
196,"Lepidochelys olivacea",0.4
196,"Rhincodon typus",0.4
196,"Balaenoptera musculus",0.6
196,"Megaptera novaeangliae",0
196,"Prionace glauca",0.2
154,"Prionace glauca",0.2
154,"Cheilinus undulatus",0.6
154,"Chelonia mydas",0.6
154,"Galeocerdo cuvier",0.2
154,"Megaptera novaeangliae",0
154,"Rhincodon typus",0.4
154,"Triaenodon obesus",0.2
154,"Balaenoptera physalus",0.6
3,"Galeocerdo cuvier",0.2
3,"Triaenodon obesus",0.2
21,"Balaenoptera borealis",0.6
21,"Eschrichtius robustus",0
13,"Balaenoptera musculus",0.6
13,"Balaenoptera borealis",0.6
13,"Isurus oxyrinchus",0.4
13,"Balaenoptera physalus",0.6
223,"Balaenoptera physalus",0.6
223,"Eubalaena glacialis",1
223,"Ursus maritimus",0.4
223,"Balaenoptera musculus",0.6
223,"Balaenoptera acutorostrata",0
223,"Prionace glauca",0.2
223,"Isurus oxyrinchus",0.4
223,"Megaptera novaeangliae",0
223,"Balaenoptera borealis",0.6
223,"Cetorhinus maximus",0.4
223,"Alopias vulpinus",0.4
48,"Megaptera novaeangliae",0
48,"Eretmochelys imbricata",0.8
48,"Caretta caretta",0.6
48,"Chelonia mydas",0.6
48,"Balaenoptera musculus",0.6
48,"Lepidochelys olivacea",0.4
48,"Prionace glauca",0.2
48,"Isurus oxyrinchus",0.4
48,"Rhincodon typus",0.4
53,"Steno bredanensis",0
53,"Megaptera novaeangliae",0
53,"Alopias vulpinus",0.4
53,"Isurus oxyrinchus",0.4
53,"Rhincodon typus",0.4
53,"Lepidochelys olivacea",0.4
53,"Carcharhinus melanopterus",0.2
53,"Balaenoptera musculus",0.6
53,"Prionace glauca",0.2
53,"Tursiops truncatus",0
53,"Chelonia mydas",0.6
8,"Eretmochelys imbricata",0.8
8,"Chelonia mydas",0.6
8,"Megaptera novaeangliae",0
8,"Triaenodon obesus",0.2
8,"Isurus oxyrinchus",0.4
8,"Cheilinus undulatus",0.6
8,"Prionace glauca",0.2
8,"Galeocerdo cuvier",0.2
8,"Balaenoptera musculus",0.6
150,"Galeocerdo cuvier",0.2
150,"Chelonia mydas",0.6
129,"Rhincodon typus",0.4
129,"Dermochelys coriacea",0.8
129," Carcharhinus perezi",0.2
129,"Galeocerdo cuvier",0.2
129,"Balaenoptera musculus",0.6
129,"Chelonia mydas",0.6
129,"Isurus oxyrinchus",0.4
129,"Alopias vulpinus",0.4
129,"Triaenodon obesus",0.2
129,"Lepidochelys olivacea",0.4
129,"Megaptera novaeangliae",0
129,"Prionace glauca",0.2
129,"Caretta caretta",0.6
129,"Eretmochelys imbricata",0.8
17,"Balaenoptera acutorostrata",0
17,"Rhincodon typus",0.4
17,"Megaptera novaeangliae",0
17,"Chelonia mydas",0.6
17,"Isurus oxyrinchus",0.4
17,"Prionace glauca",0.2
17,"Eretmochelys imbricata",0.8
17,"Dermochelys coriacea",0.8
17,"Cheilinus undulatus",0.6
17,"Lepidochelys olivacea",0.4
17,"Galeocerdo cuvier",0.2
138,"Rhincodon typus",0.4
138,"Balaenoptera musculus",0.6
138,"Megaptera novaeangliae",0
138,"Cetorhinus maximus",0.4
138,"Alopias vulpinus",0.4
138,"Prionace glauca",0.2
138,"Isurus oxyrinchus",0.4
138,"Galeocerdo cuvier",0.2
138,"Engraulis ringens",0
138,"Chelonia mydas",0.6
138,"Balaenoptera borealis",0.6
138,"Balaenoptera physalus",0.6
138,"Lepidochelys olivacea",0.4
15,"Eretmochelys imbricata",0.8
15,"Megachasma pelagios",
15,"Balaenoptera physalus",0.6
15,"Balaenoptera musculus",0.6
15,"Orcaella brevirostris",0.4
15,"Cheilinus undulatus",0.6
15,"Lepidochelys olivacea",0.4
15,"Megaptera novaeangliae",0
15,"Carcharhinus melanopterus",0.2
15,"Prionace glauca",0.2
15,"Triaenodon obesus",0.2
15,"Chelonia mydas",0.6
15,"Carcharodon carcharias",0.4
15,"Rhincodon typus",0.4
15,"Isurus oxyrinchus",0.4
15,"Caretta caretta",0.6
146,"Balaenoptera physalus",0.6
146,"Triaenodon obesus",0.2
146,"Isurus oxyrinchus",0.4
146,"Rhincodon typus",0.4
146,"Megaptera novaeangliae",0
146,"Cheilinus undulatus",0.6
146,"Galeocerdo cuvier",0.2
146,"Prionace glauca",0.2
146,"Balaenoptera musculus",0.6
183,"Isurus paucus",0.4
183,"Cetorhinus maximus",0.4
183,"Alopias vulpinus",0.4
183," Monachus monachus ",0.8
183,"Balaenoptera borealis",0.6
183,"Megaptera novaeangliae",0
183,"Eubalaena glacialis",1
183,"Prionace glauca",0.2
183,"Lamna nasus",0.4
183,"Balaenoptera physalus",0.6
183,"Rhincodon typus",0.4
183,"Balaenoptera acutorostrata",0
183,"Isurus oxyrinchus",0.4
183,"Balaenoptera musculus",0.6
116,"Isurus oxyrinchus",0.4
116,"Chelonia mydas",0.6
116,"Galeocerdo cuvier",0.2
116,"Rhincodon typus",0.4
116,"Eretmochelys imbricata",0.8
116,"Dermochelys coriacea",0.8
116,"Alopias vulpinus",0.4
116,"Caretta caretta",0.6
116,"Prionace glauca",0.2
116,"Balaenoptera acutorostrata",0
116,"Lepidochelys olivacea",0.4
116,"Megaptera novaeangliae",0
190,"Prionace glauca",0.2
190,"Eretmochelys imbricata",0.8
190,"Rhincodon typus",0.4
32,"Triaenodon obesus",0.2
32,"Prionace glauca",0.2
32,"Carcharhinus amblyrhynchos",0.2
32,"Megaptera novaeangliae",0
32,"Balaenoptera physalus",0.6
32,"Balaenoptera musculus",0.6
32,"Balaenoptera borealis",0.6
72,"Alopias vulpinus",0.4
73,"Balaenoptera borealis",0.6
73,"Balaenoptera physalus",0.6
73,"Balaena mysticetus",0
73,"Ursus maritimus",0.4
73,"Megaptera novaeangliae",0
73,"Balaenoptera musculus",0.6
73,"Eschrichtius robustus",0
73,"Cetorhinus maximus",0.4
73,"Balaenoptera acutorostrata",0
73,"Isurus oxyrinchus",0.4
248,"Megaptera novaeangliae",0
248,"Balaenoptera acutorostrata",0
248,"Prionace glauca",0.2
248,"Eretmochelys imbricata",0.8
248,"Dermochelys coriacea",0.8
248,"Isurus oxyrinchus",0.4
248,"Rhincodon typus",0.4
248,"Chelonia mydas",0.6
86,"Chelonia mydas",0.6
86,"Balaenoptera musculus",0.6
86,"Megaptera novaeangliae",0
119," Carcharhinus perezi",0.2
119,"Eretmochelys imbricata",0.8
119,"Galeocerdo cuvier",0.2
119,"Dermochelys coriacea",0.8
119,"Isurus oxyrinchus",0.4
119,"Rhincodon typus",0.4
119,"Prionace glauca",0.2
119,"Megaptera novaeangliae",0
119,"Chelonia mydas",0.6
122,"Rhincodon typus",0.4
122,"Isurus oxyrinchus",0.4
122,"Megaptera novaeangliae",0
122," Carcharhinus perezi",0.2
122,"Dermochelys coriacea",0.8
122,"Caretta caretta",0.6
122,"Prionace glauca",0.2
122,"Galeocerdo cuvier",0.2
122,"Chelonia mydas",0.6
219,"Megaptera novaeangliae",0
219,"Balaenoptera musculus",0.6
219,"Balaenoptera physalus",0.6
219,"Balaenoptera acutorostrata",0
219,"Balaenoptera borealis",0.6
127,"Dermochelys coriacea",0.8
127,"Rhincodon typus",0.4
127,"Prionace glauca",0.2
127,"Megaptera novaeangliae",0
127,"Chelonia mydas",0.6
127,"Isurus oxyrinchus",0.4
127," Carcharhinus perezi",0.2
127,"Galeocerdo cuvier",0.2
152,"Megaptera novaeangliae",0
152,"Rhincodon typus",0.4
152,"Cheilinus undulatus",0.6
152,"Triaenodon obesus",0.2
152,"Galeocerdo cuvier",0.2
152,"Isurus oxyrinchus",0.4
152,"Eretmochelys imbricata",0.8
152,"Prionace glauca",0.2
103,"Megaptera novaeangliae",0
103,"Balaenoptera musculus",0.6
103,"Lepidochelys olivacea",0.4
103,"Eretmochelys imbricata",0.8
103,"Rhincodon typus",0.4
103,"Chelonia mydas",0.6
50,"Chelonia mydas",0.6
50,"Rhincodon typus",0.4
50,"Triaenodon obesus",0.2
50,"Eretmochelys imbricata",0.8
50,"Prionace glauca",0.2
50,"Galeocerdo cuvier",0.2
50,"Isurus oxyrinchus",0.4
50,"Cheilinus undulatus",0.6
66,"Alopias vulpinus",0.4
66,"Galeocerdo cuvier",0.2
66,"Chelonia mydas",0.6
66,"Balaenoptera acutorostrata",0
66,"Cetorhinus maximus",0.4
66,"Balaenoptera musculus",0.6
66,"Megaptera novaeangliae",0
66,"Dermochelys coriacea",0.8
66,"Caretta caretta",0.6
66,"Megachasma pelagios",
66,"Isurus oxyrinchus",0.4
66,"Prionace glauca",0.2
66,"Lepidochelys olivacea",0.4
66,"Rhincodon typus",0.4
31,"Carcharhinus amblyrhynchos",0.2
31,"Carcharodon carcharias",0.4
31,"Triaenodon obesus",0.2
31,"Chelonia mydas",0.6
31,"Carcharhinus melanopterus",0.2
31,"Cheilinus undulatus",0.6
31,"Balaenoptera musculus",0.6
31,"Eretmochelys imbricata",0.8
31,"Megaptera novaeangliae",0
96,"Chelonia mydas",0.6
96,"Alopias vulpinus",0.4
96,"Prionace glauca",0.2
96,"Isurus oxyrinchus",0.4
96,"Rhincodon typus",0.4
96,"Lepidochelys olivacea",0.4
96,"Galeocerdo cuvier",0.2
208,"Orcaella brevirostris",0.4
208,"Isurus oxyrinchus",0.4
208,"Cheilinus undulatus",0.6
208,"Prionace glauca",0.2
249,"Isurus oxyrinchus",0.4
249,"Chelonia mydas",0.6
249,"Eretmochelys imbricata",0.8
249,"Dermochelys coriacea",0.8
249,"Rhincodon typus",0.4
249,"Megaptera novaeangliae",0
249,"Balaenoptera acutorostrata",0
249,"Prionace glauca",0.2
220,"Chelonia mydas",0.6
220,"Prionace glauca",0.2
220,"Eretmochelys imbricata",0.8
220,"Megaptera novaeangliae",0
220,"Balaenoptera acutorostrata",0
220,"Rhincodon typus",0.4
220,"Dermochelys coriacea",0.8
220,"Isurus oxyrinchus",0.4
188,"Carcharodon carcharias",0.4
188,"Cetorhinus maximus",0.4
188,"Prionace glauca",0.2
7,"Cheilinus undulatus",0.6
7,"Triaenodon obesus",0.2
7,"Galeocerdo cuvier",0.2
7,"Chelonia mydas",0.6
7,"Isurus oxyrinchus",0.4
7,"Isurus paucus",0.4
7,"Rhincodon typus",0.4
7,"Dermochelys coriacea",0.8
7,"Prionace glauca",0.2
7,"Megaptera novaeangliae",0
7,"Carcharhinus melanopterus",0.2
7,"Eretmochelys imbricata",0.8
44,"Triaenodon obesus",0.2
44,"Rhincodon typus",0.4
44,"Balaenoptera musculus",0.6
44,"Prionace glauca",0.2
44,"Galeocerdo cuvier",0.2
44,"Megaptera novaeangliae",0
44,"Lepidochelys olivacea",0.4
44,"Cheilinus undulatus",0.6
44,"Isurus oxyrinchus",0.4
44,"Carcharhinus melanopterus",0.2
44,"Alopias vulpinus",0.4
44,"Chelonia mydas",0.6
44,"Eretmochelys imbricata",0.8
102,"Cetorhinus maximus",0.4
102,"Triaenodon obesus",0.2
102,"Lepidochelys olivacea",0.4
102,"Balaenoptera physalus",0.6
102,"Rhincodon typus",0.4
102,"Prionace glauca",0.2
102,"Galeocerdo cuvier",0.2
102,"Alopias vulpinus",0.4
102,"Megaptera novaeangliae",0
102,"Balaenoptera musculus",0.6
102,"Dermochelys coriacea",0.8
102,"Carcharhinus melanopterus",0.2
102,"Lamna nasus",0.4
102,"Carcharodon carcharias",0.4
102,"Caretta caretta",0.6
102,"Isurus oxyrinchus",0.4
102,"Balaenoptera borealis",0.6
102,"Balaenoptera acutorostrata",0
89,"Balaenoptera musculus",0.6
89,"Balaenoptera borealis",0.6
89,"Prionace glauca",0.2
89,"Balaenoptera physalus",0.6
89,"Megaptera novaeangliae",0
20,"Eschrichtius robustus",0
20,"Balaenoptera borealis",0.6
182,"Balaenoptera physalus",0.6
182,"Alopias vulpinus",0.4
182,"Lamna nasus",0.4
182,"Caretta caretta",0.6
182,"Cetorhinus maximus",0.4
182,"Eubalaena glacialis",1
182,"Prionace glauca",0.2
182,"Isurus oxyrinchus",0.4
182,"Megaptera novaeangliae",0
182,"Balaenoptera acutorostrata",0
182,"Balaenoptera musculus",0.6
182,"Balaenoptera borealis",0.6
182,"Isurus paucus",0.4
182,"Carcharodon carcharias",0.4
40,"Cheilinus undulatus",0.6
40,"Megaptera novaeangliae",0
40,"Lepidochelys olivacea",0.4
40,"Dermochelys coriacea",0.8
40,"Eretmochelys imbricata",0.8
40,"Prionace glauca",0.2
40,"Alopias vulpinus",0.4
40,"Balaenoptera musculus",0.6
40,"Caretta caretta",0.6
40,"Triaenodon obesus",0.2
40,"Carcharhinus melanopterus",0.2
40,"Chelonia mydas",0.6
40,"Carcharodon carcharias",0.4
40,"Isurus oxyrinchus",0.4
49,"Prionace glauca",0.2
49,"Triaenodon obesus",0.2
49,"Lepidochelys olivacea",0.4
49,"Galeocerdo cuvier",0.2
49,"Rhincodon typus",0.4
49,"Alopias vulpinus",0.4
49,"Eretmochelys imbricata",0.8
49,"Isurus oxyrinchus",0.4
49,"Cheilinus undulatus",0.6
168,"Dermochelys coriacea",0.8
168," Carcharhinus perezi",0.2
168,"Rhincodon typus",0.4
168,"Isurus oxyrinchus",0.4
168,"Lepidochelys olivacea",0.4
168,"Galeocerdo cuvier",0.2
168,"Prionace glauca",0.2
168,"Chelonia mydas",0.6
168,"Alopias vulpinus",0.4
144,"Balaenoptera acutorostrata",0
144,"Ursus maritimus",0.4
144,"Balaena mysticetus",0
222,"Lamna nasus",0.4
222,"Prionace glauca",0.2
222,"Balaenoptera physalus",0.6
222,"Balaenoptera acutorostrata",0
77,"Balaenoptera physalus",0.6
77,"Alopias vulpinus",0.4
77,"Cetorhinus maximus",0.4
77,"Carcharodon carcharias",0.4
14,"Balaenoptera physalus",0.6
14,"Prionace glauca",0.2
14,"Megaptera novaeangliae",0
14,"Balaenoptera musculus",0.6
14,"Balaenoptera acutorostrata",0
14,"Dermochelys coriacea",0.8
14,"Lepidochelys olivacea",0.4
14,"Rhincodon typus",0.4
14,"Cheilinus undulatus",0.6
14,"Isurus paucus",0.4
14,"Isurus oxyrinchus",0.4
14,"Eretmochelys imbricata",0.8
14,"Alopias vulpinus",0.4
202,"Balaenoptera musculus",0.6
202,"Megaptera novaeangliae",0
202,"Alopias vulpinus",0.4
202,"Carcharhinus melanopterus",0.2
202,"Lepidochelys olivacea",0.4
202,"Cheilinus undulatus",0.6
202,"Carcharodon carcharias",0.4
202,"Eretmochelys imbricata",0.8
202,"Chelonia mydas",0.6
202,"Isurus oxyrinchus",0.4
202,"Prionace glauca",0.2
202,"Galeocerdo cuvier",0.2
202,"Rhincodon typus",0.4
202,"Triaenodon obesus",0.2
25,"Balaenoptera musculus",0.6
25,"Prionace glauca",0.2
25,"Lepidochelys olivacea",0.4
25,"Dermochelys coriacea",0.8
25,"Rhincodon typus",0.4
25,"Isurus oxyrinchus",0.4
25,"Orcaella brevirostris",0.4
25,"Balaenoptera acutorostrata",0
25,"Chelonia mydas",0.6
25,"Cheilinus undulatus",0.6
25,"Carcharhinus melanopterus",0.2
25,"Eretmochelys imbricata",0.8
231,"Isurus oxyrinchus",0.4
231,"Galeocerdo cuvier",0.2
231,"Cheilinus undulatus",0.6
231,"Chelonia mydas",0.6
98,"Balaenoptera physalus",0.6
98,"Balaenoptera musculus",0.6
98,"Prionace glauca",0.2
98,"Megaptera novaeangliae",0
98,"Galeocerdo cuvier",0.2
98,"Lepidochelys olivacea",0.4
98,"Rhincodon typus",0.4
98,"Dermochelys coriacea",0.8
156,"Galeocerdo cuvier",0.2
156,"Rhincodon typus",0.4
156,"Cheilinus undulatus",0.6
156,"Chelonia mydas",0.6
156,"Prionace glauca",0.2
155,"Cheilinus undulatus",0.6
155,"Galeocerdo cuvier",0.2
155,"Triaenodon obesus",0.2
155,"Prionace glauca",0.2
155,"Megaptera novaeangliae",0
155,"Rhincodon typus",0.4
155,"Isurus oxyrinchus",0.4
155,"Chelonia mydas",0.6
126,"Chelonia mydas",0.6
126," Carcharhinus perezi",0.2
126,"Dermochelys coriacea",0.8
126,"Galeocerdo cuvier",0.2
126,"Eretmochelys imbricata",0.8
126,"Megaptera novaeangliae",0
126,"Isurus oxyrinchus",0.4
126,"Lepidochelys olivacea",0.4
61,"Isurus oxyrinchus",0.4
61,"Alopias vulpinus",0.4
61,"Carcharodon carcharias",0.4
61,"Prionace glauca",0.2
