"cntry_key","sector","value"
"GBR","mmw",21787604.67
"GBR","og",91796361293.364
"GBR","tour",1.68493e+11
"GEO","cf",90659435.2048
"GEO","mmw",0
"GEO","og",2974826.550528
"GEO","tour",2.479e+09
"GHA","aqf",12709.21985816
"GHA","cf",891346170.3104
"GHA","og",96900024.3106
"GHA","tour",2.284e+09
"GIB","mmw",2539256.1
"GIB","og",0
"GIN","aqf",62720
"GIN","cf",301840758.4416
"GIN","og",0
"GIN","tour",2.52e+08
"GLP","aqf",0
"GLP","cf",137052433.23072
"GLP","mar",19682.794125739
"GLP","og",0
"GLP","tour",1426034323.5857
"GMB","aqf",13132000
"GMB","cf",125731390.78528
"GMB","mmw",2184959.35
"GMB","og",0
"GMB","tour",2.06e+08
"GNB","aqf",12823104
"GNB","cf",6910082.018784
"GNB","og",0
"GNQ","aqf",12709.21985816
"GNQ","cf",11980113.564832
"GNQ","og",4359398948.548
"GRC","aqf",1149344
"GRC","cf",833418631.2256
"GRC","mar",862318.6119004
"GRC","mmw",716913.62
"GRC","og",256230419.6592
"GRC","tour",3.8866e+10
"GRD","cf",16827030.74528
"GRD","mmw",290548.78
"GRD","og",0
"GRD","tour",1.84e+08
"GRL","aqf",200704
"GRL","cf",1023958410.0704
"GRL","mmw",975813.01
"GRL","og",0
"GTM","aqf",1122688
"GTM","cf",40420880.08
"GTM","mar",1322495791.764
"GTM","mmw",154471.54
"GTM","og",0
"GTM","tour",4.214e+09
"GUF","aqf",142688
"GUF","cf",68790237.47456
"GUF","og",0
"GUM","cf",7175537.329856
"GUM","mar",630330.047613538
"GUM","mmw",33206962.4
"GUM","og",0
"GUY","aqf",6584032
"GUY","cf",186128953.6064
"GUY","mar",2301163.63593
"GUY","og",0
"GUY","tour",2.65e+08
"Hawaii","aqf",30646.3736481794
"Hawaii","tour",18616808810.3979
"HKG","cf",1036957080.6784
"HKG","mar",42079148.68137
"HKG","mmw",1530487.81
"HKG","og",0
"HKG","tour",28243349753.7
"HND","aqf",619360
"HND","cf",71985379.59648
"HND","mar",149393871.9
"HND","mmw",0
"HND","og",0
"HND","tour",2.796e+09
"HRV","aqf",4704
"HRV","cf",278164387.1328
"HRV","mar",58537413.2562
"HRV","mmw",37782.52
"HRV","og",915546541.2212
"HRV","tour",1.3781e+10
"HTI","aqf",8010912
"HTI","cf",21395038.4816
"HTI","og",0
"HTI","tour",4.42e+08
"IDN","aqf",8857632
"IDN","cf",13582156477.12
"IDN","mar",2267663280.39
"IDN","mmw",1738515.98
"IDN","og",8263818275.86
"IDN","tour",7.8423e+10
"IND","aqf",3166184.39715872
"IND","cf",13114508110.144
"IND","mar",1381758567.345
"IND","mmw",2310663.11
"IND","og",10522939008.904
"IND","tour",1.19457e+11
"IRL","aqf",1964704
"IRL","cf",1658820999.808
"IRL","mar",396129924.5061
"IRL","mmw",11685858.74
"IRL","og",0
"IRL","tour",1.932e+10
"IRN","aqf",465696
"IRN","cf",1847538292.096
"IRN","mar",76568040
"IRN","og",0
"IRN","tour",2.8115e+10
"IRQ","cf",36154386.70144
"IRQ","og",0
"IRQ","tour",6.236e+09
"ISL","cf",10003733800.928
"ISL","mar",78009099.1
"ISL","mmw",16980677.85
"ISL","og",0
"ISL","tour",2.74e+09
"ISR","aqf",73696
"ISR","cf",19895545.7344
"ISR","mar",28128086.88
"ISR","og",0
"ISR","tour",1.836e+10
"ITA","aqf",1223040
"ITA","cf",2393730505.824
"ITA","mar",1537570323.3371
"ITA","mmw",2719372.97
"ITA","og",898058232.82
"ITA","tour",2.06938e+11
"JAM","aqf",1588.65248227392
"JAM","cf",136850819.1008
"JAM","mar",833032.8
"JAM","mmw",25406.5
"JAM","og",0
"JAM","tour",4.112e+09
"JOR","cf",1268051.9873728
"JOR","mar",1517448.3
"JOR","og",0
"JOR","tour",6.69e+09
"JPN","aqf",37461088
"JPN","cf",37077038680.416
"JPN","mar",9650466531.372
"JPN","mmw",23090424.8
"JPN","og",0
"JPN","tour",3.99906e+11
"KEN","aqf",112896
"KEN","cf",31642701.66624
"KEN","mmw",0
"KEN","og",0
"KEN","tour",5.318e+09
"KHM","aqf",53312
"KHM","cf",173799032.6464
"KHM","mar",3388990.53651
"KHM","og",0
"KHM","tour",3.638e+09
"KIR","aqf",9408
"KIR","cf",93893686.64928
"KIR","mar",702303
"KIR","og",0
"KIR","tour",5e+07
"KNA","mmw",0
"KNA","og",0
"KNA","tour",1.86e+08
"KOR","aqf",500192
"KOR","cf",23594010918.688
"KOR","mar",3848721332.75
"KOR","og",0
"KOR","tour",6.6769e+10
"KWT","aqf",4704
"KWT","cf",24009839.24864
"KWT","mar",2266293.37614
"KWT","og",0
"KWT","tour",8.371e+09
"LBN","aqf",14112
"LBN","cf",17281569.37472
"LBN","og",0
"LBN","tour",1.1137e+10
"LBR","aqf",1023904
"LBR","cf",97294070.2496
"LBR","og",0
"LBY","aqf",163072
"LBY","cf",129974702.16192
"LBY","mar",1733100
"LBY","og",5472446921.704
"LBY","tour",2.043e+09
"LCA","cf",11537413.249152
"LCA","mar",12831.3
"LCA","mmw",1602652.44
"LCA","og",0
"LCA","tour",4.96e+08
"LKA","aqf",13596128
"LKA","cf",1456671653.7856
"LKA","mar",39306803.4
"LKA","mmw",52032.52
"LKA","og",0
"LKA","tour",5.284e+09
"LTU","cf",1172285884.5152
"LTU","og",17332598.62908
"LTU","tour",1.788e+09
"LVA","aqf",81536
"LVA","cf",1246871753.3664
"LVA","og",0
"LVA","tour",2.079e+09
"MAR","aqf",31360
"MAR","cf",6217788204.768
"MAR","mar",2613217.66557
"MAR","mmw",0
"MAR","og",49613451.46772
"MAR","tour",1.8334e+10
"MDG","aqf",0
"MDG","cf",548444520.7584
"MDG","mar",63999423.9
"MDG","mmw",1855313.01
"MDG","og",0
"MDG","tour",1.558e+09
"MDV","aqf",878524.822694624
"MDV","cf",892789274.4064
"MDV","mmw",590991.87
"MDV","og",0
"MDV","tour",1.099e+09
"MEX","aqf",100085.106382912
"MEX","cf",9292030669.824
"MEX","mar",706016343.876
"MEX","mmw",86868966.46
"MEX","og",25718440452.656
"MEX","tour",1.47613e+11
"MHL","aqf",7049728
"MHL","cf",271570180.3808
"MLT","cf",7819225.237152
"MLT","mar",91231161.6
"MLT","og",0
"MLT","tour",2.453e+09
"MMR","aqf",40768
"MMR","cf",4079507644.352
"MMR","mar",428388357.6
"MMR","mmw",3434.96
"MMR","og",190271316.8188
"MMR","tour",1.794e+09
"MNE","og",0
"MNE","tour",262873969.653
"MOZ","aqf",3177.30496453216
"MOZ","cf",433977453.9072
"MOZ","mar",6974933.75451
"MOZ","mmw",1200831.3
"MOZ","og",0
"MOZ","tour",1.045e+09
"MRT","cf",2262279617.024
"MRT","mmw",0
"MRT","og",207967059.2608
"MTQ","aqf",0
"MTQ","cf",67366292.33152
"MTQ","mar",13386.9744804691
"MTQ","og",0
"MTQ","tour",1449965676.4143
"MUS","aqf",9408
"MUS","cf",67552308.8912
"MUS","mar",4687542.6
"MUS","mmw",2705920.73
"MUS","og",0
"MUS","tour",3.089e+09
"MYS","aqf",32565266.0357248
"MYS","cf",5139910182.624
"MYS","mar",479946432.18
"MYS","mmw",233866.87
"MYS","og",26193079351.32
"MYS","tour",15496581337.4
"MYT","aqf",1568
"MYT","cf",121704054.5056
"MYT","mar",1652864.35311
"MYT","mmw",1578169.72
"NAM","aqf",0
"NAM","cf",1629795720.448
"NAM","mar",2847992.1
"NAM","mmw",3138903.46
"NAM","og",0
"NAM","tour",1.632e+09
"NCL","aqf",131712
"NCL","cf",34276672.91104
"NCL","mar",40703581.61
"NCL","mmw",1328206.3
"NCL","og",0
"NGA","aqf",2224113.47517408
"NGA","cf",1130225248.992
"NGA","og",56446372999.016
"NGA","tour",7.802e+09
"NIC","aqf",98784
"NIC","cf",132821306.42144
"NIC","mar",68823150
"NIC","mmw",0
"NIC","og",0
"NIC","tour",8.03e+08
"NIU","mmw",44887.2
"NIU","og",0
"NLD","aqf",8479744
"NLD","cf",2939906051.712
"NLD","mar",256148369.3099
"NLD","og",33009985965.096
"NLD","tour",4.1569e+10
"NOR","aqf",7840
"NOR","cf",23349772248.544
"NOR","mar",7494012889.479
"NOR","mmw",10179166.67
"NOR","og",88828424982.08
"NOR","tour",3.1155e+10
"NZL","aqf",85787.2340425408
"NZL","cf",3878052785.6
"NZL","mar",652003137.05
"NZL","mmw",82234289.63
"NZL","og",359544417.8088
"NZL","tour",2.4914e+10
"OMN","aqf",3136
"OMN","cf",880683242.6784
"OMN","mmw",1259527.44
"OMN","og",105462273.80108
"OMN","tour",5.313e+09
"PAK","aqf",49248.2269504288
"PAK","cf",1132575996.0032
"PAK","mar",34057800
"PAK","og",0
"PAK","tour",1.5488e+10
"PAN","aqf",3136
"PAN","cf",1234936651.8272
"PAN","mar",53078747.6385
"PAN","mmw",3191438.01
"PAN","og",0
"PAN","tour",4.682e+09
"PER","aqf",6739063.82979424
"PER","cf",38585927672.32
"PER","mar",380987373
"PER","mmw",119630.08
"PER","og",1238144135.97
"PER","tour",1.8041e+10
"PHL","aqf",794976
"PHL","cf",9591530690.112
"PHL","mar",2446453404.6
"PHL","mmw",1588353.66
"PHL","og",38687018.384
"PHL","tour",1.7556e+10
"PLW","aqf",25088
"PLW","mar",216907.8
"PLW","mmw",0
"PNG","aqf",10976
"PNG","cf",1761266950.912
"PNG","mar",16719.2429049
"PNG","mmw",24551.83
"PNG","og",0
"PNG","tour",5.04e+08
"POL","aqf",181888
"POL","cf",689519591.1296
"POL","og",0
"POL","tour",2.4689e+10
"PRI","cf",13587684.542656
"PRI","mar",3633830.8451001
"PRI","mmw",992886.18
"PRI","og",0
"PRI","tour",7293609559.21824
"PRK","cf",623242902.2176
"PRK","mar",475436750.796
"PRK","og",0
"PRT","aqf",30129120
"PRT","cf",1869352386.496
"PRT","mar",129125838.48303
"PRT","mmw",6237905.49
"PRT","og",14275164.03992
"PRT","tour",3.3869e+10
"PYF","aqf",281191.489361888
"PYF","cf",122214355.2448
"PYF","mar",238198111.947
"PYF","mmw",1433837.4
"PYF","og",0
"QAT","aqf",4131680
"QAT","cf",26798290.63744
"QAT","mar",9508
"QAT","og",39730526616.508
"QAT","tour",1.308e+10
"REU","cf",45041335.864
"REU","mar",572968.454256
"REU","mmw",467686.99
"REU","og",0
"REU","tour",1.476e+09
"ROU","aqf",4310432
"ROU","cf",2177887.697888
"ROU","og",218973114.598
"ROU","tour",8.779e+09
"RUS","cf",12684520153.76
"RUS","mar",49240710
"RUS","mmw",1165400.41
"RUS","og",145318028904.776
"RUS","tour",1.14619e+11
"SAU","aqf",247744
"SAU","cf",302941820.8992
"SAU","mar",293609968.425
"SAU","og",60197935941.472
"SAU","tour",3.3356e+10
"SCG","aqf",0
"SCG","mar",1686040
"SCG","tour",9.02e+08
"SDN","aqf",1857.81990520896
"SDN","cf",19382178.25376
"SDN","og",0
"SDN","tour",1.502e+09
"SEN","cf",2419828035.968
"SEN","mar",127066.2460518
"SEN","mmw",0
"SEN","og",0
"SEN","tour",1.522e+09
"SGP","aqf",93985920
"SGP","cf",25899402.90112
"SGP","mar",20038534.910143
"SGP","og",0
"SGP","tour",3.0708e+10
"SHN","aqf",14839.1167192486
"SHN","cf",3215488.201408
"SHN","og",0
"SLB","aqf",197568
"SLB","cf",109484058.37376
"SLB","mar",113891.7
"SLB","mmw",39555.89
"SLB","og",0
"SLB","tour",1.24e+08
"SLE","aqf",9408
"SLE","cf",882422090.3904
"SLE","og",319884.3894316
"SLE","tour",2.17e+08
"SLV","aqf",387296
"SLV","cf",171454864.336
"SLV","mar",915211.356453
"SLV","og",0
"SLV","tour",1.901e+09
"SOM","aqf",4704
"SOM","og",1386501.656484
"SPM","mmw",94085.37
"SPM","og",0
"STP","aqf",1648.79074658144
"STP","cf",19830830.70528
"STP","mmw",0
"STP","og",0
"STP","tour",3e+07
"SUR","aqf",15680
"SUR","cf",188259422.0192
"SUR","mar",1030002
"SUR","mmw",99412.6
"SUR","og",0
"SUR","tour",1.26e+08
"SVN","aqf",6272
"SVN","mar",858745.2727921
"SVN","mmw",13513.21
"SVN","og",15118.600526568
"SVN","tour",5.967e+09
"SWE","aqf",4636576
"SWE","cf",1908494909.888
"SWE","mar",37548209.19
"SWE","og",14614395.197444
"SWE","tour",5.6588e+10
"SYC","cf",784288868.0928
"SYC","mar",3555923.7
"SYC","mmw",0
"SYC","og",0
"SYC","tour",6.27e+08
"SYR","aqf",492352
"SYR","cf",11427851.104096
"SYR","og",0
"SYR","tour",4.958e+09
"TCA","aqf",3051328
"TCA","cf",46476113.5664
"TCA","mar",4278.6
"TCA","mmw",33130.08
"TCA","og",0
"TGO","aqf",8849792
"TGO","cf",60209303.896
"TGO","og",0
"TGO","tour",2.39e+08
"THA","aqf",24495296
"THA","cf",7816785487.168
"THA","mar",2551902851.73
"THA","mmw",17835.37
"THA","og",10335918056.436
"THA","tour",6.0967e+10
"TLS","mar",205110
"TLS","og",0
"TON","aqf",9408
"TON","cf",16883452.37152
"TON","mar",7950
"TON","mmw",2145140.24
"TON","og",0
"TON","tour",6e+07
"TTO","aqf",478240
"TTO","cf",80047240.88704
"TTO","og",5660744206.068
"TUN","aqf",10976
"TUN","cf",611535402.9344
"TUN","mar",27389965.2993
"TUN","og",1610808193.7752
"TUN","tour",6.769e+09
"TUR","aqf",12544
"TUR","cf",3632850659.424
"TUR","mar",784286309.7
"TUR","mmw",0
"TUR","og",298877752.2024
"TUR","tour",8.6874e+10
"TUV","aqf",465696
"TUV","mar",7950
"TWN","aqf",4230464
"TWN","mmw",16450482.72
"TWN","og",0
"TWN","tour",2.4174e+10
"TZA","aqf",153664
"TZA","cf",183219233.7248
"TZA","mar",4341606.3
"TZA","mmw",1919077.24
"TZA","og",0
"TZA","tour",4.099e+09
"UKR","aqf",1568
"UKR","cf",1106764094.3072
"UKR","mar",1679358
"UKR","mmw",1.02
"UKR","og",278302865.834
"UKR","tour",1.3161e+10
"URY","aqf",666400
"URY","cf",480790616.6784
"URY","mmw",127794.72
"URY","og",0
"URY","tour",4.898e+09
"USA","aqf",3406087.98707204
"USA","cf",39448813484.192
"USA","mar",629732036.4065
"USA","mmw",972170024.4
"USA","og",14315877553.488
"USA","tour",1319580686744.52
"VCT","cf",36799838.81728
"VCT","mmw",209756.1
"VCT","og",0
"VCT","tour",1.57e+08
"VEN","aqf",1568
"VEN","cf",801014762.0384
"VEN","mar",100564574.1297
"VEN","mmw",913407.62
"VEN","og",17725365326.256
"VEN","tour",3.4117e+10
"VGB","mmw",8130.08
"VGB","og",0
"VGB","tour",7.8e+08
"VIR","mar",104322.754899895
"VIR","mmw",18800.81
"VIR","og",0
"VIR","tour",209390440.781756
"VNM","aqf",2000113.4751696
"VNM","cf",9931068971.04
"VNM","mar",3146561514.54
"VNM","og",13243790497.42
"VNM","tour",1.2973e+10
"VUT","aqf",82425056
"VUT","cf",838932022.6336
"VUT","og",0
"VUT","tour",4.15e+08
"WSM","aqf",0
"WSM","mmw",20173.78
"WSM","og",0
"YEM","aqf",32946816
"YEM","cf",964092466.8928
"YEM","og",0
"YEM","tour",2.936e+09
"ZAF","aqf",1568
"ZAF","cf",3813665363.424
"ZAF","mar",48310252.3668
"ZAF","mmw",62543834.35
"ZAF","og",7262149082.692
"ZAF","tour",3.8399e+10
