"cntry_key","sector","value"
"GRD","mmw",832339701.3
"GRD","og",775507460.7
"GRD","tour",NA
"GRL","aqf",1267711816
"GRL","cf",2121759848
"GRL","mmw",2121759848
"GRL","og",1267711816
"GTM","aqf",37733791089
"GTM","cf",34113106486
"GTM","mar",34113106486
"GTM","mmw",30231130543
"GTM","og",37733791089
"GTM","tour",NA
"GUF","aqf",288052788490.4
"GUF","cf",241860504704.6
"GUF","og",288052788490.4
"GUM","cf",129618971.400298
"GUM","mar",153719907.10601
"GUM","mmw",132875480.216851
"GUM","og",132321472.531303
"GUY","aqf",2025565089
"GUY","cf",1740335069
"GUY","mar",722460911.6
"GUY","og",2025565089
"GUY","tour",NA
"Hawaii","aqf",191947947216.986
"Hawaii","tour",NA
"HKG","cf",1695483465770
"HKG","mar",1695483465770
"HKG","mmw",1870719760750
"HKG","og",2059835203340
"HKG","tour",2254893575490
"HND","aqf",14123452608
"HND","cf",12315697003
"HND","mar",17426574426
"HND","mmw",10877302306
"HND","og",14123452608
"HND","tour",NA
"HRV","aqf",62202619240
"HRV","cf",59335976948
"HRV","mar",59335976948
"HRV","mmw",69586490140
"HRV","og",62202619240
"HRV","tour",NA
"HTI","aqf",6470254240
"HTI","cf",5971284338
"HTI","og",6470254240
"HTI","tour",NA
"IDN","aqf",5.3958e+11
"IDN","cf",4.32217e+11
"IDN","mar",1.95661e+11
"IDN","mmw",5.10245e+11
"IDN","og",5.3958e+11
"IDN","tour",NA
"IND","aqf",1.2241e+12
"IND","cf",1.2387e+12
"IND","mar",5.22798e+11
"IND","mmw",1.2241e+12
"IND","og",1.36537e+12
"IND","tour",NA
"IRL","aqf",2.23099e+11
"IRL","cf",2.59955e+11
"IRL","mar",2.59955e+11
"IRL","mmw",2.63654e+11
"IRL","og",2.23099e+11
"IRL","tour",NA
"IRN","aqf",3.31015e+11
"IRN","cf",2.86058e+11
"IRN","mar",400039155555.547
"IRN","og",3.31015e+11
"IRN","tour",NA
"IRQ","cf",56989916308
"IRQ","og",64231331197
"IRQ","tour",NA
"ISL","cf",20428232684
"ISL","mar",14026172280
"ISL","mmw",16832079677
"ISL","og",12113097224
"ISL","tour",NA
"ISR","aqf",1.94866e+11
"ISR","cf",1.67112e+11
"ISR","mar",1.94866e+11
"ISR","og",1.94866e+11
"ISR","tour",NA
"ITA","aqf",2.11115e+12
"ITA","cf",2.12718e+12
"ITA","mar",2.12718e+12
"ITA","mmw",2.30731e+12
"ITA","og",2.11115e+12
"ITA","tour",NA
"JAM","aqf",13075044561
"JAM","cf",12702332855
"JAM","mar",14439331395
"JAM","mmw",13075044561
"JAM","og",12012993251
"JAM","tour",NA
"JOR","cf",17110610000
"JOR","mar",28840197019
"JOR","og",23820013059
"JOR","tour",NA
"JPN","aqf",5.03514e+12
"JPN","cf",4.35633e+12
"JPN","mar",4.35633e+12
"JPN","mmw",4.84921e+12
"JPN","og",5.03514e+12
"JPN","tour",NA
"KEN","aqf",30580367979
"KEN","cf",27236739896
"KEN","mmw",30465489796
"KEN","og",30580367979
"KEN","tour",NA
"KHM","aqf",10401935532
"KHM","cf",8639164917
"KHM","mar",8639164917
"KHM","og",10401935532
"KHM","tour",NA
"KIR","aqf",120292736
"KIR","cf",123962353.7
"KIR","mar",166690184.6
"KIR","og",120292736
"KIR","tour",NA
"KNA","mmw",740102893.7
"KNA","og",688663854.4
"KNA","tour",NA
"KOR","aqf",8.3406e+11
"KOR","cf",1.04924e+12
"KOR","mar",1.11625e+12
"KOR","og",8.3406e+11
"KOR","tour",NA
"KWT","aqf",1.05911e+11
"KWT","cf",1.14722e+11
"KWT","mar",1.14722e+11
"KWT","og",1.05911e+11
"KWT","tour",NA
"LBN","aqf",34650746269
"LBN","cf",25056716418
"LBN","og",34650746269
"LBN","tour",NA
"LBR","aqf",1155146230
"LBR","cf",7.39e+08
"LBR","og",1155146230
"LBY","aqf",62360446571
"LBY","cf",71803278689
"LBY","mar",95601264994.1895
"LBY","og",62360446571
"LBY","tour",NA
"LCA","cf",1132407670
"LCA","mar",1259078382
"LCA","mmw",1174876792
"LCA","og",1173930131
"LCA","tour",NA
"LKA","aqf",42067965895
"LKA","cf",32351184234
"LKA","mar",59172135299
"LKA","mmw",40715249700
"LKA","og",42067965895
"LKA","tour",NA
"LTU","cf",39103973051
"LTU","og",36846183172
"LTU","tour",NA
"LVA","aqf",25875781250
"LVA","cf",28765687042
"LVA","og",25875781250
"LVA","tour",NA
"MAR","aqf",90908402631
"MAR","cf",75226318359
"MAR","mar",75226318359
"MAR","mmw",88882967742
"MAR","og",90908402631
"MAR","tour",NA
"MDG","aqf",9394896990
"MDG","cf",7342923620
"MDG","mar",9911781297
"MDG","mmw",9394896990
"MDG","og",8487986651
"MDG","tour",NA
"MDV","aqf",1891632813
"MDV","cf",1541976563
"MDV","mmw",1891632813
"MDV","og",1942031250
"MDV","tour",NA
"MEX","aqf",1.09448e+12
"MEX","cf",1.03593e+12
"MEX","mar",1.03593e+12
"MEX","mmw",9.52276e+11
"MEX","og",8.79703e+11
"MEX","tour",NA
"MHL","aqf",151560778.4
"MHL","cf",149739017.4
"MLT","cf",7513834700
"MLT","mar",8886572143
"MLT","og",8099400961
"MLT","tour",NA
"MMR","aqf",163212752819.889
"MMR","cf",142551831741.667
"MMR","mar",233195037425.222
"MMR","mmw",163412219952.222
"MMR","og",163212752819.889
"MMR","tour",NA
"MNE","og",363284632265
"MNE","tour",385563811507
"MOZ","aqf",9891003405
"MOZ","cf",8035635713
"MOZ","mar",8035635713
"MOZ","mmw",9891003405
"MOZ","og",9674035109
"MOZ","tour",NA
"MRT","cf",3356758534
"MRT","mmw",3585284290
"MRT","og",3027020112
"MTQ","aqf",8581855406.50817
"MTQ","cf",7993791942.72703
"MTQ","mar",9459806674.79893
"MTQ","og",8406468703.99077
"MTQ","tour",NA
"MUS","aqf",8834647745
"MUS","cf",7792060060
"MUS","mar",11259856301
"MUS","mmw",9641063862
"MUS","og",8834647745
"MUS","tour",NA
"MYS","aqf",205798627895
"MYS","cf",205798627895
"MYS","mar",205798627895
"MYS","mmw",245381099069
"MYS","og",212984435034
"MYS","tour",259190708859
"MYT","aqf",9329731237.13333
"MYT","cf",7877488198.6
"MYT","mar",7877488198.6
"MYT","mmw",9329731237.13333
"NAM","aqf",8829927125
"NAM","cf",8811608767
"NAM","mar",11082302986
"NAM","mmw",8829927125
"NAM","og",8859203056
"NAM","tour",NA
"NCL","aqf",3260192137.32
"NCL","cf",1407561243.70001
"NCL","mar",NA
"NCL","mmw",821983805.333008
"NCL","og",3260192137.32
"NGA","aqf",2.07116e+11
"NGA","cf",1.65921e+11
"NGA","og",1.68587e+11
"NGA","tour",NA
"NIC","aqf",8061961615
"NIC","cf",7446636655
"NIC","mar",9316755540
"NIC","mmw",6786294613
"NIC","og",8061961615
"NIC","tour",NA
"NIU","mmw",788809473.563282
"NIU","og",293848590.407653
"NLD","aqf",7.96333e+11
"NLD","cf",7.82567e+11
"NLD","mar",7.82567e+11
"NLD","og",7.96333e+11
"NLD","tour",NA
"NOR","aqf",3.93479e+11
"NOR","cf",3.93479e+11
"NOR","mar",3.93479e+11
"NOR","mmw",4.53885e+11
"NOR","og",3.74758e+11
"NOR","tour",NA
"NZL","aqf",1.30677e+11
"NZL","cf",1.34015e+11
"NZL","mar",1.59706e+11
"NZL","mmw",1.30677e+11
"NZL","og",1.17376e+11
"NZL","tour",NA
"OMN","aqf",36803641389
"OMN","cf",41901170689
"OMN","mmw",60566970579
"OMN","og",46866060196
"OMN","tour",NA
"PAK","aqf",1.63892e+11
"PAK","cf",1.43171e+11
"PAK","mar",2.10216e+11
"PAK","og",1.61819e+11
"PAK","tour",NA
"PAN","aqf",24080100000
"PAN","cf",19793659790
"PAN","mar",19793659790
"PAN","mmw",1.7137e+10
"PAN","og",24080100000
"PAN","tour",NA
"PER","aqf",1.26888e+11
"PER","cf",1.07513e+11
"PER","mar",1.26923e+11
"PER","mmw",92303809836
"PER","og",1.26923e+11
"PER","tour",NA
"PHL","aqf",1.68334e+11
"PHL","cf",1.4936e+11
"PHL","mar",2.24771e+11
"PHL","mmw",1.73603e+11
"PHL","og",1.68334e+11
"PHL","tour",NA
"PLW","aqf",153212923.8
"PLW","mar",165517314.2
"PLW","mmw",160279989.1
"PNG","aqf",7914594203
"PNG","cf",6329292929
"PNG","mar",6329292929
"PNG","mmw",8010370370
"PNG","og",7914594203
"PNG","tour",NA
"POL","aqf",4.30878e+11
"POL","cf",4.25322e+11
"POL","og",4.30878e+11
"POL","tour",NA
"PRI","cf",85937391214.7282
"PRI","mar",83753054191.4362
"PRI","mmw",90021300647.4873
"PRI","og",92554281912.1087
"PRI","tour",NA
"PRK","cf",1825857743118.8
"PRK","mar",1825857743118.8
"PRK","og",2219163609959.6
"PRT","aqf",2.34084e+11
"PRT","cf",2.31742e+11
"PRT","mar",2.31742e+11
"PRT","mmw",2.51925e+11
"PRT","og",2.34084e+11
"PRT","tour",NA
"PYF","aqf",2198960535.83313
"PYF","cf",3360498206.49999
"PYF","mar",689527739.027
"PYF","mmw",2198960535.83313
"PYF","og",302286759.00061
"QAT","aqf",97583513671
"QAT","cf",79546975729
"QAT","mar",17538461033
"QAT","og",97583513671
"QAT","tour",NA
"REU","cf",7877488198.6
"REU","mar",7877488198.6
"REU","mmw",9329731237.13333
"REU","og",9248192673.47778
"REU","tour",NA
"ROU","aqf",1.64346e+11
"ROU","cf",1.69282e+11
"ROU","og",1.64346e+11
"ROU","tour",NA
"RUS","cf",1.29971e+12
"RUS","mar",1.85777e+12
"RUS","mmw",1.66085e+12
"RUS","og",1.22265e+12
"RUS","tour",NA
"SAU","aqf",3.76693e+11
"SAU","cf",3.84891e+11
"SAU","mar",3.84891e+11
"SAU","og",3.76693e+11
"SAU","tour",NA
"SCG","aqf",4519731947
"SCG","mar",4495775882
"SCG","tour",NA
"SDN","aqf",17646271397
"SDN","cf",45456460335
"SDN","og",52645594564
"SDN","tour",NA
"SEN","cf",11319748340
"SEN","mar",11319748340
"SEN","mmw",13386346544
"SEN","og",12769040890
"SEN","tour",NA
"SGP","aqf",1.75935e+11
"SGP","cf",1.68434e+11
"SGP","mar",1.68434e+11
"SGP","og",1.75935e+11
"SGP","tour",NA
"SHN","aqf",384476128113.833
"SHN","cf",384476128113.833
"SHN","og",319570546063.667
"SLB","aqf",601299089.8
"SLB","cf",586218381
"SLB","mar",645796657.5
"SLB","mmw",645796657.5
"SLB","og",601299089.8
"SLB","tour",NA
"SLE","aqf",2401197067
"SLE","cf",2127144419
"SLE","og",2401197067
"SLE","tour",NA
"SLV","aqf",2.0661e+10
"SLV","cf",20104900000
"SLV","mar",20104900000
"SLV","og",2.0661e+10
"SLV","tour",NA
"SOM","aqf",6556304651.19
"SOM","og",10315525712.2
"SPM","mmw",7.86099e+12
"SPM","og",7.61794e+12
"STP","aqf",144259256.6
"STP","cf",144259256.6
"STP","mmw",183464986.3
"STP","og",196473838.9
"STP","tour",NA
"SUR","aqf",3875409836
"SUR","cf",2936612022
"SUR","mar",4304467564
"SUR","mmw",2626093294
"SUR","og",3875409836
"SUR","tour",NA
"SVN","aqf",49056152691
"SVN","mar",23136352386
"SVN","mmw",54606018255
"SVN","og",49056152691
"SVN","tour",NA
"SWE","aqf",4.05783e+11
"SWE","cf",4.62513e+11
"SWE","mar",5.39682e+11
"SWE","og",4.05783e+11
"SWE","tour",NA
"SYC","cf",1033635773
"SYC","mar",967211974.9
"SYC","mmw",967211974.9
"SYC","og",847424851.5
"SYC","tour",NA
"SYR","aqf",53934534351
"SYR","cf",40405006007
"SYR","og",53934534351
"SYR","tour",NA
"TCA","aqf",16674190559.0938
"TCA","cf",15855648172.4012
"TCA","mar",16674190559.0938
"TCA","mmw",17022069246.6
"TCA","og",16674190559.0938
"TGO","aqf",3163000591
"TGO","cf",2523462649
"TGO","og",3163000591
"TGO","tour",NA
"THA","aqf",2.63711e+11
"THA","cf",2.46977e+11
"THA","mar",2.46977e+11
"THA","mmw",2.72578e+11
"THA","og",2.63711e+11
"THA","tour",NA
"TLS","mar",1.054e+09
"TLS","og",788100000
"TON","aqf",318486402.9
"TON","cf",301064027.1
"TON","mar",346869182.8
"TON","mmw",346869182.8
"TON","og",318486402.9
"TON","tour",NA
"TTO","aqf",19740432084
"TTO","cf",21735387008
"TTO","og",19740432084
"TUN","aqf",43607568688
"TUN","cf",38848711944
"TUN","mar",38848711944
"TUN","og",43607568688
"TUN","tour",NA
"TUR","aqf",6.47155e+11
"TUR","cf",6.47155e+11
"TUR","mar",7.74983e+11
"TUR","mmw",7.30337e+11
"TUR","og",6.14554e+11
"TUR","tour",NA
"TUV","aqf",27001199.73
"TUV","mar",35804372.38
"TWN","aqf",2219163609959.6
"TWN","mmw",2108489860491.8
"TWN","og",2219163609959.6
"TWN","tour",NA
"TZA","aqf",21368165400
"TZA","cf",16825547177
"TZA","mar",23874165048
"TZA","mmw",20715086119
"TZA","og",21368165400
"TZA","tour",NA
"UKR","aqf",1.79992e+11
"UKR","cf",1.42719e+11
"UKR","mar",1.79992e+11
"UKR","mmw",1.79992e+11
"UKR","og",1.17228e+11
"UKR","tour",NA
"URY","aqf",30497048979
"URY","cf",23410536955
"URY","mmw",19579479147
"URY","og",30497048979
"URY","tour",NA
"USA","aqf",13605489887521.6
"USA","cf",13667652066195.1
"USA","mar",13667652066195.1
"USA","mmw",13919727042705.6
"USA","og",13605489887521.6
"USA","tour",NA
"VCT","cf",684691914.8
"VCT","mmw",699004420.7
"VCT","og",672342406.3
"VCT","tour",NA
"VEN","aqf",3.156e+11
"VEN","cf",2.30364e+11
"VEN","mar",2.30364e+11
"VEN","mmw",1.83478e+11
"VEN","og",3.29419e+11
"VEN","tour",NA
"VGB","mmw",17022069246.6
"VGB","og",16674190559.0938
"VGB","tour",NA
"VIR","mar",2404445808.5638
"VIR","mmw",2584399352.51274
"VIR","og",2657118087.89126
"VIR","tour",NA
"VNM","aqf",91094051435
"VNM","cf",71015592863
"VNM","mar",71015592863
"VNM","og",97180304813
"VNM","tour",NA
"VUT","aqf",590448828.6
"VUT","cf",527743610.8
"VUT","og",590448828.6
"VUT","tour",NA
"WSM","aqf",579223000
"WSM","mmw",579223000
"WSM","og",527620000
"YEM","aqf",25130088571
"YEM","cf",21656550140
"YEM","og",25130088571
"YEM","tour",NA
"ZAF","aqf",2.83012e+11
"ZAF","cf",2.86172e+11
"ZAF","mar",2.86172e+11
"ZAF","mmw",2.7387e+11
"ZAF","og",2.83012e+11
"ZAF","tour",NA
