"cntry_key","sector","value"
"NIC","mar",22689.5
"NIC","mmw",0
"NIC","tour",40658.538443
"NIU","mmw",0
"NLD","cf",5921.426
"NLD","tour",536821.023443
"NOR","cf",21807.7118
"NOR","mar",10205.595
"NOR","mmw",49.79
"NOR","tour",100681.539844
"NZL","cf",2872.121
"NZL","mmw",811.96
"NZL","tour",288494.453209
"OMN","cf",26172.608
"OMN","mmw",7.66
"OMN","tour",18995.9793952
"PAK","cf",316468.8961
"PAK","tour",117800.009602
"PAN","cf",32379.1895
"PAN","mmw",0
"PAN","tour",98931.2492478
"PER","cf",121872.534
"PER","mar",8695.655427179
"PER","mmw",0
"PER","tour",80109.984351
"PHL","cf",579322.072
"PHL","mmw",21.065
"PHL","tour",4419840.55834
"PLW","cf",408.947
"PLW","mmw",0
"PNG","mmw",1.915
"PNG","tour",30880.6326705
"POL","cf",7858.585
"POL","mar",0
"POL","tour",47664.6565975
"PRI","cf",2114.1848
"PRI","mmw",86.175
"PRI","tour",75013.3201494
"PRT","mmw",3.83
"PRT","tour",317180.549891
"PYF","cf",5003.075
"PYF","mar",69.04381608896
"PYF","mmw",21.065
"QAT","cf",6642.818
"QAT","tour",49800
"REU","cf",664.1236
"REU","mmw",0
"REU","tour",20400
"ROU","cf",5782.21
"ROU","mar",0
"ROU","tour",19008.5831237
"RUS","cf",132168.19
"RUS","mar",1.340499935491
"RUS","mmw",0
"RUS","tour",360979.470794
"SAU","cf",19125.589
"SAU","mar",2892.360153613
"SAU","tour",30695.7369442
"SDN","cf",29187.9
"SDN","mar",0
"SDN","tour",1793.37556977
"SEN","cf",90279.994
"SEN","mmw",0
"SEN","tour",24197.5885008
"SGP","cf",272.104
"SGP","mar",329.23110636
"SGP","tour",158800
"SHN","cf",44.0587
"SLB","mmw",1.915
"SLB","tour",3700
"SLE","tour",19087.8697909
"SLV","cf",25169.6991
"SLV","mar",397.3899488639
"SLV","tour",93729.6243995
"SPM","mmw",1
"STP","cf",3145.016
"STP","mmw",0
"STP","tour",3600
"SUR","cf",3107.048
"SUR","mar",20.7165
"SUR","mmw",0
"SUR","tour",1400.37540577
"SVN","cf",241.8878
"SVN","mar",21.6213428169
"SVN","mmw",0
"SVN","tour",18282.8618978
"SWE","cf",2278.08
"SWE","tour",57132.1113922
"SYC","cf",1969.59
"SYC","mar",370.924
"SYC","mmw",0
"SYC","tour",18100
"SYR","cf",12670.238
"SYR","mar",0
"SYR","tour",21305.6665136
"TCA","cf",305.326
"TCA","mmw",1.915
"TGO","cf",16175.95
"TGO","mar",0
"TGO","tour",1730.15721837
"THA","cf",144544.3342
"THA","mar",233477.5526518
"THA","mmw",0
"THA","tour",733149.576953
"TLS","cf",4784.3635
"TON","cf",7604.8322
"TON","mar",211.3083
"TON","mmw",34.47
"TON","tour",3500
"TTO","cf",9160.6501
"TUN","cf",76153.4459
"TUN","mar",147.60918143345
"TUN","tour",114377.17223
"TUR","mmw",0
"TUR","tour",339959.288195
"TUV","cf",63.9128
"TWN","cf",289522.611
"TWN","mar",96731.30463497
"TWN","mmw",53.62
"TWN","tour",383200
"TZA","cf",190358.896
"TZA","mar",5742.643787627
"TZA","mmw",26.81
"TZA","tour",41547.4253778
"UKR","mmw",0
"UKR","tour",160799.251687
"URY","cf",5283.1681
"URY","mar",0
"URY","mmw",0
"URY","tour",20634.3078457
"USA","tour",1591706.48193
"VCT","cf",2895.06
"VCT","mmw",0
"VCT","tour",12300
"VEN","cf",64232.364
"VEN","mar",3497.374566233
"VEN","mmw",0
"VEN","tour",94788.6668826
"VGB","mmw",0
"VGB","tour",9400
"VIR","mar",0
"VIR","mmw",0
"VIR","tour",16600
"VNM","tour",1179169.12959
"VUT","cf",1347.3894
"VUT","tour",24300
"WSM","cf",8788.01
"WSM","mmw",1.915
"YEM","cf",77698.348
"YEM","tour",31274.6144738
"ZAF","cf",16294.6
"ZAF","mmw",921.115
"ZAF","tour",109749.195755
