"rgn_name","rgn_id","product","year","tonnes","usd","usd_ix0","usd_coef","tonnes_mdl","tonnes_orig","tonnes_ix0","tonnes_coef","usd_mdl","usd_orig","tonnes_max","tonnes_peak","tonnes_rel","usd_max","usd_peak","usd_rel","tonnes_rel_orig","usd_rel_orig"
"Sri Lanka",40,"fish_oil",1994,9,68,,,,9,,,,68,74,48.1,0.187110187110187,858,557.7,0.121929352698583,0.187110187110187,0.121929352698583
"Sri Lanka",40,"fish_oil",1995,4,28,,,,4,,,,28,74,48.1,0.0831600831600832,858,557.7,0.0502062040523579,0.0831600831600832,0.0502062040523579
"Sri Lanka",40,"fish_oil",1996,12,81,,,,12,,,,81,74,48.1,0.249480249480249,858,557.7,0.145239376008607,0.249480249480249,0.145239376008607
"Sri Lanka",40,"fish_oil",1997,17,146,,,,17,,,,146,74,48.1,0.353430353430353,858,557.7,0.261789492558723,0.353430353430353,0.261789492558723
"Sri Lanka",40,"fish_oil",1998,17,106,,,,17,,,,106,74,48.1,0.353430353430353,858,557.7,0.190066343912498,0.353430353430353,0.190066343912498
"Sri Lanka",40,"fish_oil",1999,2,15,,,,2,,,,15,74,48.1,0.0415800415800416,858,557.7,0.0268961807423346,0.0415800415800416,0.0268961807423346
"Sri Lanka",40,"fish_oil",2000,12,89,,,,12,,,,89,74,48.1,0.249480249480249,858,557.7,0.159584005737852,0.249480249480249,0.159584005737852
"Sri Lanka",40,"fish_oil",2001,17,114,,,,17,,,,114,74,48.1,0.353430353430353,858,557.7,0.204410973641743,0.353430353430353,0.204410973641743
"Sri Lanka",40,"fish_oil",2002,20,151,,,,20,,,,151,74,48.1,0.415800415800416,858,557.7,0.270754886139501,0.415800415800416,0.270754886139501
"Sri Lanka",40,"fish_oil",2003,17,143,,,,17,,,,143,74,48.1,0.353430353430353,858,557.7,0.256410256410256,0.353430353430353,0.256410256410256
"Sri Lanka",40,"fish_oil",2004,31,258,,,,31,,,,258,74,48.1,0.644490644490645,858,557.7,0.462614308768155,0.644490644490645,0.462614308768155
"Sri Lanka",40,"fish_oil",2005,5,50,,,,5,,,,50,74,48.1,0.103950103950104,858,557.7,0.089653935807782,0.103950103950104,0.089653935807782
"Sri Lanka",40,"fish_oil",2006,9,81,,,,9,,,,81,74,48.1,0.187110187110187,858,557.7,0.145239376008607,0.187110187110187,0.145239376008607
"Sri Lanka",40,"fish_oil",2007,23,259,,,,23,,,,259,74,48.1,0.478170478170478,858,557.7,0.464407387484311,0.478170478170478,0.464407387484311
"Sri Lanka",40,"fish_oil",2008,44,858,,,,44,,,,858,74,48.1,0.914760914760915,858,557.7,1,0.914760914760915,1
"Sri Lanka",40,"fish_oil",2009,21,429,,,,21,,,,429,74,48.1,0.436590436590437,858,557.7,0.769230769230769,0.436590436590437,0.769230769230769
"Sri Lanka",40,"fish_oil",2010,11,144,,,,11,,,,144,74,48.1,0.228690228690229,858,557.7,0.258203335126412,0.228690228690229,0.258203335126412
"Sri Lanka",40,"fish_oil",2011,14,267,,,,14,,,,267,74,48.1,0.291060291060291,858,557.7,0.478752017213556,0.291060291060291,0.478752017213556
"Sri Lanka",40,"ornamentals",1990,130,1425,,,,130,,,,1425,1023,664.95,0.195503421309873,9669,6284.85,0.226735721616268,0.195503421309873,0.226735721616268
"Sri Lanka",40,"ornamentals",1991,98,1059,,,,98,,,,1059,1023,664.95,0.147379502218212,9669,6284.85,0.168500441537984,0.147379502218212,0.168500441537984
"Sri Lanka",40,"ornamentals",1992,107,1477,,,,107,,,,1477,1023,664.95,0.160914354462742,9669,6284.85,0.235009586545423,0.160914354462742,0.235009586545423
"Sri Lanka",40,"ornamentals",1993,296,861,,,,296,,,,861,1023,664.95,0.445146251597864,9669,6284.85,0.136996109692355,0.445146251597864,0.136996109692355
"Sri Lanka",40,"ornamentals",1994,75,945,,,,75,,,,945,1023,664.95,0.112790435371081,9669,6284.85,0.150361583808683,0.112790435371081,0.150361583808683
"Sri Lanka",40,"ornamentals",1995,193,3378,,,,193,,,,3378,1023,664.95,0.290247387021581,9669,6284.85,0.537482994820879,0.290247387021581,0.537482994820879
"Sri Lanka",40,"ornamentals",1996,464,4973,,,,464,,,,4973,1023,664.95,0.697796826829085,9669,6284.85,0.791267890243999,0.697796826829085,0.791267890243999
"Sri Lanka",40,"ornamentals",1997,846,7773,,,,846,,,,7773,1023,664.95,1,9669,6284.85,1,1,1
"Sri Lanka",40,"ornamentals",1998,1023,7883,,,,1023,,,,7883,1023,664.95,1,9669,6284.85,1,1,1
"Sri Lanka",40,"ornamentals",1999,967,7921,,,,967,,,,7921,1023,664.95,1,9669,6284.85,1,1,1
"Sri Lanka",40,"ornamentals",2000,1013,7714,,,,1013,,,,7714,1023,664.95,1,9669,6284.85,1,1,1
"Sri Lanka",40,"ornamentals",2001,766,5761,,,,766,,,,5761,1023,664.95,1,9669,6284.85,0.916648766478118,1,0.916648766478118
"Sri Lanka",40,"ornamentals",2002,637,5517,,,,637,,,,5517,1023,664.95,0.957966764418377,9669,6284.85,0.877825246425929,0.957966764418377,0.877825246425929
"Sri Lanka",40,"ornamentals",2003,684,6450,,,,684,,,,6450,1023,664.95,1,9669,6284.85,1,1,1
"Sri Lanka",40,"ornamentals",2004,774,7337,,,,774,,,,7337,1023,664.95,1,9669,6284.85,1,1,1
"Sri Lanka",40,"ornamentals",2005,838,7432,,,,838,,,,7432,1023,664.95,1,9669,6284.85,1,1,1
"Sri Lanka",40,"ornamentals",2006,875,8427,,,,875,,,,8427,1023,664.95,1,9669,6284.85,1,1,1
"Sri Lanka",40,"ornamentals",2007,736,8001,,,,736,,,,8001,1023,664.95,1,9669,6284.85,1,1,1
"Sri Lanka",40,"ornamentals",2008,713,8536,,,,713,,,,8536,1023,664.95,1,9669,6284.85,1,1,1
"Sri Lanka",40,"ornamentals",2009,854,8201,,,,854,,,,8201,1023,664.95,1,9669,6284.85,1,1,1
"Sri Lanka",40,"ornamentals",2010,684,7592,,,,684,,,,7592,1023,664.95,1,9669,6284.85,1,1,1
"Sri Lanka",40,"ornamentals",2011,892,9669,,,,892,,,,9669,1023,664.95,1,9669,6284.85,1,1,1
"Sri Lanka",40,"seaweeds",1995,-4.72371794871794,2,-9.0911172161172,2.18369963369963,-4.72371794871794,,,,,2,184,119.6,-0.0394959694708858,76,49.4,0.0404858299595142,-0.0394959694708858,0.0404858299595142
"Sri Lanka",40,"seaweeds",1996,7,13,-9.0911172161172,2.18369963369963,19.296978021978,7,,,,13,184,119.6,0.0585284280936455,76,49.4,0.263157894736842,0.0585284280936455,0.263157894736842
"Sri Lanka",40,"seaweeds",1997,11,22,-9.0911172161172,2.18369963369963,38.9502747252747,11,,,,22,184,119.6,0.0919732441471572,76,49.4,0.445344129554656,0.0919732441471572,0.445344129554656
"Sri Lanka",40,"seaweeds",1998,6,9,-9.0911172161172,2.18369963369963,10.5621794871795,6,,,,9,184,119.6,0.0501672240802676,76,49.4,0.182186234817814,0.0501672240802676,0.182186234817814
"Sri Lanka",40,"seaweeds",1999,9,12,-9.0911172161172,2.18369963369963,17.1132783882784,9,,,,12,184,119.6,0.0752508361204013,76,49.4,0.242914979757085,0.0752508361204013,0.242914979757085
"Sri Lanka",40,"seaweeds",2000,0,0,-9.0911172161172,2.18369963369963,-9.0911172161172,0,,,,0,184,119.6,0,76,49.4,0,0,0
"Sri Lanka",40,"seaweeds",2001,0,0,-9.0911172161172,2.18369963369963,-9.0911172161172,0,,,,0,184,119.6,0,76,49.4,0,0,0
"Sri Lanka",40,"seaweeds",2002,4,4,-9.0911172161172,2.18369963369963,-0.356318681318673,4,,,,4,184,119.6,0.0334448160535117,76,49.4,0.0809716599190283,0.0334448160535117,0.0809716599190283
"Sri Lanka",40,"seaweeds",2003,45,43,-9.0911172161172,2.18369963369963,84.807967032967,45,,,,43,184,119.6,0.376254180602007,76,49.4,0.870445344129555,0.376254180602007,0.870445344129555
"Sri Lanka",40,"seaweeds",2004,9,4,-9.0911172161172,2.18369963369963,-0.356318681318673,9,,,,4,184,119.6,0.0752508361204013,76,49.4,0.0809716599190283,0.0752508361204013,0.0809716599190283
"Sri Lanka",40,"seaweeds",2005,21,8,-9.0911172161172,2.18369963369963,8.37847985347986,21,,,,8,184,119.6,0.175585284280936,76,49.4,0.161943319838057,0.175585284280936,0.161943319838057
"Sri Lanka",40,"seaweeds",2006,40,16,-9.0911172161172,2.18369963369963,25.8480769230769,40,,,,16,184,119.6,0.334448160535117,76,49.4,0.323886639676113,0.334448160535117,0.323886639676113
"Sri Lanka",40,"seaweeds",2007,16,11,-9.0911172161172,2.18369963369963,14.9295787545788,16,,,,11,184,119.6,0.133779264214047,76,49.4,0.222672064777328,0.133779264214047,0.222672064777328
"Sri Lanka",40,"seaweeds",2008,184,76,-9.0911172161172,2.18369963369963,156.870054945055,184,,,,76,184,119.6,1,76,49.4,1,1,1
"Sri Lanka",40,"seaweeds",2009,90,41,-9.0911172161172,2.18369963369963,80.4405677655677,90,,,,41,184,119.6,0.752508361204013,76,49.4,0.829959514170041,0.752508361204013,0.829959514170041
"Sri Lanka",40,"seaweeds",2010,89,48,-9.0911172161172,2.18369963369963,95.7264652014652,89,,,,48,184,119.6,0.744147157190635,76,49.4,0.97165991902834,0.744147157190635,0.97165991902834
"Sri Lanka",40,"seaweeds",2011,66,33,-9.0911172161172,2.18369963369963,62.9709706959707,66,,,,33,184,119.6,0.551839464882943,76,49.4,0.668016194331984,0.551839464882943,0.668016194331984
"Sri Lanka",40,"shells",2000,698,1171,,,,698,,,,1171,698,453.7,1,3640,2366,0.494928148774303,1,0.494928148774303
"Sri Lanka",40,"shells",2001,0,0,,,,0,,,,0,698,453.7,0,3640,2366,0,0,0
"Sri Lanka",40,"shells",2002,0,0,,,,0,,,,0,698,453.7,0,3640,2366,0,0,0
"Sri Lanka",40,"shells",2003,0,0,,,,0,,,,0,698,453.7,0,3640,2366,0,0,0
"Sri Lanka",40,"shells",2004,0,0,,,,0,,,,0,698,453.7,0,3640,2366,0,0,0
"Sri Lanka",40,"shells",2005,0,0,,,,0,,,,0,698,453.7,0,3640,2366,0,0,0
"Sri Lanka",40,"shells",2006,0,0,,,,0,,,,0,698,453.7,0,3640,2366,0,0,0
"Sri Lanka",40,"shells",2007,0,0,,,,0,,,,0,698,453.7,0,3640,2366,0,0,0
"Sri Lanka",40,"shells",2008,0,0,,,,0,,,,0,698,453.7,0,3640,2366,0,0,0
"Sri Lanka",40,"shells",2009,467,2247,,,,467,,,,2247,698,453.7,1,3640,2366,0.949704142011834,1,0.949704142011834
"Sri Lanka",40,"shells",2010,626,3640,,,,626,,,,3640,698,453.7,1,3640,2366,1,1,1
"Sri Lanka",40,"shells",2011,413,2049,,,,413,,,,2049,698,453.7,0.910293145250165,3640,2366,0.866018596787828,0.910293145250165,0.866018596787828
"Mozambique",41,"fish_oil",1994,148,133,,,,148,,,,133,1000,650,0.227692307692308,1095,711.75,0.186863364945557,0.227692307692308,0.186863364945557
"Mozambique",41,"fish_oil",1995,0,0,,,,0,,,,0,1000,650,0,1095,711.75,0,0,0
"Mozambique",41,"fish_oil",1996,0,0,,,,0,,,,0,1000,650,0,1095,711.75,0,0,0
"Mozambique",41,"fish_oil",1997,0,0,,,,0,,,,0,1000,650,0,1095,711.75,0,0,0
"Mozambique",41,"fish_oil",1998,0,0,,,,0,,,,0,1000,650,0,1095,711.75,0,0,0
"Mozambique",41,"fish_oil",1999,0,0,,,,0,,,,0,1000,650,0,1095,711.75,0,0,0
"Mozambique",41,"fish_oil",2000,0,0,,,,0,,,,0,1000,650,0,1095,711.75,0,0,0
"Mozambique",41,"fish_oil",2001,0,0,,,,0,,,,0,1000,650,0,1095,711.75,0,0,0
"Mozambique",41,"fish_oil",2002,0,0,,,,0,,,,0,1000,650,0,1095,711.75,0,0,0
"Mozambique",41,"fish_oil",2003,0,0,,,,0,,,,0,1000,650,0,1095,711.75,0,0,0
"Mozambique",41,"fish_oil",2004,0,0,,,,0,,,,0,1000,650,0,1095,711.75,0,0,0
"Mozambique",41,"fish_oil",2005,0,0,,,,0,,,,0,1000,650,0,1095,711.75,0,0,0
"Mozambique",41,"fish_oil",2006,0,0,,,,0,,,,0,1000,650,0,1095,711.75,0,0,0
"Mozambique",41,"fish_oil",2007,0,0,,,,0,,,,0,1000,650,0,1095,711.75,0,0,0
"Mozambique",41,"fish_oil",2008,1000,1095,,,,1000,,,,1095,1000,650,1,1095,711.75,1,1,1
"Mozambique",41,"fish_oil",2009,172,864,,,,172,,,,864,1000,650,0.264615384615385,1095,711.75,1,0.264615384615385,1
"Mozambique",41,"fish_oil",2010,0,0,,,,0,,,,0,1000,650,0,1095,711.75,0,0,0
"Mozambique",41,"fish_oil",2011,39,380,,,,39,,,,380,1000,650,0.06,1095,711.75,0.533895328415876,0.06,0.533895328415876
"Mozambique",41,"ornamentals",2004,0,1,0,0,0,,,,,1,0,0,1,2,1.3,0.769230769230769,1,0.769230769230769
"Mozambique",41,"ornamentals",2005,0,1,0,0,0,,,,,1,0,0,1,2,1.3,0.769230769230769,1,0.769230769230769
"Mozambique",41,"ornamentals",2006,0,0,0,0,0,0,,,,0,0,0,1,2,1.3,0,1,0
"Mozambique",41,"ornamentals",2007,0,0,0,0,0,0,,,,0,0,0,1,2,1.3,0,1,0
"Mozambique",41,"ornamentals",2008,0,2,0,0,0,0,,,,2,0,0,1,2,1.3,1,1,1
"Mozambique",41,"ornamentals",2009,0,0,0,0,0,0,,,,0,0,0,1,2,1.3,0,1,0
"Mozambique",41,"ornamentals",2010,0,0,0,0,0,0,,,,0,0,0,1,2,1.3,0,1,0
"Mozambique",41,"ornamentals",2011,0,0,0,0,0,0,,,,0,0,0,1,2,1.3,0,1,0
"Mozambique",41,"seaweeds",2002,130,86,,,,130,,,,86,171,111.15,1,114,74.1,1,1,1
"Mozambique",41,"seaweeds",2003,171,114,,,,171,,,,114,171,111.15,1,114,74.1,1,1,1
"Mozambique",41,"seaweeds",2004,0,0,,,,0,,,,0,171,111.15,0,114,74.1,0,0,0
"Mozambique",41,"seaweeds",2005,0,0,,,,0,,,,0,171,111.15,0,114,74.1,0,0,0
"Mozambique",41,"seaweeds",2006,0,0,,,,0,,,,0,171,111.15,0,114,74.1,0,0,0
"Mozambique",41,"seaweeds",2007,0,0,,,,0,,,,0,171,111.15,0,114,74.1,0,0,0
"Mozambique",41,"seaweeds",2008,0,0,,,,0,,,,0,171,111.15,0,114,74.1,0,0,0
"Mozambique",41,"seaweeds",2009,0,0,,,,0,,,,0,171,111.15,0,114,74.1,0,0,0
"Mozambique",41,"seaweeds",2010,0,0,,,,0,,,,0,171,111.15,0,114,74.1,0,0,0
"Mozambique",41,"seaweeds",2011,0,0,,,,0,,,,0,171,111.15,0,114,74.1,0,0,0
"Mozambique",41,"shells",1994,104,52,,,,104,,,,52,762,495.3,0.20997375328084,361,234.65,0.221606648199446,0.20997375328084,0.221606648199446
"Mozambique",41,"shells",1995,0,0,,,,0,,,,0,762,495.3,0,361,234.65,0,0,0
"Mozambique",41,"shells",1996,231,134,,,,231,,,,134,762,495.3,0.466384009691096,361,234.65,0.571063285744726,0.466384009691096,0.571063285744726
"Mozambique",41,"shells",1997,215,129,,,,215,,,,129,762,495.3,0.434080355340198,361,234.65,0.549754954187087,0.434080355340198,0.549754954187087
"Mozambique",41,"shells",1998,220,145,,,,220,,,,145,762,495.3,0.444175247324854,361,234.65,0.617941615171532,0.444175247324854,0.617941615171532
"Mozambique",41,"shells",1999,353,247,,,,353,,,,247,762,495.3,0.712699374116697,361,234.65,1,0.712699374116697,1
"Mozambique",41,"shells",2000,230,184,,,,230,,,,184,762,495.3,0.464365031294165,361,234.65,0.784146601321117,0.464365031294165,0.784146601321117
"Mozambique",41,"shells",2001,23,20,,,,23,,,,20,762,495.3,0.0464365031294165,361,234.65,0.0852333262305561,0.0464365031294165,0.0852333262305561
"Mozambique",41,"shells",2002,762,361,,,,762,,,,361,762,495.3,1,361,234.65,1,1,1
"Mozambique",41,"shells",2003,75,49,,,,75,,,,49,762,495.3,0.151423379769836,361,234.65,0.208821649264863,0.151423379769836,0.208821649264863
"Mozambique",41,"shells",2004,45,63,,,,45,,,,63,762,495.3,0.0908540278619019,361,234.65,0.268484977626252,0.0908540278619019,0.268484977626252
"Mozambique",41,"shells",2005,270,71,,,,270,,,,71,762,495.3,0.545124167171411,361,234.65,0.302578308118474,0.545124167171411,0.302578308118474
"Mozambique",41,"shells",2006,32,60,,,,32,,,,60,762,495.3,0.0646073087017969,361,234.65,0.255699978691668,0.0646073087017969,0.255699978691668
"Mozambique",41,"shells",2007,60,83,,,,60,,,,83,762,495.3,0.121138703815869,361,234.65,0.353718303856808,0.121138703815869,0.353718303856808
"Mozambique",41,"shells",2008,120,131,,,,120,,,,131,762,495.3,0.242277407631738,361,234.65,0.558278286810143,0.242277407631738,0.558278286810143
"Mozambique",41,"shells",2009,150,142,,,,150,,,,142,762,495.3,0.302846759539673,361,234.65,0.605156616236949,0.302846759539673,0.605156616236949
"Mozambique",41,"shells",2010,85,86,,,,85,,,,86,762,495.3,0.171613163739148,361,234.65,0.366503302791391,0.171613163739148,0.366503302791391
"Mozambique",41,"shells",2011,359,56,,,,359,,,,56,762,495.3,0.724813244498284,361,234.65,0.238653313445557,0.724813244498284,0.238653313445557
"Madagascar",42,"corals",1990,51,487,,,,51,,,,487,524,340.6,0.149735760422783,686,445.9,1,0.149735760422783,1
"Madagascar",42,"corals",1991,50,144,,,,50,,,,144,524,340.6,0.146799765120376,686,445.9,0.32294236375869,0.146799765120376,0.32294236375869
"Madagascar",42,"corals",1992,12,20,,,,12,,,,20,524,340.6,0.0352319436288902,686,445.9,0.0448531060775959,0.0352319436288902,0.0448531060775959
"Madagascar",42,"corals",1993,2,39,,,,2,,,,39,524,340.6,0.00587199060481503,686,445.9,0.0874635568513119,0.00587199060481503,0.0874635568513119
"Madagascar",42,"corals",1994,11,101,,,,11,,,,101,524,340.6,0.0322959483264827,686,445.9,0.226508185691859,0.0322959483264827,0.226508185691859
"Madagascar",42,"corals",1995,152,313,,,,152,,,,313,524,340.6,0.446271285965942,686,445.9,0.701951110114375,0.446271285965942,0.701951110114375
"Madagascar",42,"corals",1996,47,99,,,,47,,,,99,524,340.6,0.137991779213153,686,445.9,0.2220228750841,0.137991779213153,0.2220228750841
"Madagascar",42,"corals",1997,0,0,,,,0,,,,0,524,340.6,0,686,445.9,0,0,0
"Madagascar",42,"corals",1998,161,257,,,,161,,,,257,524,340.6,0.47269524368761,686,445.9,0.576362413097107,0.47269524368761,0.576362413097107
"Madagascar",42,"corals",1999,152,317,,,,152,,,,317,524,340.6,0.446271285965942,686,445.9,0.710921731329895,0.446271285965942,0.710921731329895
"Madagascar",42,"corals",2000,118,686,,,,118,,,,686,524,340.6,0.346447445684087,686,445.9,1,0.346447445684087,1
"Madagascar",42,"corals",2001,0,0,,,,0,,,,0,524,340.6,0,686,445.9,0,0,0
"Madagascar",42,"corals",2002,0,0,,,,0,,,,0,524,340.6,0,686,445.9,0,0,0
"Madagascar",42,"corals",2003,124,58,,,,124,,,,58,524,340.6,0.364063417498532,686,445.9,0.130074007625028,0.364063417498532,0.130074007625028
"Madagascar",42,"corals",2004,181,68,,,,181,,,,68,524,340.6,0.53141514973576,686,445.9,0.152500560663826,0.53141514973576,0.152500560663826
"Madagascar",42,"corals",2005,228,151,,,,228,,,,151,524,340.6,0.669406928948914,686,445.9,0.338640950885849,0.669406928948914,0.338640950885849
"Madagascar",42,"corals",2006,524,165,,,,524,,,,165,524,340.6,1,686,445.9,0.370038125140166,1,0.370038125140166
"Madagascar",42,"corals",2007,191,128,,,,191,,,,128,524,340.6,0.560775102759836,686,445.9,0.287059878896614,0.560775102759836,0.287059878896614
"Madagascar",42,"corals",2008,147,80,,,,147,,,,80,524,340.6,0.431591309453905,686,445.9,0.179412424310383,0.431591309453905,0.179412424310383
"Madagascar",42,"corals",2009,157,91,,,,157,,,,91,524,340.6,0.46095126247798,686,445.9,0.204081632653061,0.46095126247798,0.204081632653061
"Madagascar",42,"corals",2010,325,131,,,,325,,,,131,524,340.6,0.954198473282443,686,445.9,0.293787844808253,0.954198473282443,0.293787844808253
"Madagascar",42,"corals",2011,419,142,,,,419,,,,142,524,340.6,1,686,445.9,0.318457053150931,1,0.318457053150931
"Madagascar",42,"fish_oil",1992,8,46,,,,8,,,,46,16,10.4,0.769230769230769,46,29.9,1,0.769230769230769,1
"Madagascar",42,"fish_oil",1993,5,35,,,,5,,,,35,16,10.4,0.480769230769231,46,29.9,1,0.480769230769231,1
"Madagascar",42,"fish_oil",1994,3,25,,,,3,,,,25,16,10.4,0.288461538461538,46,29.9,0.836120401337793,0.288461538461538,0.836120401337793
"Madagascar",42,"fish_oil",1995,3,2,,,,3,,,,2,16,10.4,0.288461538461538,46,29.9,0.0668896321070234,0.288461538461538,0.0668896321070234
"Madagascar",42,"fish_oil",1996,0,0,,,,0,,,,0,16,10.4,0,46,29.9,0,0,0
"Madagascar",42,"fish_oil",1997,0,0,,,,0,,,,0,16,10.4,0,46,29.9,0,0,0
"Madagascar",42,"fish_oil",1998,0,0,,,,0,,,,0,16,10.4,0,46,29.9,0,0,0
"Madagascar",42,"fish_oil",1999,0,0,,,,0,,,,0,16,10.4,0,46,29.9,0,0,0
"Madagascar",42,"fish_oil",2000,2,6,,,,2,,,,6,16,10.4,0.192307692307692,46,29.9,0.20066889632107,0.192307692307692,0.20066889632107
"Madagascar",42,"fish_oil",2001,16,28,,,,16,,,,28,16,10.4,1,46,29.9,0.936454849498328,1,0.936454849498328
"Madagascar",42,"fish_oil",2002,11,29,,,,11,,,,29,16,10.4,1,46,29.9,0.969899665551839,1,0.969899665551839
"Madagascar",42,"fish_oil",2003,6,14,,,,6,,,,14,16,10.4,0.576923076923077,46,29.9,0.468227424749164,0.576923076923077,0.468227424749164
"Madagascar",42,"fish_oil",2004,0,0,,,,0,,,,0,16,10.4,0,46,29.9,0,0,0
"Madagascar",42,"fish_oil",2005,0,0,,,,0,,,,0,16,10.4,0,46,29.9,0,0,0
"Madagascar",42,"fish_oil",2006,0,0,,,,0,,,,0,16,10.4,0,46,29.9,0,0,0
"Madagascar",42,"fish_oil",2007,0,0,,,,0,,,,0,16,10.4,0,46,29.9,0,0,0
"Madagascar",42,"fish_oil",2008,0,0,,,,0,,,,0,16,10.4,0,46,29.9,0,0,0
"Madagascar",42,"fish_oil",2009,7,20,,,,7,,,,20,16,10.4,0.673076923076923,46,29.9,0.668896321070234,0.673076923076923,0.668896321070234
"Madagascar",42,"fish_oil",2010,6,22,,,,6,,,,22,16,10.4,0.576923076923077,46,29.9,0.735785953177257,0.576923076923077,0.735785953177257
"Madagascar",42,"fish_oil",2011,6,22,,,,6,,,,22,16,10.4,0.576923076923077,46,29.9,0.735785953177257,0.576923076923077,0.735785953177257
"Madagascar",42,"ornamentals",2001,0,3,0,0,0,,,,,3,0,0,1,11,7.15,0.41958041958042,1,0.41958041958042
"Madagascar",42,"ornamentals",2002,0,3,0,0,0,,,,,3,0,0,1,11,7.15,0.41958041958042,1,0.41958041958042
"Madagascar",42,"ornamentals",2003,0,0,0,0,0,0,,,,0,0,0,1,11,7.15,0,1,0
"Madagascar",42,"ornamentals",2004,0,0,0,0,0,0,,,,0,0,0,1,11,7.15,0,1,0
"Madagascar",42,"ornamentals",2005,0,0,0,0,0,0,,,,0,0,0,1,11,7.15,0,1,0
"Madagascar",42,"ornamentals",2006,0,1,0,0,0,0,,,,1,0,0,1,11,7.15,0.13986013986014,1,0.13986013986014
"Madagascar",42,"ornamentals",2007,0,0,0,0,0,0,,,,0,0,0,1,11,7.15,0,1,0
"Madagascar",42,"ornamentals",2008,0,0,0,0,0,0,,,,0,0,0,1,11,7.15,0,1,0
"Madagascar",42,"ornamentals",2009,0,0,0,0,0,0,,,,0,0,0,1,11,7.15,0,1,0
"Madagascar",42,"ornamentals",2010,0,11,0,0,0,0,,,,11,0,0,1,11,7.15,1,1,1
"Madagascar",42,"ornamentals",2011,0,6,0,0,0,0,,,,6,0,0,1,11,7.15,0.839160839160839,1,0.839160839160839
"Madagascar",42,"seaweeds",1987,102,74,,,,102,,,,74,2190,1423.5,0.071654373024236,1578,1025.7,0.0721458516135322,0.071654373024236,0.0721458516135322
"Madagascar",42,"seaweeds",1988,156,88,,,,156,,,,88,2190,1423.5,0.10958904109589,1578,1025.7,0.0857950667836599,0.10958904109589,0.0857950667836599
"Madagascar",42,"seaweeds",1989,63,41,,,,63,,,,41,2190,1423.5,0.0442571127502634,1578,1025.7,0.0399727015696597,0.0442571127502634,0.0399727015696597
"Madagascar",42,"seaweeds",1990,166,109,,,,166,,,,109,2190,1423.5,0.116613979627678,1578,1025.7,0.106268889538852,0.116613979627678,0.106268889538852
"Madagascar",42,"seaweeds",1991,303,197,,,,303,,,,197,2190,1423.5,0.212855637513172,1578,1025.7,0.192063956322511,0.212855637513172,0.192063956322511
"Madagascar",42,"seaweeds",1992,743,494,,,,743,,,,494,2190,1423.5,0.521952932911837,1578,1025.7,0.481622306717364,0.521952932911837,0.481622306717364
"Madagascar",42,"seaweeds",1993,834,461,,,,834,,,,461,2190,1423.5,0.585879873551106,1578,1025.7,0.449449156673491,0.585879873551106,0.449449156673491
"Madagascar",42,"seaweeds",1994,1175,901,,,,1175,,,,901,2190,1423.5,0.825430277485072,1578,1025.7,0.878424490591791,0.825430277485072,0.878424490591791
"Madagascar",42,"seaweeds",1995,1810,1083,,,,1810,,,,1083,2190,1423.5,1,1578,1025.7,1,1,1
"Madagascar",42,"seaweeds",1996,786,422,,,,786,,,,422,2190,1423.5,0.552160168598525,1578,1025.7,0.411426342985278,0.552160168598525,0.411426342985278
"Madagascar",42,"seaweeds",1997,158,143,,,,158,,,,143,2190,1423.5,0.110994028802248,1578,1025.7,0.139416983523447,0.110994028802248,0.139416983523447
"Madagascar",42,"seaweeds",1998,341,159,,,,341,,,,159,2190,1423.5,0.239550403933966,1578,1025.7,0.155016086575022,0.239550403933966,0.155016086575022
"Madagascar",42,"seaweeds",1999,92,32,,,,92,,,,32,2190,1423.5,0.0646294344924482,1578,1025.7,0.0311982061031491,0.0646294344924482,0.0311982061031491
"Madagascar",42,"seaweeds",2000,363,99,,,,363,,,,99,2190,1423.5,0.255005268703899,1578,1025.7,0.0965194501316174,0.255005268703899,0.0965194501316174
"Madagascar",42,"seaweeds",2001,732,211,,,,732,,,,211,2190,1423.5,0.51422550052687,1578,1025.7,0.205713171492639,0.51422550052687,0.205713171492639
"Madagascar",42,"seaweeds",2002,486,94,,,,486,,,,94,2190,1423.5,0.341412012644889,1578,1025.7,0.0916447304280004,0.341412012644889,0.0916447304280004
"Madagascar",42,"seaweeds",2003,243,58,,,,243,,,,58,2190,1423.5,0.170706006322445,1578,1025.7,0.0565467485619577,0.170706006322445,0.0565467485619577
"Madagascar",42,"seaweeds",2004,304,50,,,,304,,,,50,2190,1423.5,0.213558131366351,1578,1025.7,0.0487471970361704,0.213558131366351,0.0487471970361704
"Madagascar",42,"seaweeds",2005,506,227,,,,506,,,,227,2190,1423.5,0.355461889708465,1578,1025.7,0.221312274544214,0.355461889708465,0.221312274544214
"Madagascar",42,"seaweeds",2006,1006,496,,,,1006,,,,496,2190,1423.5,0.706708816297857,1578,1025.7,0.483572194598811,0.706708816297857,0.483572194598811
"Madagascar",42,"seaweeds",2007,1286,667,,,,1286,,,,667,2190,1423.5,0.903407095187917,1578,1025.7,0.650287608462513,0.903407095187917,0.650287608462513
"Madagascar",42,"seaweeds",2008,1551,893,,,,1551,,,,893,2190,1423.5,1,1578,1025.7,0.870624939066004,1,0.870624939066004
"Madagascar",42,"seaweeds",2009,2190,1578,,,,2190,,,,1578,2190,1423.5,1,1578,1025.7,1,1,1
