"rgn_id","species","sust_coeff"
183,"Peppery furrow",0.811764706
15,"Percoids nei",0.444010417
179,"Periwinkles nei",0.811764706
101,"Perlemoen abalone",0.633333333
102,"Perlemoen abalone",0.633333333
138,"Peruvian calico scallop",0.833333333
224,"Peruvian calico scallop",0.833333333
182,"Pod razor shell",0.811764706
182,"Pollack",0.444010417
209,"Pompano",0.444010417
14,"Porgies, seabreams nei",0.444010417
20,"Porgies, seabreams nei",0.444010417
48,"Porgies, seabreams nei",0.444010417
184,"Porgies, seabreams nei",0.444010417
209,"Porgies, seabreams nei",0.444010417
216,"Portunus swimcrabs nei",0.416666667
182,"Pullet carpet shell",0.833333333
183,"Pullet carpet shell",0.833333333
180,"Queen scallop",0.811764706
182,"Queen scallop",0.811764706
16,"Rainbow trout",0.566666667
70,"Rainbow trout",0.566666667
76,"Rainbow trout",0.566666667
141,"Rainbow trout",0.566666667
143,"Rainbow trout",0.6
163,"Rainbow trout",0.566666667
174,"Rainbow trout",0.566666667
175,"Rainbow trout",0.566666667
176,"Rainbow trout",0.566666667
177,"Rainbow trout",0.566666667
179,"Rainbow trout",0.566666667
180,"Rainbow trout",0.566666667
181,"Rainbow trout",0.566666667
182,"Rainbow trout",0.566666667
218,"Rainbow trout",0.566666667
222,"Rainbow trout",0.533333333
223,"Rainbow trout",0.566666667
224,"Rainbow trout",0.566666667
135,"Red abalone",0.811764706
224,"Red abalone",0.811764706
102,"Red bait",0.6
29,"Red drum",0.366666667
32,"Red drum",0.366666667
37,"Red drum",0.366666667
79,"Red drum",0.366666667
110,"Red drum",0.366666667
135,"Red drum",0.366666667
137,"Red drum",0.366666667
140,"Red drum",0.366666667
163,"Red drum",0.366666667
209,"Red drum",0.366666667
80,"Red porgy",0.444010417
81,"Red porgy",0.444010417
14,"Redtail prawn",0.366666667
209,"Righteye flounders nei",0.444010417
203,"Rooster venus",0.811764706
209,"Russell's snapper",0.444010417
218,"Salmonids nei",0.444010417
50,"Sand fish",0.571405229
207,"Sand fish",0.571405229
163,"Sand gaper",0.811764706
61,"Sargo breams nei",0.4
183,"Sargo breams nei",0.4
137,"Scallops nei",0.833333333
163,"Scallops nei",0.833333333
171,"Scallops nei",0.833333333
209,"Scallops nei",0.833333333
218,"Scallops nei",0.833333333
223,"Scallops nei",0.833333333
15,"Scats",0.444010417
20,"Scorpionfishes nei",0.444010417
42,"Sea cucumbers nei",0.571405229
216,"Sea cucumbers nei",0.571405229
73,"Sea mussels nei",0.766666667
102,"Sea mussels nei",0.833333333
135,"Sea mussels nei",0.791666667
136,"Sea mussels nei",0.791666667
147,"Sea mussels nei",0.791666667
182,"Sea mussels nei",0.791666667
183,"Sea mussels nei",0.8
209,"Sea mussels nei",0.791666667
209,"Sea snails",0.811764706
20,"Sea squirts nei",0.6
210,"Sea squirts nei",0.6
73,"Sea trout",0.466666667
174,"Sea trout",0.466666667
175,"Sea trout",0.466666667
179,"Sea trout",0.466666667
180,"Sea trout",0.466666667
73,"Sea urchins nei",0.5
209,"Sea urchins nei",0.5
182,"Seabasses nei",0.5
183,"Seabasses nei",0.5
179,"Senegalese sole",0.444010417
182,"Senegalese sole",0.444010417
81,"Sharpsnout seabream",0.444010417
184,"Sharpsnout seabream",0.444010417
187,"Sharpsnout seabream",0.444010417
188,"Sharpsnout seabream",0.444010417
81,"Shi drum",0.444010417
184,"Shi drum",0.444010417
15,"Slipper cupped oyster",0.811764706
8,"Smooth giant clam",0.811764706
152,"Smooth giant clam",0.811764706
155,"Smooth giant clam",0.811764706
102,"Smooth mactra",0.766666667
15,"Snappers nei",0.433333333
24,"Snappers nei",0.433333333
135,"Snappers nei",0.433333333
196,"Snappers nei",0.433333333
208,"Snappers nei",0.433333333
247,"Snappers nei",0.433333333
14,"Snappers, jobfishes nei",0.444010417
171,"Snooks(=Robalos) nei",0.444010417
208,"Snubnose pompano",0.444010417
209,"Snubnose pompano",0.444010417
75,"So-iuy mullet",0.633333333
50,"Sobaity seabream",0.444010417
51,"Sobaity seabream",0.444010417
52,"Sobaity seabream",0.444010417
54,"Sobaity seabream",0.444010417
183,"Solen razor clams nei",0.811764706
177,"Soles nei",0.444010417
182,"Soles nei",0.444010417
139,"South American rock mussel",0.811764706
171,"South American rock mussel",0.811764706
16,"Southern Australia scallop",0.811764706
16,"Southern bluefin tuna",0.1
112,"Southern white shrimp",0.366666667
204,"Speckled shrimp",0.416666667
15,"Spinefeet(=Rabbitfishes) nei",0.444010417
18,"Spinefeet(=Rabbitfishes) nei",0.444010417
50,"Spinefeet(=Rabbitfishes) nei",0.444010417
208,"Spinefeet(=Rabbitfishes) nei",0.444010417
182,"Spinous spider crab",0.416666667
210,"Spiny lobsters nei",0.416666667
208,"Spotted coralgrouper",0.333333333
130,"Spotted rose snapper",0.444010417
182,"Spotted seabass",0.444010417
143,"Spotted wolffish",0.533333333
25,"Squaretail mullet",0.444010417
181,"Stony sea urchin",0.5
208,"Streaked spinefoot",0.444010417
79,"Striped bass, hybrid",0.444010417
182,"Striped bass, hybrid",0.444010417
182,"Striped venus",0.811764706
111,"Stromboid conchs nei",0.811764706
73,"Sturgeons nei",0.533333333
75,"Sturgeons nei",0.6
209,"Swimming crabs, etc. nei",0.416666667
16,"Sydney cupped oyster",0.811764706
132,"Tarpon",0.444010417
61,"Thinlip grey mullet",0.444010417
209,"Tiger pufferfish",0.444010417
210,"Tiger pufferfish",0.444010417
15,"Tropical spiny lobsters nei",0.416666667
112,"Tropical spiny lobsters nei",0.416666667
207,"Tropical spiny lobsters nei",0.416666667
216,"Tropical spiny lobsters nei",0.416666667
14,"Trumpet emperor",0.444010417
179,"Tuberculate abalone",0.811764706
180,"Tuberculate abalone",0.811764706
68,"Turbot",0.5
102,"Turbot",0.5
143,"Turbot",0.533333333
175,"Turbot",0.5
176,"Turbot",0.5
177,"Turbot",0.5
179,"Turbot",0.5
180,"Turbot",0.5
181,"Turbot",0.5
182,"Turbot",0.5
183,"Turbot",0.466666667
184,"Turbot",0.5
209,"Turbot",0.5
224,"Turbot",0.5
14,"Two-spot red snapper",0.444010417
182,"Variegated scallop",0.811764706
80,"Venus clams nei",0.811764706
184,"Venus clams nei",0.811764706
182,"Warty venus",0.811764706
188,"Warty venus",0.811764706
52,"White-spotted spinefoot",0.444010417
54,"White-spotted spinefoot",0.444010417
190,"White-spotted spinefoot",0.444010417
80,"White seabream",0.444010417
179,"White seabream",0.444010417
182,"White seabream",0.444010417
183,"White seabream",0.444010417
184,"White seabream",0.444010417
214,"White seabream",0.444010417
210,"White trevally",0.444010417
6,"Whiteleg shrimp",0.374509804
13,"Whiteleg shrimp",0.374509804
14,"Whiteleg shrimp",0.366666667
15,"Whiteleg shrimp",0.374509804
20,"Whiteleg shrimp",0.374509804
25,"Whiteleg shrimp",0.233333333
102,"Whiteleg shrimp",0.374509804
110,"Whiteleg shrimp",0.374509804
112,"Whiteleg shrimp",0.374509804
115,"Whiteleg shrimp",0.374509804
119,"Whiteleg shrimp",0.374509804
129,"Whiteleg shrimp",0.433333333
130,"Whiteleg shrimp",0.433333333
131,"Whiteleg shrimp",0.366666667
132,"Whiteleg shrimp",0.374509804
134,"Whiteleg shrimp",0.374509804
135,"Whiteleg shrimp",0.433333333
136,"Whiteleg shrimp",0.374509804
137,"Whiteleg shrimp",0.366666667
138,"Whiteleg shrimp",0.366666667
139,"Whiteleg shrimp",0.5
163,"Whiteleg shrimp",0.433333333
164,"Whiteleg shrimp",0.366666667
166,"Whiteleg shrimp",0.374509804
168,"Whiteleg shrimp",0.374509804
171,"Whiteleg shrimp",0.3
180,"Whiteleg shrimp",0.374509804
191,"Whiteleg shrimp",0.374509804
203,"Whiteleg shrimp",0.374509804
206,"Whiteleg shrimp",0.374509804
207,"Whiteleg shrimp",0.233333333
208,"Whiteleg shrimp",0.374509804
209,"Whiteleg shrimp",0.366666667
216,"Whiteleg shrimp",0.374509804
167,"Whitemouth croaker",0.444010417
14,"Yellowback seabream",0.444010417
48,"Yellowfin seabream",0.444010417
190,"Yellowfin seabream",0.444010417
48,"Yellowfin tuna",0.1
135,"Yellowfin tuna",0.1
20,"Yesso scallop",0.833333333
21,"Yesso scallop",0.833333333
62,"Yesso scallop",0.866666667
73,"Yesso scallop",0.8
210,"Yesso scallop",0.833333333
