"cntry_key","year","usd"
"CCK",2002,25824.369555
"CCK",2003,26674.35201
"CCK",2004,27981.664975
"CCK",2005,28916.90061
"CCK",2006,30606.916435
"CCK",2007,32506.381365
"CCK",2008,33083.923355
"CCK",2009,34891.444335
"CCK",2010,34453.183965
"CCK",2011,36526.23327
"CCK",2012,37980.46394
"CHL",1980,2326.45213
"CHL",1981,2624.969925
"CHL",1982,2458.458591
"CHL",1983,2419.443714
"CHL",1984,2666.151954
"CHL",1985,2894.566749
"CHL",1986,3073.016739
"CHL",1987,3348.633056
"CHL",1988,3691.433725
"CHL",1989,4204.528037
"CHL",1990,4493.416002
"CHL",1991,4982.454201
"CHL",1992,5679.026141
"CHL",1993,6158.29453
"CHL",1994,6596.280675
"CHL",1995,7400.845467
"CHL",1996,7987.966359
"CHL",1997,8539.962537
"CHL",1998,8792.74939
"CHL",1999,8737.268468
"CHL",2000,9712.966257
"CHL",2001,10144.38759
"CHL",2002,10412.51243
"CHL",2003,10930.81983
"CHL",2004,11790.45155
"CHL",2005,12773.41837
"CHL",2006,15491.09346
"CHL",2007,16748.48314
"CHL",2008,16434.75452
"CHL",2009,16189.72751
"CHL",2010,18606.96713
"CHL",2011,21000.62125
"CHL",2012,22655.33207
"CHN",1980,3495.354227
"CHN",1981,4076.12714065
"CHN",1982,6059.48182243333
"CHN",1983,6621.78326496667
"CHN",1984,7310.0000856
"CHN",1985,7403.4658877
"CHN",1986,8016.21690076667
"CHN",1987,9142.27781223333
"CHN",1988,10010.4221086
"CHN",1989,10517.7371722333
"CHN",1990,11352.0778430333
"CHN",1991,12100.6079999667
"CHN",1992,13347.2960256667
"CHN",1993,14192.918848
"CHN",1994,14967.7661086667
"CHN",1995,15499.8690773333
"CHN",1996,15647.2627153333
"CHN",1997,16195.0858546667
"CHN",1998,15449.297539
"CHN",1999,15573.6049506667
"CHN",2000,16809.290685
"CHN",2001,17339.4877653333
"CHN",2002,18359.2644463333
"CHN",2003,20044.04735
"CHN",2004,23814.6229183333
"CHN",2005,26283.2548246667
"CHN",2006,29631.9780526667
"CHN",2007,33174.0217753333
"CHN",2008,34385.278255
"CHN",2009,34282.9123926667
"CHN",2010,40134.532233
"CHN",2011,46156.7639273333
"CHN",2012,49647.8212073333
"CIV",1980,1286.532472
"CIV",1981,1394.835251
"CIV",1982,1421.12859
"CIV",1983,1362.001529
"CIV",1984,1320.766181
"CIV",1985,1368.248779
"CIV",1986,1391.610581
"CIV",1987,1377.088967
"CIV",1988,1391.869965
"CIV",1989,1436.723445
"CIV",1990,1425.607753
"CIV",1991,1425.902826
"CIV",1992,1405.173073
"CIV",1993,1387.743356
"CIV",1994,1383.67411
"CIV",1995,1472.101477
"CIV",1996,1568.19613
"CIV",1997,1643.809901
"CIV",1998,1701.517799
"CIV",1999,1713.259662
"CIV",2000,1651.178129
"CIV",2001,1658.555981
"CIV",2002,1635.985096
"CIV",2003,1621.62964
"CIV",2004,1673.912555
"CIV",2005,1726.059532
"CIV",2006,1766.665419
"CIV",2007,1819.524615
"CIV",2008,1870.68186
"CIV",2009,1921.966687
"CIV",2010,1954.876181
"CIV",2011,1861.509699
"CIV",2012,2039.172182
"Clipperton Island",1980,2344.87892428571
"Clipperton Island",1981,2608.20856971429
"Clipperton Island",1982,2672.29472114286
"Clipperton Island",1983,2666.92133085714
"Clipperton Island",1984,2777.48975614286
"Clipperton Island",1985,2844.35426928571
"Clipperton Island",1986,2874.27479985714
"Clipperton Island",1987,2979.53383942857
"Clipperton Island",1988,3022.13599357143
"Clipperton Island",1989,3198.84262514286
"Clipperton Island",1990,3313.443413125
"Clipperton Island",1991,3521.781853
"Clipperton Island",1992,3759.552077625
"Clipperton Island",1993,3945.18894625
"Clipperton Island",1994,4075.029754625
"Clipperton Island",1995,4139.912041125
"Clipperton Island",1996,4247.336539875
"Clipperton Island",1997,4465.023131
"Clipperton Island",1998,4676.577264375
"Clipperton Island",1999,4883.393267
"Clipperton Island",2000,5147.256244375
"Clipperton Island",2001,5252.832105
"Clipperton Island",2002,5395.742111875
"Clipperton Island",2003,5782.55211
"Clipperton Island",2004,6118.8310645
"Clipperton Island",2005,6538.65293125
"Clipperton Island",2006,7091.71230475
"Clipperton Island",2007,7606.39062575
"Clipperton Island",2008,7991.620581625
"Clipperton Island",2009,7898.341449625
"Clipperton Island",2010,8236.50093025
"Clipperton Island",2011,8791.080065875
"Clipperton Island",2012,9327.33654450002
"CMR",1980,977.1663948
"CMR",1981,1214.734673
"CMR",1982,1344.762336
"CMR",1983,1449.620728
"CMR",1984,1568.29673
"CMR",1985,1694.300165
"CMR",1986,1794.115617
"CMR",1987,1752.974496
"CMR",1988,1622.2627
"CMR",1989,1603.823287
"CMR",1990,1517.250803
"CMR",1991,1465.360513
"CMR",1992,1408.320334
"CMR",1993,1353.744944
"CMR",1994,1309.225567
"CMR",1995,1345.87984
"CMR",1996,1399.284015
"CMR",1997,1459.001871
"CMR",1998,1513.064898
"CMR",1999,1560.789714
"CMR",2000,1618.338922
"CMR",2001,1685.019657
"CMR",2002,1735.227633
"CMR",2003,1795.980176
"CMR",2004,1865.893411
"CMR",2005,1921.785765
"CMR",2006,1995.530335
"CMR",2007,2068.866741
"CMR",2008,2113.654011
"CMR",2009,2119.303346
"CMR",2010,2162.54786
"CMR",2011,2241.301702
"CMR",2012,2341.963368
"COD",1980,381.116492
"COD",1981,415.5512609
"COD",1982,427.6717693
"COD",1983,439.4273804
"COD",1984,468.8036868
"COD",1985,472.5137936
"COD",1986,492.2340418
"COD",1987,505.9683557
"COD",1988,510.9483745
"COD",1989,507.1932056
"COD",1990,475.1886935
"COD",1991,433.2996593
"COD",1992,380.4606192
"COD",1993,323.3537501
"COD",1994,305.741737
"COD",1995,305.2908601
"COD",1996,299.6015365
"COD",1997,281.9741337
"COD",1998,275.7699044
"COD",1999,262.4471979
"COD",2000,243.9598238
"COD",2001,238.0759278
"COD",2002,243.5091901
"COD",2003,255.5277862
"COD",2004,272.0692892
"COD",2005,294.3864466
"COD",2006,311.8238688
"COD",2007,331.4212625
"COD",2008,349.6283685
"COD",2009,352.7007548
"COD",2010,372.5597664
"COD",2011,395.5921047
"COD",2012,422.1866262
"COG",1980,1410.961398
"COG",1981,1762.560813
"COG",1982,2243.966407
"COG",1983,2397.60553
"COG",1984,2584.851604
"COG",1985,2558.036231
"COG",1986,2368.372859
"COG",1987,2375.78309
"COG",1988,2434.639677
"COG",1989,2523.047957
"COG",1990,2575.23527
"COG",1991,2655.516245
"COG",1992,2710.495791
"COG",1993,2671.933175
"COG",1994,2509.048921
"COG",1995,2598.286828
"COG",1996,2681.904649
"COG",1997,2640.30469
"COG",1998,2699.597604
"COG",1999,2595.624891
"COG",2000,2778.079364
"COG",2001,2876.020085
"COG",2002,2983.955393
"COG",2003,2998.806295
"COG",2004,3111.260626
"COG",2005,3371.940526
"COG",2006,3592.53522
"COG",2007,3529.593831
"COG",2008,3693.11313
"COG",2009,3884.901044
"COG",2010,4160.031389
"COG",2011,4275.688159
"COG",2012,4426.074943
"COK",1980,3777.27435371667
"COK",1981,1348.873096
"COK",1982,1427.169367
"COK",1983,1496.896812
"COK",1984,1572.06915
"COK",1985,1701.4777435
"COK",1986,1798.6134315
"COK",1987,1879.824222
"COK",1988,1907.3113115
"COK",1989,2010.9569485
"COK",1990,2013.705986
"COK",1991,2122.3304615
"COK",1992,2157.9605315
"COK",1993,2279.7553225
"COK",1994,2353.4296105
"COK",1995,2514.3129795
"COK",1996,2625.815812
"COK",1997,2672.1001975
"COK",1998,2767.162935
"COK",1999,2883.434653
"COK",2000,3076.5976075
"COK",2001,3290.545818
"COK",2002,3453.0487695
"COK",2003,3621.5571585
"COK",2004,3801.8089755
"COK",2005,4028.6400395
"COK",2006,4136.3209465
"COK",2007,4175.514313
"COK",2008,4357.4134195
"COK",2009,4316.633364
"COK",2010,4416.018956
"COK",2011,4641.7955075
"COK",2012,4771.6306925
"COL",1980,2523.390853
"COL",1981,2759.291677
"COL",1982,2889.793768
"COL",1983,2984.971379
"COL",1984,3131.967029
"COL",1985,3256.658115
"COL",1986,3450.258583
"COL",1987,3665.226904
"COL",1988,3867.125254
"COL",1989,4067.453833
"COL",1990,4389.473456
"COL",1991,4553.096048
"COL",1992,4791.133117
"COL",1993,4919.282337
"COL",1994,5215.485447
"COL",1995,5513.385409
"COL",1996,5624.525659
"COL",1997,5825.535765
"COL",1998,5838.336601
"COL",1999,5578.560203
"COL",2000,5852.149644
"COL",2001,5986.119532
"COL",2002,6136.155091
"COL",2003,6408.941736
"COL",2004,6833.534911
"COL",2005,7280.288206
"COL",2006,7898.250628
"COL",2007,8559.780133
"COL",2008,8928.032358
"COL",2009,9025.416742
"COL",2010,9377.922323
"COL",2011,10076.34711
"COL",2012,10586.86264
"COM",1980,603.6650619
"COM",1981,663.7483554
"COM",1982,726.7123373
"COM",1983,769.5073401
"COM",1984,808.5538666
"COM",1985,829.4245879
"COM",1986,841.0396377
"COM",1987,857.1597164
"COM",1988,887.8065717
"COM",1989,869.7732772
"COM",1990,925.5492308
"COM",1991,883.5785004
"COM",1992,955.8399635
"COM",1993,982.276532
"COM",1994,926.7435131
"COM",1995,958.8554744
"COM",1996,939.7251762
"COM",1997,971.8630501
"COM",1998,973.306932
"COM",1999,981.3686975
"COM",2000,991.2511572
"COM",2001,1021.064434
"COM",2002,1053.389933
"COM",2003,1074.253072
"COM",2004,1073.764388
"COM",2005,1126.79685
"COM",2006,1147.429734
"COM",2007,1156.095485
"COM",2008,1162.758512
"COM",2009,1164.080739
"COM",2010,1173.917928
"COM",2011,1195.603761
"COM",2012,1229.741261
"CPV",1980,471.6717522
"CPV",1981,554.2571743
"CPV",1982,593.6025255
"CPV",1983,660.1542078
"CPV",1984,694.7579623
"CPV",1985,763.3944506
"CPV",1986,791.9840969
"CPV",1987,841.6189774
"CPV",1988,914.5945676
"CPV",1989,991.3583269
"CPV",1990,1019.149079
"CPV",1991,1045.755082
"CPV",1992,1072.754663
"CPV",1993,1144.680439
"CPV",1994,1215.562556
"CPV",1995,1303.645687
"CPV",1996,1383.289382
"CPV",1997,1485.785895
"CPV",1998,1601.315646
"CPV",1999,1783.021872
"CPV",2000,1917.505023
"CPV",2001,2042.616927
"CPV",2002,2145.799867
"CPV",2003,2255.301285
"CPV",2004,2384.056597
"CPV",2005,2595.997606
"CPV",2006,2931.374683
"CPV",2007,3265.235797
"CPV",2008,3537.424004
"CPV",2009,3692.900534
"CPV",2010,3922.024265
"CPV",2011,4182.232446
"CPV",2012,4430.121194
"CRI",1980,3038.470424
"CRI",1981,3158.767789
"CRI",1982,3021.335739
"CRI",1983,3141.754797
"CRI",1984,3367.176385
"CRI",1985,3411.22973
"CRI",1986,3590.521411
"CRI",1987,3845.366864
"CRI",1988,4023.602273
"CRI",1989,4274.240829
"CRI",1990,4493.75513
"CRI",1991,4649.045153
"CRI",1992,5057.085517
"CRI",1993,5419.133794
"CRI",1994,5652.30999
"CRI",1995,5864.351381
"CRI",1996,5871.857163
"CRI",1997,6160.99898
"CRI",1998,6605.072224
"CRI",1999,7080.882845
"CRI",2000,7199.722109
"CRI",2001,7286.62601
"CRI",2002,7470.298477
"CRI",2003,7965.753041
"CRI",2004,8387.347808
"CRI",2005,9019.107796
"CRI",2006,9960.610255
"CRI",2007,10887.38141
"CRI",2008,11256.86757
"CRI",2009,11072.60605
"CRI",2010,11604.48724
"CRI",2011,12199.30597
"CRI",2012,12943.43682
"Crozet Islands",1980,
"Crozet Islands",1981,
"Crozet Islands",1982,
"Crozet Islands",1983,
"Crozet Islands",1984,
"Crozet Islands",1985,
"Crozet Islands",1986,
"Crozet Islands",1987,
"Crozet Islands",1988,
"Crozet Islands",1989,
"Crozet Islands",1990,
"Crozet Islands",1991,
"Crozet Islands",1992,
"Crozet Islands",1993,
"Crozet Islands",1994,
"Crozet Islands",1995,
"Crozet Islands",1996,
"Crozet Islands",1997,
"Crozet Islands",1998,
"Crozet Islands",1999,
"Crozet Islands",2000,
"Crozet Islands",2001,
"Crozet Islands",2002,
"Crozet Islands",2003,
"Crozet Islands",2004,
"Crozet Islands",2005,
"Crozet Islands",2006,
"Crozet Islands",2007,
"Crozet Islands",2008,
"Crozet Islands",2009,
"Crozet Islands",2010,
"Crozet Islands",2011,
"Crozet Islands",2012,
"CUB",1980,3919.32103455556
"CUB",1981,4215.03825711111
"CUB",1982,4549.43200744444
"CUB",1983,4700.01098422222
"CUB",1984,5201.05399777778
"CUB",1985,5774.1799496
"CUB",1986,6198.774227
"CUB",1987,6588.34998
"CUB",1988,7104.6613571
"CUB",1989,7700.4806339
"CUB",1990,8054.3109475
"CUB",1991,7556.63722536364
"CUB",1992,7623.02834967273
"CUB",1993,7835.58229103636
"CUB",1994,8147.03574002727
"CUB",1995,8428.34491650909
"CUB",1996,8861.07303210909
"CUB",1997,9337.06900898182
"CUB",1998,9835.56487438182
"CUB",1999,10365.6038882727
"CUB",2000,10767.9511953636
"CUB",2001,10921.7729505455
"CUB",2002,11233.4011159091
"CUB",2003,11806.6262412727
"CUB",2004,12450.5255216909
"CUB",2005,12830.11514825
"CUB",2006,14573.0809867273
"CUB",2007,15451.0667736364
"CUB",2008,15925.1000671818
"CUB",2009,15162.4603719091
"CUB",2010,15276.7627539091
"CUB",2011,15555.0724375859
"CUB",2012,15935.888856132
"CXR",1980,8855.8220975
"CXR",1981,9884.3294605
"CXR",1982,10723.93761
"CXR",1983,11104.050915
"CXR",1984,12052.81985
"CXR",1985,12629.729455
"CXR",1986,13210.469415
"CXR",1987,13624.39943
"CXR",1988,14364.24233
"CXR",1989,15202.13743
"CXR",1990,15954.65093
"CXR",1991,16090.610565
"CXR",1992,16492.582415
"CXR",1993,17419.87513
"CXR",1994,18408.880155
"CXR",1995,19263.845915
"CXR",1996,20041.76679
"CXR",1997,20834.98075
"CXR",1998,21596.517335
"CXR",1999,22765.878435
"CXR",2000,23704.14554
"CXR",2001,24743.348165
"CXR",2002,25824.369555
"CXR",2003,26674.35201
"CXR",2004,27981.664975
"CXR",2005,28916.90061
"CXR",2006,30606.916435
"CXR",2007,32506.381365
"CXR",2008,33083.923355
"CXR",2009,34891.444335
"CXR",2010,34453.183965
"CXR",2011,36526.23327
"CXR",2012,37980.46394
"CYM",1980,3919.32103455556
"CYM",1981,4215.03825711111
"CYM",1982,4549.43200744444
"CYM",1983,4700.01098422222
"CYM",1984,5201.05399777778
"CYM",1985,5774.1799496
"CYM",1986,6198.774227
"CYM",1987,6588.34998
"CYM",1988,7104.6613571
"CYM",1989,7700.4806339
"CYM",1990,8054.3109475
"CYM",1991,7556.63722536364
"CYM",1992,7623.02834967273
"CYM",1993,7835.58229103636
"CYM",1994,8147.03574002727
"CYM",1995,8428.34491650909
"CYM",1996,8861.07303210909
"CYM",1997,9337.06900898182
"CYM",1998,9835.56487438182
"CYM",1999,10365.6038882727
"CYM",2000,10767.9511953636
"CYM",2001,10921.7729505455
"CYM",2002,11233.4011159091
"CYM",2003,11806.6262412727
"CYM",2004,12450.5255216909
"CYM",2005,12830.11514825
"CYM",2006,14573.0809867273
"CYM",2007,15451.0667736364
"CYM",2008,15925.1000671818
"CYM",2009,15162.4603719091
"CYM",2010,15276.7627539091
"CYM",2011,15555.0724375859
"CYM",2012,15935.888856132
"CYP",1980,5060.977472
"CYP",1981,5581.188353
"CYP",1982,6203.948298
"CYP",1983,6753.436849
"CYP",1984,7522.638883
"CYP",1985,8032.643792
"CYP",1986,8419.315696
"CYP",1987,9177.919712
"CYP",1988,10209.91772
"CYP",1989,11274.36014
"CYP",1990,12303.42589
"CYP",1991,12488.13273
"CYP",1992,13583.54968
"CYP",1993,13645.00564
"CYP",1994,14442.44947
"CYP",1995,15398.21233
"CYP",1996,15792.69176
"CYP",1997,16258.54481
"CYP",1998,17172.00951
"CYP",1999,17984.08451
"CYP",2000,19439.20266
"CYP",2001,20931.55144
"CYP",2002,21375.38376
"CYP",2003,21804.70548
"CYP",2004,23207.63045
"CYP",2005,24408.10565
"CYP",2006,26291.9753
"CYP",2007,28485.26225
"CYP",2008,31815.67064
"CYP",2009,31502.72593
"CYP",2010,30796.88303
"CYP",2011,30888.72815
"CYP",2012,30596.72218
"DEU",1980,9853.19002
"DEU",1981,10817.21243
"DEU",1982,11441.84602
"DEU",1983,12113.17425
"DEU",1984,12967.64693
"DEU",1985,13705.36684
"DEU",1986,14325.7545
"DEU",1987,14929.60943
"DEU",1988,15955.66628
"DEU",1989,17072.64879
"DEU",1990,18504.46108
"DEU",1991,19992.86643
"DEU",1992,20700.9867
"DEU",1993,20806.17207
"DEU",1994,21691.06757
"DEU",1995,22446.37628
"DEU",1996,23027.38046
"DEU",1997,23523.03768
"DEU",1998,24165.59188
"DEU",1999,24990.18244
"DEU",2000,25756.72576
"DEU",2001,26713.68887
"DEU",2002,27443.661
"DEU",2003,28359.73522
"DEU",2004,29678.55613
"DEU",2005,31114.53059
"DEU",2006,33503.25278
"DEU",2007,35538.26099
"DEU",2008,37119.2212
"DEU",2009,35630.7481
"DEU",2010,37651.59289
"DEU",2011,39456.42308
"DEU",2012,40394.18357
"DJI",1990,1883.184646
"DJI",1991,1794.927554
"DJI",1992,1783.539115
"DJI",1993,1668.751537
"DJI",1994,1658.620692
"DJI",1995,1610.360797
"DJI",1996,1543.77941
"DJI",1997,1534.544848
"DJI",1998,1530.888128
"DJI",1999,1561.021554
"DJI",2000,1576.546308
"DJI",2001,1620.985388
"DJI",2002,1666.142238
"DJI",2003,1730.912948
"DJI",2004,1821.876178
"DJI",2005,1914.981847
"DJI",2006,2042.812822
"DJI",2007,2178.410641
"DJI",2008,2322.544215
"DJI",2009,2424.876825
"DJI",2010,2506.206429
"DJI",2011,2634.86852
"DJI",2012,2783.849266
"DMA",1980,1964.370025
"DMA",1981,2406.095214
"DMA",1982,2665.587961
"DMA",1983,2861.526478
"DMA",1984,3152.670636
"DMA",1985,3316.380958
"DMA",1986,3661.082527
"DMA",1987,4088.463837
"DMA",1988,4632.970021
"DMA",1989,4829.408897
"DMA",1990,5299.330397
"DMA",1991,5518.878082
"DMA",1992,5740.043932
"DMA",1993,5945.475752
"DMA",1994,6138.960534
"DMA",1995,6406.276644
"DMA",1996,6712.73833
"DMA",1997,6982.42399
"DMA",1998,7481.736553
"DMA",1999,7686.284845
"DMA",2000,7436.07328
"DMA",2001,7601.723686
"DMA",2002,7544.691152
"DMA",2003,8243.335443
"DMA",2004,8698.702432
"DMA",2005,8886.545521
"DMA",2006,10024.7923
"DMA",2007,10913.62668
"DMA",2008,12011.92284
"DMA",2009,11961.51835
"DMA",2010,12237.56744
"DMA",2011,12582.62378
"DMA",2012,12642.96494
"DNK",1980,9945.784121
"DNK",1981,10784.52446
"DNK",1982,11875.26391
"DNK",1983,12681.06967
"DNK",1984,13712.59136
"DNK",1985,14694.11936
"DNK",1986,15745.11434
"DNK",1987,16233.19498
"DNK",1988,16762.04794
"DNK",1989,17486.01789
"DNK",1990,18424.13744
"DNK",1991,19275.13514
"DNK",1992,20056.27626
"DNK",1993,20410.05689
"DNK",1994,21914.19524
"DNK",1995,22934.74646
"DNK",1996,24037.24403
"DNK",1997,25233.18044
"DNK",1998,26123.7505
"DNK",1999,26921.74072
"DNK",2000,28817.78866
"DNK",2001,29433.10154
"DNK",2002,30756.72714
"DNK",2003,30438.12835
"DNK",2004,32280.23435
"DNK",2005,33193.23729
"DNK",2006,35999.26513
"DNK",2007,37692.61217
"DNK",2008,39829.58367
"DNK",2009,38267.95689
"DNK",2010,40587.87467
"DNK",2011,40932.96883
"DNK",2012,41387.96836
"DOM",1980,1788.239692
"DOM",1981,1992.903281
"DOM",1982,2101.488557
"DOM",1983,2234.439151
"DOM",1984,2295.457514
"DOM",1985,2264.918836
"DOM",1986,2345.791738
"DOM",1987,2602.831458
"DOM",1988,2694.515699
"DOM",1989,2859.325374
"DOM",1990,2749.308372
"DOM",1991,2812.414954
"DOM",1992,3111.253259
"DOM",1993,3343.578085
"DOM",1994,3425.117264
"DOM",1995,3630.787845
"DOM",1996,3890.030819
"DOM",1997,4210.854801
"DOM",1998,4495.297505
"DOM",1999,4790.260445
"DOM",2000,5089.841045
"DOM",2001,5217.574785
"DOM",2002,5523.858068
"DOM",2003,5541.545608
"DOM",2004,5686.786792
"DOM",2005,6326.3569
"DOM",2006,7123.697667
"DOM",2007,7839.17108
"DOM",2008,8316.705712
"DOM",2009,8561.859032
"DOM",2010,9225.223539
"DOM",2011,9716.965901
"DOM",2012,10203.61241
"DZA",1980,2932.227881
"DZA",1981,3199.95244
"DZA",1982,3496.932578
"DZA",1983,3708.912127
"DZA",1984,3935.798536
"DZA",1985,4077.763072
"DZA",1986,4062.579246
"DZA",1987,4034.6946
"DZA",1988,4020.721915
"DZA",1989,4241.266359
"DZA",1990,4325.199397
"DZA",1991,4311.07681
"DZA",1992,4376.71945
"DZA",1993,4281.957761
"DZA",1994,4240.189171
"DZA",1995,4417.261263
"DZA",1996,4596.728329
"DZA",1997,4658.791852
"DZA",1998,4888.659651
"DZA",1999,5044.461008
"DZA",2000,5193.403477
"DZA",2001,5376.223392
"DZA",2002,5646.066567
"DZA",2003,6082.403007
"DZA",2004,6488.557935
"DZA",2005,6942.187886
"DZA",2006,7193.742503
"DZA",2007,7496.233523
"DZA",2008,7707.896653
"DZA",2009,7818.273357
"DZA",2010,8057.593896
"DZA",2011,8270.28781
"DZA",2012,8515.350649
"Easter Island",1980,2326.45213
"Easter Island",1981,2624.969925
"Easter Island",1982,2458.458591
"Easter Island",1983,2419.443714
"Easter Island",1984,2666.151954
"Easter Island",1985,2894.566749
"Easter Island",1986,3073.016739
"Easter Island",1987,3348.633056
"Easter Island",1988,3691.433725
"Easter Island",1989,4204.528037
"Easter Island",1990,4493.416002
"Easter Island",1991,4982.454201
"Easter Island",1992,5679.026141
"Easter Island",1993,6158.29453
"Easter Island",1994,6596.280675
"Easter Island",1995,7400.845467
"Easter Island",1996,7987.966359
"Easter Island",1997,8539.962537
"Easter Island",1998,8792.74939
"Easter Island",1999,8737.268468
"Easter Island",2000,9712.966257
"Easter Island",2001,10144.38759
"Easter Island",2002,10412.51243
"Easter Island",2003,10930.81983
"Easter Island",2004,11790.45155
"Easter Island",2005,12773.41837
"Easter Island",2006,15491.09346
"Easter Island",2007,16748.48314
"Easter Island",2008,16434.75452
"Easter Island",2009,16189.72751
"Easter Island",2010,18606.96713
"Easter Island",2011,21000.62125
"Easter Island",2012,22655.33207
"ECU",1980,2961.670721
"ECU",1981,3335.141567
"ECU",1982,3471.881593
"ECU",1983,3508.722345
"ECU",1984,3644.635885
"ECU",1985,3808.21919
"ECU",1986,3929.633495
"ECU",1987,3935.740877
"ECU",1988,4208.192751
"ECU",1989,4305.262964
"ECU",1990,4524.645811
"ECU",1991,4767.547229
"ECU",1992,4859.478257
"ECU",1993,4952.711186
"ECU",1994,5154.986584
"ECU",1995,5279.172622
"ECU",1996,5351.551669
"ECU",1997,5574.006961
"ECU",1998,5719.086274
"ECU",1999,5417.901931
"ECU",2000,5485.692163
"ECU",2001,5722.207814
"ECU",2002,5937.604921
"ECU",2003,6110.627265
"ECU",2004,6673.010761
"ECU",2005,7128.620192
"ECU",2006,7547.653282
"ECU",2007,7800.340568
"ECU",2008,8337.103117
"ECU",2009,8318.15386
"ECU",2010,8528.238104
"ECU",2011,9205.857538
"ECU",2012,9737.682093
"EGY",1980,1148.166942
"EGY",1981,1274.198785
"EGY",1982,1452.697707
"EGY",1983,1585.474035
"EGY",1984,1705.540597
"EGY",1985,1830.640585
"EGY",1986,1876.438638
"EGY",1987,1933.8615
"EGY",1988,2059.124365
"EGY",1989,2194.288931
"EGY",1990,2359.107405
"EGY",1991,2420.440225
"EGY",1992,2537.485644
"EGY",1993,2626.178134
"EGY",1994,2743.369867
"EGY",1995,2892.540249
"EGY",1996,3043.095037
"EGY",1997,3221.751241
"EGY",1998,3346.353545
"EGY",1999,3546.645752
"EGY",2000,3757.921146
"EGY",2001,3915.769962
"EGY",2002,4008.158146
"EGY",2003,4154.579831
"EGY",2004,4373.183872
"EGY",2005,4642.368223
"EGY",2006,5035.001934
"EGY",2007,5455.596455
"EGY",2008,5875.373721
"EGY",2009,6101.062433
"EGY",2010,6392.576581
"EGY",2011,6533.456293
"EGY",2012,6723.275206
"ERI",1992,327.993068
"ERI",1993,378.8372488
"ERI",1994,465.6157285
"ERI",1995,484.0442475
"ERI",1996,528.0626865
"ERI",1997,566.6253628
"ERI",1998,567.5548208
"ERI",1999,556.676902
"ERI",2000,530.7217213
"ERI",2001,566.9227004
"ERI",2002,568.4998424
"ERI",2003,540.9349867
"ERI",2004,540.8779592
"ERI",2005,550.9527351
"ERI",2006,542.971053
"ERI",2007,547.6698244
"ERI",2008,488.8484049
"ERI",2009,496.0652418
"ERI",2010,497.3320124
"ERI",2011,534.1634767
"ERI",2012,566.2541912
"ESH",1980,1520.31546046
"ESH",1981,1668.59729564
"ESH",1982,1816.65968234
"ESH",1983,1918.04542456
"ESH",1984,2032.37723408
"ESH",1985,2126.26710988
"ESH",1986,2149.8066505
"ESH",1987,2204.0850288
"ESH",1988,2271.88632344
"ESH",1989,2395.41463406
"ESH",1990,2515.3737854
"ESH",1991,2603.78481632
"ESH",1992,2686.56408206
"ESH",1993,2706.74082712
"ESH",1994,2790.9780915
"ESH",1995,2862.63578212
"ESH",1996,3049.65428362
"ESH",1997,3158.9833786
"ESH",1998,3316.4241164
"ESH",1999,4688.03307166667
"ESH",2000,4898.10151983333
"ESH",2001,4988.5865245
"ESH",2002,5075.06873033333
"ESH",2003,5536.02758083333
"ESH",2004,5886.660132
"ESH",2005,6379.35735283333
"ESH",2006,6846.642637
"ESH",2007,7326.23082433333
"ESH",2008,7689.2718455
"ESH",2009,7867.8385555
"ESH",2010,8227.3614487222
"ESH",2011,8567.63739301847
"ESH",2012,8970.254728877
"ESP",1980,6827.629287
"ESP",1981,7398.065403
"ESP",1982,7904.28726
"ESP",1983,8322.991421
"ESP",1984,8753.840901
"ESP",1985,9196.905418
"ESP",1986,9679.014722
"ESP",1987,10489.55014
"ESP",1988,11379.82021
"ESP",1989,12356.75933
"ESP",1990,13299.66589
"ESP",1991,14089.51575
"ESP",1992,14510.19487
"ESP",1993,14630.19648
"ESP",1994,15251.11112
"ESP",1995,15959.44587
"ESP",1996,16698.21418
"ESP",1997,17677.7808
"ESP",1998,18884.31972
"ESP",1999,19824.87268
"ESP",2000,21311.65291
"ESP",2001,22586.69034
"ESP",2002,24068.23222
"ESP",2003,24764.43535
"ESP",2004,25956.29585
"ESP",2005,27392.04339
"ESP",2006,30332.75678
"ESP",2007,32212.40517
"ESP",2008,33158.19863
"ESP",2009,32001.52787
"ESP",2010,31574.72157
"ESP",2011,32086.5343
"ESP",2012,32129.28733
"EST",1995,6314.848221
"EST",1996,6934.967963
"EST",1997,7981.699049
"EST",1998,8456.424772
"EST",1999,8774.827122
"EST",2000,9881.85796
"EST",2001,10717.7186
"EST",2002,11989.18712
"EST",2003,13400.35805
"EST",2004,14772.72297
"EST",2005,16547.96064
"EST",2006,19137.65214
"EST",2007,21582.70189
"EST",2008,22065.17268
"EST",2009,19470.23328
"EST",2010,20092.47549
"EST",2011,21996.47362
"EST",2012,23024.4135
"FIN",1980,8952.540426
"FIN",1981,9875.365412
"FIN",1982,10736.191
"FIN",1983,11430.02359
"FIN",1984,12162.68233
"FIN",1985,12894.16038
"FIN",1986,13486.84207
"FIN",1987,14326.09223
"FIN",1988,15549.73589
"FIN",1989,16896.9913
"FIN",1990,17560.98033
"FIN",1991,16999.29937
"FIN",1992,16702.39821
"FIN",1993,16848.93589
"FIN",1994,17753.18891
"FIN",1995,18767.84324
"FIN",1996,19250.656
"FIN",1997,20926.52711
